Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)     
6046     7.55347997e-08    1.20000000e+00    1.20000000e+00    5.35824039e-01    0.00000000e+00    1.37626930e-01    1.18670413e+00
6047     7.55351624e-08    1.20000000e+00    1.20000000e+00    5.35780513e-01    0.00000000e+00    1.35459114e-01    1.18672521e+00
6048     7.55355251e-08    1.20000000e+00    1.20000000e+00    5.35736987e-01    0.00000000e+00    1.33320972e-01    1.18674699e+00
6049     7.55358878e-08    1.20000000e+00    1.20000000e+00    5.35693461e-01    0.00000000e+00    1.31212235e-01    1.18676947e+00
6050     7.55362505e-08    1.20000000e+00    1.20000000e+00    5.35649935e-01    0.00000000e+00    1.29132634e-01    1.18679264e+00
6051     7.55366133e-08    1.20000000e+00    1.20000000e+00    5.35606408e-01    0.00000000e+00    1.27081893e-01    1.18681651e+00
6052     7.55369760e-08    1.20000000e+00    1.20000000e+00    5.35562882e-01    0.00000000e+00    1.25059739e-01    1.18684106e+00
6053     7.55373387e-08    1.20000000e+00    1.20000000e+00    5.35519356e-01    0.00000000e+00    1.23065896e-01    1.18686630e+00
6054     7.55377014e-08    1.20000000e+00    1.20000000e+00    5.35475830e-01    0.00000000e+00    1.21100085e-01    1.18689221e+00
6055     7.55380641e-08    1.20000000e+00    1.20000000e+00    5.35432303e-01    0.00000000e+00    1.19162029e-01    1.18691880e+00
6056     7.55384269e-08    1.20000000e+00    1.20000000e+00    5.35388777e-01    0.00000000e+00    1.17251447e-01    1.18694606e+00
6057     7.55387896e-08    1.20000000e+00    1.20000000e+00    5.35345251e-01    0.00000000e+00    1.15368058e-01    1.18697399e+00
6058     7.55391523e-08    1.20000000e+00    1.20000000e+00    5.35301725e-01    0.00000000e+00    1.13511582e-01    1.18700257e+00
6059     7.55395150e-08    1.20000000e+00    1.20000000e+00    5.35258199e-01    0.00000000e+00    1.11681736e-01    1.18703181e+00
6060     7.55398777e-08    1.20000000e+00    1.20000000e+00    5.35214672e-01    0.00000000e+00    1.09878239e-01    1.18706169e+00
6061     7.55402404e-08    1.20000000e+00    1.20000000e+00    5.35171146e-01    0.00000000e+00    1.08100807e-01    1.18709221e+00
6062     7.55406032e-08    1.20000000e+00    1.20000000e+00    5.35127620e-01    0.00000000e+00    1.06349159e-01    1.18712337e+00
6063     7.55409659e-08    1.20000000e+00    1.20000000e+00    5.35084094e-01    0.00000000e+00    1.04623011e-01    1.18715515e+00
6064     7.55413286e-08    1.20000000e+00    1.20000000e+00    5.35040568e-01    0.00000000e+00    1.02922082e-01    1.18718756e+00
6065     7.55416913e-08    1.20000000e+00    1.20000000e+00    5.34997041e-01    0.00000000e+00    1.01246088e-01    1.18722057e+00
6066     7.55420540e-08    1.20000000e+00    1.20000000e+00    5.34953515e-01    0.00000000e+00    9.95947487e-02    1.18725419e+00
6067     7.55424168e-08    1.20000000e+00    1.20000000e+00    5.34909989e-01    0.00000000e+00    9.79677821e-02    1.18728840e+00
6068     7.55427795e-08    1.20000000e+00    1.20000000e+00    5.34866463e-01    0.00000000e+00    9.63649077e-02    1.18732321e+00
6069     7.55431422e-08    1.20000000e+00    1.20000000e+00    5.34822936e-01    0.00000000e+00    9.47858453e-02    1.18735859e+00
6070     7.55435049e-08    1.20000000e+00    1.20000000e+00    5.34779410e-01    0.00000000e+00    9.32303157e-02    1.18739455e+00
6071     7.55438676e-08    1.20000000e+00    1.20000000e+00    5.34735884e-01    0.00000000e+00    9.16980406e-02    1.18743107e+00
6072     7.55442304e-08    1.20000000e+00    1.20000000e+00    5.34692358e-01    0.00000000e+00    9.01887424e-02    1.18746814e+00
6073     7.55445931e-08    1.20000000e+00    1.20000000e+00    5.34648832e-01    0.00000000e+00    8.87021449e-02    1.18750576e+00
6074     7.55449558e-08    1.20000000e+00    1.20000000e+00    5.34605305e-01    0.00000000e+00    8.72379729e-02    1.18754392e+00
6075     7.55453185e-08    1.20000000e+00    1.20000000e+00    5.34561779e-01    0.00000000e+00    8.57959523e-02    1.18758261e+00
6076     7.55456812e-08    1.20000000e+00    1.20000000e+00    5.34518253e-01    0.00000000e+00    8.43758105e-02    1.18762181e+00
6077     7.55460439e-08    1.20000000e+00    1.20000000e+00    5.34474727e-01    0.00000000e+00    8.29772760e-02    1.18766152e+00
6078     7.55464067e-08    1.20000000e+00    1.20000000e+00    5.34431201e-01    0.00000000e+00    8.16000789e-02    1.18770174e+00
6079     7.55467694e-08    1.20000000e+00    1.20000000e+00    5.34387674e-01    0.00000000e+00    8.02439508e-02    1.18774244e+00
6080     7.55471321e-08    1.20000000e+00    1.20000000e+00    5.34344148e-01    0.00000000e+00    7.89086248e-02    1.18778363e+00
6081     7.55474948e-08    1.20000000e+00    1.20000000e+00    5.34300622e-01    0.00000000e+00    7.75938357e-02    1.18782529e+00
6082     7.55478575e-08    1.20000000e+00    1.20000000e+00    5.34257096e-01    0.00000000e+00    7.62993197e-02    1.18786741e+00
6083     7.55482203e-08    1.20000000e+00    1.20000000e+00    5.34213569e-01    0.00000000e+00    7.50248151e-02    1.18790998e+00
6084     7.55485830e-08    1.20000000e+00    1.20000000e+00    5.34170043e-01    0.00000000e+00    7.37700616e-02    1.18795299e+00
6085     7.55489457e-08    1.20000000e+00    1.20000000e+00    5.34126517e-01    0.00000000e+00    7.25348009e-02    1.18799644e+00
6086     7.55493084e-08    1.20000000e+00    1.20000000e+00    5.34082991e-01    0.00000000e+00    7.13187765e-02    1.18804030e+00
6087     7.55496711e-08    1.20000000e+00    1.20000000e+00    5.34039465e-01    0.00000000e+00    7.01217340e-02    1.18808458e+00
6088     7.55500338e-08    1.20000000e+00    1.20000000e+00    5.33995938e-01    0.00000000e+00    6.89434205e-02    1.18812926e+00
6089     7.55503966e-08    1.20000000e+00    1.20000000e+00    5.33952412e-01    0.00000000e+00    6.77835856e-02    1.18817434e+00
6090     7.55507593e-08    1.20000000e+00    1.20000000e+00    5.33908886e-01    0.00000000e+00    6.66419804e-02    1.18821979e+00
6091     7.55511220e-08    1.20000000e+00    1.20000000e+00    5.33865360e-01    0.00000000e+00    6.55183583e-02    1.18826562e+00
6092     7.55514847e-08    1.20000000e+00    1.20000000e+00    5.33821833e-01    0.00000000e+00    6.44124749e-02    1.18831181e+00
6093     7.55518474e-08    1.20000000e+00    1.20000000e+00    5.33778307e-01    0.00000000e+00    6.33240875e-02    1.18835835e+00
6094     7.55522102e-08    1.20000000e+00    1.20000000e+00    5.33734781e-01    0.00000000e+00    6.22529559e-02    1.18840523e+00
6095     7.55525729e-08    1.20000000e+00    1.20000000e+00    5.33691255e-01    0.00000000e+00    6.11988418e-02    1.18845244e+00
6096     7.55529356e-08    1.20000000e+00    1.20000000e+00    5.33647729e-01    0.00000000e+00    6.01615091e-02    1.18849997e+00
6097     7.55532983e-08    1.20000000e+00    1.20000000e+00    5.33604202e-01    0.00000000e+00    5.91407241e-02    1.18854782e+00
6098     7.55536610e-08    1.20000000e+00    1.20000000e+00    5.33560676e-01    0.00000000e+00    5.81362549e-02    1.18859597e+00
6099     7.55540238e-08    1.20000000e+00    1.20000000e+00    5.33517150e-01    0.00000000e+00    5.71478722e-02    1.18864441e+00
6100     7.55543865e-08    1.20000000e+00    1.20000000e+00    5.33473624e-01    0.00000000e+00    5.61753487e-02    1.18869313e+00
6101     7.55547492e-08    1.20000000e+00    1.20000000e+00    5.33430098e-01    0.00000000e+00    5.52184595e-02    1.18874212e+00
6102     7.55551119e-08    1.20000000e+00    1.20000000e+00    5.33386571e-01    0.00000000e+00    5.42769817e-02    1.18879137e+00
6103     7.55554746e-08    1.20000000e+00    1.20000000e+00    5.33343045e-01    0.00000000e+00    5.33506950e-02    1.18884088e+00
6104     7.55558373e-08    1.20000000e+00    1.20000000e+00    5.33299519e-01    0.00000000e+00    5.24393811e-02    1.18889062e+00
6105     7.55562001e-08    1.20000000e+00    1.20000000e+00    5.33255993e-01    0.00000000e+00    5.15428241e-02    1.18894061e+00
6106     7.55565628e-08    1.20000000e+00    1.20000000e+00    5.33212466e-01    0.00000000e+00    5.06608103e-02    1.18899081e+00
6107     7.55569255e-08    1.20000000e+00    1.20000000e+00    5.33168940e-01    0.00000000e+00    4.97931284e-02    1.18904123e+00
6108     7.55572882e-08    1.20000000e+00    1.20000000e+00    5.33125414e-01    0.00000000e+00    4.89395693e-02    1.18909185e+00
6109     7.55576509e-08    1.20000000e+00    1.20000000e+00    5.33081888e-01    0.00000000e+00    4.80999263e-02    1.18914267e+00
6110     7.55580137e-08    1.20000000e+00    1.20000000e+00    5.33038362e-01    0.00000000e+00    4.72739948e-02    1.18919367e+00
6111     7.55583764e-08    1.20000000e+00    1.20000000e+00    5.32994835e-01    0.00000000e+00    4.64615728e-02    1.18924485e+00
6112     7.55587391e-08    1.20000000e+00    1.20000000e+00    5.32951309e-01    0.00000000e+00    4.56624602e-02    1.18929620e+00
6113     7.55591018e-08    1.20000000e+00    1.20000000e+00    5.32907783e-01    0.00000000e+00    4.48764595e-02    1.18934770e+00
6114     7.55594645e-08    1.20000000e+00    1.20000000e+00    5.32864257e-01    0.00000000e+00    4.41033753e-02    1.18939936e+00
6115     7.55598272e-08    1.20000000e+00    1.20000000e+00    5.32820731e-01    0.00000000e+00    4.33430146e-02    1.18945115e+00
6116     7.55601900e-08    1.20000000e+00    1.20000000e+00    5.32777204e-01    0.00000000e+00    4.25951866e-02    1.18950308e+00
6117     7.55605527e-08    1.20000000e+00    1.20000000e+00    5.32733678e-01    0.00000000e+00    4.18597028e-02    1.18955513e+00
6118     7.55609154e-08    1.20000000e+00    1.20000000e+00    5.32690152e-01    0.00000000e+00    4.11363770e-02    1.18960729e+00
6119     7.55612781e-08    1.20000000e+00    1.20000000e+00    5.32646626e-01    0.00000000e+00    4.04250252e-02    1.18965956e+00
6120     7.55616408e-08    1.20000000e+00    1.20000000e+00    5.32603099e-01    0.00000000e+00    3.97254655e-02    1.18971193e+00
6121     7.55620036e-08    1.20000000e+00    1.20000000e+00    5.32559573e-01    0.00000000e+00    3.90375186e-02    1.18976439e+00
6122     7.55623663e-08    1.20000000e+00    1.20000000e+00    5.32516047e-01    0.00000000e+00    3.83610070e-02    1.18981693e+00
6123     7.55627290e-08    1.20000000e+00    1.20000000e+00    5.32472521e-01    0.00000000e+00    3.76957558e-02    1.18986954e+00
6124     7.55630917e-08    1.20000000e+00    1.20000000e+00    5.32428995e-01    0.00000000e+00    3.70415920e-02    1.18992222e+00
6125     7.55634544e-08    1.20000000e+00    1.20000000e+00    5.32385468e-01    0.00000000e+00    3.63983450e-02    1.18997496e+00
6126     7.55638171e-08    1.20000000e+00    1.20000000e+00    5.32341942e-01    0.00000000e+00    3.57658462e-02    1.19002774e+00
6127     7.55641799e-08    1.20000000e+00    1.20000000e+00    5.32298416e-01    0.00000000e+00    3.51439294e-02    1.19008057e+00
6128     7.55645426e-08    1.20000000e+00    1.20000000e+00    5.32254890e-01    0.00000000e+00    3.45324303e-02    1.19013343e+00
6129     7.55649053e-08    1.20000000e+00    1.20000000e+00    5.32211363e-01    0.00000000e+00    3.39311869e-02    1.19018632e+00
6130     7.55652680e-08    1.20000000e+00    1.20000000e+00    5.32167837e-01    0.00000000e+00    3.33400392e-02    1.19023923e+00
6131     7.55656307e-08    1.20000000e+00    1.20000000e+00    5.32124311e-01    0.00000000e+00    3.27588295e-02    1.19029216e+00
6132     7.55659935e-08    1.20000000e+00    1.20000000e+00    5.32080785e-01    0.00000000e+00    3.21874020e-02    1.19034509e+00
6133     7.55663562e-08    1.20000000e+00    1.20000000e+00    5.32037259e-01    0.00000000e+00    3.16256031e-02    1.19039801e+00
6134     7.55667189e-08    1.20000000e+00    1.20000000e+00    5.31993732e-01    0.00000000e+00    3.10732811e-02    1.19045094e+00
6135     7.55670816e-08    1.20000000e+00    1.20000000e+00    5.31950206e-01    0.00000000e+00    3.05302866e-02    1.19050384e+00
6136     7.55674443e-08    1.20000000e+00    1.20000000e+00    5.31906680e-01    0.00000000e+00    2.99964721e-02    1.19055673e+00
6137     7.55678071e-08    1.20000000e+00    1.20000000e+00    5.31863154e-01    0.00000000e+00    2.94716921e-02    1.19060958e+00
6138     7.55681698e-08    1.20000000e+00    1.20000000e+00    5.31819628e-01    0.00000000e+00    2.89558030e-02    1.19066241e+00
6139     7.55685325e-08    1.20000000e+00    1.20000000e+00    5.31776101e-01    0.00000000e+00    2.84486634e-02    1.19071519e+00
6140     7.55688952e-08    1.20000000e+00    1.20000000e+00    5.31732575e-01    0.00000000e+00    2.79501337e-02    1.19076793e+00
6141     7.55692579e-08    1.20000000e+00    1.20000000e+00    5.31689049e-01    0.00000000e+00    2.74600763e-02    1.19082061e+00
6142     7.55696206e-08    1.20000000e+00    1.20000000e+00    5.31645523e-01    0.00000000e+00    2.69783556e-02    1.19087324e+00
6143     7.55699834e-08    1.20000000e+00    1.20000000e+00    5.31601996e-01    0.00000000e+00    2.65048377e-02    1.19092580e+00
6144     7.55703461e-08    1.20000000e+00    1.20000000e+00    5.31558470e-01    0.00000000e+00    2.60393908e-02    1.19097830e+00
6145     7.55707088e-08    1.20000000e+00    1.20000000e+00    5.31514944e-01    0.00000000e+00    2.55818848e-02    1.19103071e+00
6146     7.55710715e-08    1.20000000e+00    1.20000000e+00    5.31471418e-01    0.00000000e+00    2.51321916e-02    1.19108305e+00
6147     7.55714342e-08    1.20000000e+00    1.20000000e+00    5.31427892e-01    0.00000000e+00    2.46901849e-02    1.19113530e+00
6148     7.55717970e-08    1.20000000e+00    1.20000000e+00    5.31384365e-01    0.00000000e+00    2.42557402e-02    1.19118746e+00
6149     7.55721597e-08    1.20000000e+00    1.20000000e+00    5.31340839e-01    0.00000000e+00    2.38287348e-02    1.19123953e+00
6150     7.55725224e-08    1.20000000e+00    1.20000000e+00    5.31297313e-01    0.00000000e+00    2.34090477e-02    1.19129149e+00
6151     7.55728851e-08    1.20000000e+00    1.20000000e+00    5.31253787e-01    0.00000000e+00    2.29965598e-02    1.19134335e+00
6152     7.55732478e-08    1.20000000e+00    1.20000000e+00    5.31210261e-01    0.00000000e+00    2.25911536e-02    1.19139510e+00
6153     7.55736105e-08    1.20000000e+00    1.20000000e+00    5.31166734e-01    0.00000000e+00    2.21927135e-02    1.19144673e+00
6154     7.55739733e-08    1.20000000e+00    1.20000000e+00    5.31123208e-01    0.00000000e+00    2.18011254e-02    1.19149824e+00
6155     7.55743360e-08    1.20000000e+00    1.20000000e+00    5.31079682e-01    0.00000000e+00    2.14162770e-02    1.19154963e+00
6156     7.55746987e-08    1.20000000e+00    1.20000000e+00    5.31036156e-01    0.00000000e+00    2.10380577e-02    1.19160089e+00
6157     7.55750614e-08    1.20000000e+00    1.20000000e+00    5.30992629e-01    0.00000000e+00    2.06663584e-02    1.19165201e+00
6158     7.55754241e-08    1.20000000e+00    1.20000000e+00    5.30949103e-01    0.00000000e+00    2.03010719e-02    1.19170300e+00
6159     7.55757869e-08    1.20000000e+00    1.20000000e+00    5.30905577e-01    0.00000000e+00    1.99420922e-02    1.19175384e+00
6160     7.55761496e-08    1.20000000e+00    1.20000000e+00    5.30862051e-01    0.00000000e+00    1.95893153e-02    1.19180455e+00
6161     7.55765123e-08    1.20000000e+00    1.20000000e+00    5.30818525e-01    0.00000000e+00    1.92426385e-02    1.19185510e+00
6162     7.55768750e-08    1.20000000e+00    1.20000000e+00    5.30774998e-01    0.00000000e+00    1.89019608e-02    1.19190550e+00
6163     7.55772377e-08    1.20000000e+00    1.20000000e+00    5.30731472e-01    0.00000000e+00    1.85671826e-02    1.19195574e+00
6164     7.55776005e-08    1.20000000e+00    1.20000000e+00    5.30687946e-01    0.00000000e+00    1.82382060e-02    1.19200583e+00
6165     7.55779632e-08    1.20000000e+00    1.20000000e+00    5.30644420e-01    0.00000000e+00    1.79149343e-02    1.19205575e+00
6166     7.55783259e-08    1.20000000e+00    1.20000000e+00    5.30600894e-01    0.00000000e+00    1.75972727e-02    1.19210550e+00
6167     7.55786886e-08    1.20000000e+00    1.20000000e+00    5.30557367e-01    0.00000000e+00    1.72851274e-02    1.19215509e+00
6168     7.55790513e-08    1.20000000e+00    1.20000000e+00    5.30513841e-01    0.00000000e+00    1.69784064e-02    1.19220450e+00
6169     7.55794140e-08    1.20000000e+00    1.20000000e+00    5.30470315e-01    0.00000000e+00    1.66770190e-02    1.19225373e+00
6170     7.55797768e-08    1.20000000e+00    1.20000000e+00    5.30426789e-01    0.00000000e+00    1.63808758e-02    1.19230279e+00
6171     7.55801395e-08    1.20000000e+00    1.20000000e+00    5.30383262e-01    0.00000000e+00    1.60898889e-02    1.19235166e+00
6172     7.55805022e-08    1.20000000e+00    1.20000000e+00    5.30339736e-01    0.00000000e+00    1.58039718e-02    1.19240035e+00
6173     7.55808649e-08    1.20000000e+00    1.20000000e+00    5.30296210e-01    0.00000000e+00    1.55230392e-02    1.19244886e+00
6174     7.55812276e-08    1.20000000e+00    1.20000000e+00    5.30252684e-01    0.00000000e+00    1.52470073e-02    1.19249717e+00
6175     7.55815904e-08    1.20000000e+00    1.20000000e+00    5.30209158e-01    0.00000000e+00    1.49757935e-02    1.19254529e+00
6176     7.55819531e-08    1.20000000e+00    1.20000000e+00    5.30165631e-01    0.00000000e+00    1.47093166e-02    1.19259321e+00
6177     7.55823158e-08    1.20000000e+00    1.20000000e+00    5.30122105e-01    0.00000000e+00    1.44474966e-02    1.19264094e+00
6178     7.55826785e-08    1.20000000e+00    1.20000000e+00    5.30078579e-01    0.00000000e+00    1.41902547e-02    1.19268847e+00
6179     7.55830412e-08    1.20000000e+00    1.20000000e+00    5.30035053e-01    0.00000000e+00    1.39375135e-02    1.19273580e+00
6180     7.55834039e-08    1.20000000e+00    1.20000000e+00    5.29991526e-01    0.00000000e+00    1.36891968e-02    1.19278292e+00
6181     7.55837667e-08    1.20000000e+00    1.20000000e+00    5.29948000e-01    0.00000000e+00    1.34452294e-02    1.19282984e+00
6182     7.55841294e-08    1.20000000e+00    1.20000000e+00    5.29904474e-01    0.00000000e+00    1.32055377e-02    1.19287655e+00
6183     7.55844921e-08    1.20000000e+00    1.20000000e+00    5.29860948e-01    0.00000000e+00    1.29700489e-02    1.19292305e+00
6184     7.55848548e-08    1.20000000e+00    1.20000000e+00    5.29817422e-01    0.00000000e+00    1.27386915e-02    1.19296933e+00
6185     7.55852175e-08    1.20000000e+00    1.20000000e+00    5.29773895e-01    0.00000000e+00    1.25113951e-02    1.19301541e+00
6186     7.55855803e-08    1.20000000e+00    1.20000000e+00    5.29730369e-01    0.00000000e+00    1.22880907e-02    1.19306127e+00
6187     7.55859430e-08    1.20000000e+00    1.20000000e+00    5.29686843e-01    0.00000000e+00    1.20687100e-02    1.19310691e+00
6188     7.55863057e-08    1.20000000e+00    1.20000000e+00    5.29643317e-01    0.00000000e+00    1.18531860e-02    1.19315233e+00
6189     7.55866684e-08    1.20000000e+00    1.20000000e+00    5.29599791e-01    0.00000000e+00    1.16414529e-02    1.19319754e+00
6190     7.55870311e-08    1.20000000e+00    1.20000000e+00    5.29556264e-01    0.00000000e+00    1.14334457e-02    1.19324252e+00
6191     7.55873938e-08    1.20000000e+00    1.20000000e+00    5.29512738e-01    0.00000000e+00    1.12291007e-02    1.19328729e+00
6192     7.55877566e-08    1.20000000e+00    1.20000000e+00    5.29469212e-01    0.00000000e+00    1.10283551e-02    1.19333182e+00
6193     7.55881193e-08    1.20000000e+00    1.20000000e+00    5.29425686e-01    0.00000000e+00    1.08311471e-02    1.19337614e+00
6194     7.55884820e-08    1.20000000e+00    1.20000000e+00    5.29382159e-01    0.00000000e+00    1.06374160e-02    1.19342023e+00
6195     7.55888447e-08    1.20000000e+00    1.20000000e+00    5.29338633e-01    0.00000000e+00    1.04471021e-02    1.19346409e+00
6196     7.55892074e-08    1.20000000e+00    1.20000000e+00    5.29295107e-01    0.00000000e+00    1.02601466e-02    1.19350772e+00
6197     7.55895702e-08    1.20000000e+00    1.20000000e+00    5.29251581e-01    0.00000000e+00    1.00764916e-02    1.19355113e+00
6198     7.55899329e-08    1.20000000e+00    1.20000000e+00    5.29208055e-01    0.00000000e+00    9.89608039e-03    1.19359430e+00
6199     7.55902956e-08    1.20000000e+00    1.20000000e+00    5.29164528e-01    0.00000000e+00    9.71885695e-03    1.19363724e+00
6200     7.55906583e-08    1.20000000e+00    1.20000000e+00    5.29121002e-01    0.00000000e+00    9.54476630e-03    1.19367996e+00
6201     7.55910210e-08    1.20000000e+00    1.20000000e+00    5.29077476e-01    0.00000000e+00    9.37375434e-03    1.19372244e+00
6202     7.55913838e-08    1.20000000e+00    1.20000000e+00    5.29033950e-01    0.00000000e+00    9.20576788e-03    1.19376468e+00
6203     7.55917465e-08    1.20000000e+00    1.20000000e+00    5.28990424e-01    0.00000000e+00    9.04075458e-03    1.19380670e+00
6204     7.55921092e-08    1.20000000e+00    1.20000000e+00    5.28946897e-01    0.00000000e+00    8.87866299e-03    1.19384848e+00
6205     7.55924719e-08    1.20000000e+00    1.20000000e+00    5.28903371e-01    0.00000000e+00    8.71944251e-03    1.19389003e+00
6206     7.55928346e-08    1.20000000e+00    1.20000000e+00    5.28859845e-01    0.00000000e+00    8.56304338e-03    1.19393134e+00
6207     7.55931973e-08    1.20000000e+00    1.20000000e+00    5.28816319e-01    0.00000000e+00    8.40941665e-03    1.19397241e+00
6208     7.55935601e-08    1.20000000e+00    1.20000000e+00    5.28772792e-01    0.00000000e+00    8.25851422e-03    1.19401325e+00
6209     7.55939228e-08    1.20000000e+00    1.20000000e+00    5.28729266e-01    0.00000000e+00    8.11028876e-03    1.19405386e+00
6210     7.55942855e-08    1.20000000e+00    1.20000000e+00    5.28685740e-01    0.00000000e+00    7.96469375e-03    1.19409422e+00
6211     7.55946482e-08    1.20000000e+00    1.20000000e+00    5.28642214e-01    0.00000000e+00    7.82168344e-03    1.19413436e+00
6212     7.55950109e-08    1.20000000e+00    1.20000000e+00    5.28598688e-01    0.00000000e+00    7.68121285e-03    1.19417425e+00
6213     7.55953737e-08    1.20000000e+00    1.20000000e+00    5.28555161e-01    0.00000000e+00    7.54323775e-03    1.19421391e+00
6214     7.55957364e-08    1.20000000e+00    1.20000000e+00    5.28511635e-01    0.00000000e+00    7.40771465e-03    1.19425333e+00
6215     7.55960991e-08    1.20000000e+00    1.20000000e+00    5.28468109e-01    0.00000000e+00    7.27460080e-03    1.19429251e+00
6216     7.55964618e-08    1.20000000e+00    1.20000000e+00    5.28424583e-01    0.00000000e+00    7.14385416e-03    1.19433146e+00
6217     7.55968245e-08    1.20000000e+00    1.20000000e+00    5.28381056e-01    0.00000000e+00    7.01543341e-03    1.19437017e+00
6218     7.55971872e-08    1.20000000e+00    1.20000000e+00    5.28337530e-01    0.00000000e+00    6.88929792e-03    1.19440864e+00
6219     7.55979127e-08    1.20000000e+00    1.20000000e+00    5.28250478e-01    0.00000000e+00    6.64370451e-03    1.19448488e+00
6220     7.55986381e-08    1.20000000e+00    1.20000000e+00    5.28163425e-01    0.00000000e+00    6.40678285e-03    1.19456017e+00
6221     7.55993636e-08    1.20000000e+00    1.20000000e+00    5.28076373e-01    0.00000000e+00    6.17823183e-03    1.19463451e+00
6222     7.56000890e-08    1.20000000e+00    1.20000000e+00    5.27989321e-01    0.00000000e+00    5.95776048e-03    1.19470791e+00
6223     7.56008144e-08    1.20000000e+00    1.20000000e+00    5.27902268e-01    0.00000000e+00    5.74508765e-03    1.19478037e+00
6224     7.56015399e-08    1.20000000e+00    1.20000000e+00    5.27815216e-01    0.00000000e+00    5.53994168e-03    1.19485190e+00
6225     7.56022653e-08    1.20000000e+00    1.20000000e+00    5.27728163e-01    0.00000000e+00    5.34206013e-03    1.19492249e+00
6226     7.56029907e-08    1.20000000e+00    1.20000000e+00    5.27641111e-01    0.00000000e+00    5.15118946e-03    1.19499216e+00
6227     7.56037162e-08    1.20000000e+00    1.20000000e+00    5.27554058e-01    0.00000000e+00    4.96708475e-03    1.19506090e+00
6228     7.56044416e-08    1.20000000e+00    1.20000000e+00    5.27467006e-01    0.00000000e+00    4.78950942e-03    1.19512872e+00
6229     7.56051671e-08    1.20000000e+00    1.20000000e+00    5.27379954e-01    0.00000000e+00    4.61823497e-03    1.19519563e+00
6230     7.56058925e-08    1.20000000e+00    1.20000000e+00    5.27292901e-01    0.00000000e+00    4.45304068e-03    1.19526163e+00
6231     7.56066179e-08    1.20000000e+00    1.20000000e+00    5.27205849e-01    0.00000000e+00    4.29371341e-03    1.19532673e+00
6232     7.56073434e-08    1.20000000e+00    1.20000000e+00    5.27118796e-01    0.00000000e+00    4.14004733e-03    1.19539093e+00
6233     7.56080688e-08    1.20000000e+00    1.20000000e+00    5.27031744e-01    0.00000000e+00    3.99184365e-03    1.19545424e+00
6234     7.56087942e-08    1.20000000e+00    1.20000000e+00    5.26944691e-01    0.00000000e+00    3.84891044e-03    1.19551667e+00
6235     7.56095197e-08    1.20000000e+00    1.20000000e+00    5.26857639e-01    0.00000000e+00    3.71106235e-03    1.19557822e+00
6236     7.56102451e-08    1.20000000e+00    1.20000000e+00    5.26770586e-01    0.00000000e+00    3.57812044e-03    1.19563891e+00
6237     7.56109705e-08    1.20000000e+00    1.20000000e+00    5.26683534e-01    0.00000000e+00    3.44991194e-03    1.19569873e+00
6238     7.56116960e-08    1.20000000e+00    1.20000000e+00    5.26596482e-01    0.00000000e+00    3.32627005e-03    1.19575770e+00
6239     7.56124214e-08    1.20000000e+00    1.20000000e+00    5.26509429e-01    0.00000000e+00    3.20703374e-03    1.19581582e+00
6240     7.56131469e-08    1.20000000e+00    1.20000000e+00    5.26422377e-01    0.00000000e+00    3.09204756e-03    1.19587311e+00
6241     7.56138723e-08    1.20000000e+00    1.20000000e+00    5.26335324e-01    0.00000000e+00    2.98116145e-03    1.19592956e+00
6242     7.56145977e-08    1.20000000e+00    1.20000000e+00    5.26248272e-01    0.00000000e+00    2.87423057e-03    1.19598520e+00
6243     7.56153232e-08    1.20000000e+00    1.20000000e+00    5.26161219e-01    0.00000000e+00    2.77111510e-03    1.19604002e+00
6244     7.56160486e-08    1.20000000e+00    1.20000000e+00    5.26074167e-01    0.00000000e+00    2.67168009e-03    1.19609403e+00
6245     7.56167740e-08    1.20000000e+00    1.20000000e+00    5.25987115e-01    0.00000000e+00    2.57579529e-03    1.19614725e+00
6246     7.56174995e-08    1.20000000e+00    1.20000000e+00    5.25900062e-01    0.00000000e+00    2.48333500e-03    1.19619968e+00
6247     7.56182249e-08    1.20000000e+00    1.20000000e+00    5.25813010e-01    0.00000000e+00    2.39417791e-03    1.19625134e+00
6248     7.56189504e-08    1.20000000e+00    1.20000000e+00    5.25725957e-01    0.00000000e+00    2.30820692e-03    1.19630222e+00
6249     7.56196758e-08    1.20000000e+00    1.20000000e+00    5.25638905e-01    0.00000000e+00    2.22530905e-03    1.19635234e+00
6250     7.56204012e-08    1.20000000e+00    1.20000000e+00    5.25551852e-01    0.00000000e+00    2.14537527e-03    1.19640171e+00
6251     7.56211267e-08    1.20000000e+00    1.20000000e+00    5.25464800e-01    0.00000000e+00    2.06830036e-03    1.19645034e+00
6252     7.56218521e-08    1.20000000e+00    1.20000000e+00    5.25377748e-01    0.00000000e+00    1.99398281e-03    1.19649823e+00
6253     7.56225775e-08    1.20000000e+00    1.20000000e+00    5.25290695e-01    0.00000000e+00    1.92232463e-03    1.19654540e+00
6254     7.56233030e-08    1.20000000e+00    1.20000000e+00    5.25203643e-01    0.00000000e+00    1.85323132e-03    1.19659185e+00
6255     7.56240284e-08    1.20000000e+00    1.20000000e+00    5.25116590e-01    0.00000000e+00    1.78661166e-03    1.19663760e+00
6256     7.56247539e-08    1.20000000e+00    1.20000000e+00    5.25029538e-01    0.00000000e+00    1.72237767e-03    1.19668265e+00
