TIME,TIME,I(VDD),{-V(VDD)*I(VDD)}
4.81747156e-08,4.81747156e-08,-3.16394110e-05,3.79672933e-05
4.81749762e-08,4.81749762e-08,-3.12816961e-05,3.75380353e-05
4.81752368e-08,4.81752368e-08,-3.09278845e-05,3.71134614e-05
4.81754974e-08,4.81754974e-08,-3.05779421e-05,3.66935305e-05
4.81757580e-08,4.81757580e-08,-3.02318352e-05,3.62782022e-05
4.81760186e-08,4.81760186e-08,-2.98895298e-05,3.58674357e-05
4.81762792e-08,4.81762792e-08,-2.95509924e-05,3.54611909e-05
4.81765398e-08,4.81765398e-08,-2.92161892e-05,3.50594270e-05
4.81768004e-08,4.81768004e-08,-2.88850868e-05,3.46621042e-05
4.81770610e-08,4.81770610e-08,-2.85576517e-05,3.42691820e-05
4.81773215e-08,4.81773215e-08,-2.82338507e-05,3.38806208e-05
4.81775821e-08,4.81775821e-08,-2.79136504e-05,3.34963805e-05
4.81778427e-08,4.81778427e-08,-2.75970179e-05,3.31164215e-05
4.81781033e-08,4.81781033e-08,-2.72839202e-05,3.27407042e-05
4.81783639e-08,4.81783639e-08,-2.69743244e-05,3.23691893e-05
4.81786245e-08,4.81786245e-08,-2.66681978e-05,3.20018373e-05
4.81788851e-08,4.81788851e-08,-2.63655079e-05,3.16386095e-05
4.81791457e-08,4.81791457e-08,-2.60662223e-05,3.12794667e-05
4.81794063e-08,4.81794063e-08,-2.57703086e-05,3.09243704e-05
4.81796669e-08,4.81796669e-08,-2.54777348e-05,3.05732817e-05
4.81799275e-08,4.81799275e-08,-2.51884689e-05,3.02261627e-05
4.81801880e-08,4.81801880e-08,-2.49024790e-05,2.98829748e-05
4.81804486e-08,4.81804486e-08,-2.46197335e-05,2.95436802e-05
4.81807092e-08,4.81807092e-08,-2.43402009e-05,2.92082411e-05
4.81809698e-08,4.81809698e-08,-2.40638500e-05,2.88766200e-05
4.81812304e-08,4.81812304e-08,-2.37906494e-05,2.85487793e-05
4.81814910e-08,4.81814910e-08,-2.35205683e-05,2.82246820e-05
4.81817516e-08,4.81817516e-08,-2.32535758e-05,2.79042909e-05
4.81820122e-08,4.81820122e-08,-2.29896413e-05,2.75875696e-05
4.81822728e-08,4.81822728e-08,-2.27287344e-05,2.72744812e-05
4.81825334e-08,4.81825334e-08,-2.24708247e-05,2.69649897e-05
4.81827940e-08,4.81827940e-08,-2.22158822e-05,2.66590587e-05
4.81830546e-08,4.81830546e-08,-2.19638771e-05,2.63566525e-05
4.81833151e-08,4.81833151e-08,-2.17147795e-05,2.60577354e-05
4.81835757e-08,4.81835757e-08,-2.14685600e-05,2.57622720e-05
4.81838363e-08,4.81838363e-08,-2.12251892e-05,2.54702271e-05
4.81840969e-08,4.81840969e-08,-2.09846382e-05,2.51815658e-05
4.81843575e-08,4.81843575e-08,-2.07468777e-05,2.48962532e-05
4.81846181e-08,4.81846181e-08,-2.05118793e-05,2.46142551e-05
4.81848787e-08,4.81848787e-08,-2.02796142e-05,2.43355370e-05
4.81851393e-08,4.81851393e-08,-2.00500542e-05,2.40600651e-05
4.81853999e-08,4.81853999e-08,-1.98231712e-05,2.37878054e-05
4.81856605e-08,4.81856605e-08,-1.95989372e-05,2.35187246e-05
4.81859211e-08,4.81859211e-08,-1.93773244e-05,2.32527893e-05
4.81861817e-08,4.81861817e-08,-1.91583055e-05,2.29899666e-05
4.81864422e-08,4.81864422e-08,-1.89418529e-05,2.27302235e-05
4.81867028e-08,4.81867028e-08,-1.87279397e-05,2.24735277e-05
4.81869634e-08,4.81869634e-08,-1.85165389e-05,2.22198467e-05
4.81872240e-08,4.81872240e-08,-1.83076239e-05,2.19691487e-05
4.81874846e-08,4.81874846e-08,-1.81011680e-05,2.17214016e-05
4.81877452e-08,4.81877452e-08,-1.78971451e-05,2.14765742e-05
4.81880058e-08,4.81880058e-08,-1.76955291e-05,2.12346349e-05
4.81882664e-08,4.81882664e-08,-1.74962940e-05,2.09955529e-05
4.81885270e-08,4.81885270e-08,-1.72994143e-05,2.07592972e-05
4.81887876e-08,4.81887876e-08,-1.71048645e-05,2.05258374e-05
4.81890482e-08,4.81890482e-08,-1.69126193e-05,2.02951432e-05
4.81893088e-08,4.81893088e-08,-1.67226538e-05,2.00671846e-05
4.81895693e-08,4.81895693e-08,-1.65349430e-05,1.98419316e-05
4.81898299e-08,4.81898299e-08,-1.63494625e-05,1.96193550e-05
4.81900905e-08,4.81900905e-08,-1.61661876e-05,1.93994252e-05
4.81903511e-08,4.81903511e-08,-1.59850945e-05,1.91821134e-05
4.81906117e-08,4.81906117e-08,-1.58061588e-05,1.89673906e-05
4.81908723e-08,4.81908723e-08,-1.56293571e-05,1.87552285e-05
4.81911329e-08,4.81911329e-08,-1.54546655e-05,1.85455986e-05
4.81913935e-08,4.81913935e-08,-1.52820609e-05,1.83384731e-05
4.81916541e-08,4.81916541e-08,-1.51115199e-05,1.81338239e-05
4.81919147e-08,4.81919147e-08,-1.49430198e-05,1.79316238e-05
4.81921753e-08,4.81921753e-08,-1.47765377e-05,1.77318452e-05
4.81924358e-08,4.81924358e-08,-1.46120512e-05,1.75344614e-05
4.81926964e-08,4.81926964e-08,-1.44495377e-05,1.73394453e-05
4.81929570e-08,4.81929570e-08,-1.42889754e-05,1.71467705e-05
4.81932176e-08,4.81932176e-08,-1.41303421e-05,1.69564105e-05
4.81934782e-08,4.81934782e-08,-1.39736163e-05,1.67683396e-05
4.81937388e-08,4.81937388e-08,-1.38187763e-05,1.65825316e-05
4.81939994e-08,4.81939994e-08,-1.36658010e-05,1.63989612e-05
4.81942600e-08,4.81942600e-08,-1.35146690e-05,1.62176028e-05
4.81945206e-08,4.81945206e-08,-1.33653597e-05,1.60384316e-05
4.81947812e-08,4.81947812e-08,-1.32178521e-05,1.58614225e-05
4.81950418e-08,4.81950418e-08,-1.30721259e-05,1.56865510e-05
4.81953024e-08,4.81953024e-08,-1.29281606e-05,1.55137927e-05
4.81955629e-08,4.81955629e-08,-1.27859362e-05,1.53431234e-05
4.81958235e-08,4.81958235e-08,-1.26454326e-05,1.51745192e-05
4.81960841e-08,4.81960841e-08,-1.25066304e-05,1.50079564e-05
4.81963447e-08,4.81963447e-08,-1.23695097e-05,1.48434116e-05
4.81966053e-08,4.81966053e-08,-1.22340513e-05,1.46808616e-05
4.81968659e-08,4.81968659e-08,-1.21002361e-05,1.45202833e-05
4.81971265e-08,4.81971265e-08,-1.19680451e-05,1.43616541e-05
4.81973871e-08,4.81973871e-08,-1.18374594e-05,1.42049512e-05
4.81976477e-08,4.81976477e-08,-1.17084606e-05,1.40501527e-05
4.81979083e-08,4.81979083e-08,-1.15810301e-05,1.38972361e-05
4.81981689e-08,4.81981689e-08,-1.14551498e-05,1.37461798e-05
4.81984295e-08,4.81984295e-08,-1.13308016e-05,1.35969620e-05
4.81986900e-08,4.81986900e-08,-1.12079678e-05,1.34495614e-05
4.81989506e-08,4.81989506e-08,-1.10866306e-05,1.33039567e-05
4.81992112e-08,4.81992112e-08,-1.09667726e-05,1.31601271e-05
4.81994718e-08,4.81994718e-08,-1.08483763e-05,1.30180515e-05
4.81997324e-08,4.81997324e-08,-1.07314248e-05,1.28777097e-05
4.81999930e-08,4.81999930e-08,-1.06159009e-05,1.27390811e-05
4.82002536e-08,4.82002536e-08,-1.05017882e-05,1.26021458e-05
4.82005142e-08,4.82005142e-08,-1.03890697e-05,1.24668836e-05
4.82007748e-08,4.82007748e-08,-1.02777292e-05,1.23332751e-05
4.82010354e-08,4.82010354e-08,-1.01677504e-05,1.22013005e-05
4.82012960e-08,4.82012960e-08,-1.00591173e-05,1.20709407e-05
4.82015565e-08,4.82015565e-08,-9.95181375e-06,1.19421765e-05
4.82018171e-08,4.82018171e-08,-9.84582427e-06,1.18149891e-05
4.82020777e-08,4.82020777e-08,-9.74113309e-06,1.16893597e-05
4.82023383e-08,4.82023383e-08,-9.63772496e-06,1.15652700e-05
4.82025989e-08,4.82025989e-08,-9.53558448e-06,1.14427014e-05
4.82028595e-08,4.82028595e-08,-9.43469672e-06,1.13216361e-05
4.82031201e-08,4.82031201e-08,-9.33504660e-06,1.12020559e-05
4.82033807e-08,4.82033807e-08,-9.23661953e-06,1.10839434e-05
4.82036413e-08,4.82036413e-08,-9.13940074e-06,1.09672809e-05
4.82039019e-08,4.82039019e-08,-9.04337595e-06,1.08520511e-05
4.82041625e-08,4.82041625e-08,-8.94853072e-06,1.07382369e-05
4.82044231e-08,4.82044231e-08,-8.85485108e-06,1.06258213e-05
4.82046836e-08,4.82046836e-08,-8.76232290e-06,1.05147875e-05
4.82049442e-08,4.82049442e-08,-8.67093251e-06,1.04051190e-05
4.82052048e-08,4.82052048e-08,-8.58066609e-06,1.02967993e-05
4.82054654e-08,4.82054654e-08,-8.49151028e-06,1.01898123e-05
4.82057260e-08,4.82057260e-08,-8.40345155e-06,1.00841419e-05
4.82059866e-08,4.82059866e-08,-8.31647684e-06,9.97977220e-06
4.82062472e-08,4.82062472e-08,-8.23057291e-06,9.87668749e-06
4.82065078e-08,4.82065078e-08,-8.14572699e-06,9.77487239e-06
4.82067684e-08,4.82067684e-08,-8.06192615e-06,9.67431138e-06
4.82070290e-08,4.82070290e-08,-7.97915789e-06,9.57498947e-06
4.82072896e-08,4.82072896e-08,-7.89740956e-06,9.47689147e-06
4.82078107e-08,4.82078107e-08,-7.73691741e-06,9.28430089e-06
4.82083319e-08,4.82083319e-08,-7.58035899e-06,9.09643079e-06
4.82088531e-08,4.82088531e-08,-7.42763936e-06,8.91316723e-06
4.82093743e-08,4.82093743e-08,-7.27866550e-06,8.73439860e-06
4.82098955e-08,4.82098955e-08,-7.13334669e-06,8.56001603e-06
4.82104167e-08,4.82104167e-08,-6.99159408e-06,8.38991290e-06
4.82109378e-08,4.82109378e-08,-6.85332105e-06,8.22398526e-06
4.82114590e-08,4.82114590e-08,-6.71844272e-06,8.06213127e-06
4.82119802e-08,4.82119802e-08,-6.58687642e-06,7.90425170e-06
4.82125014e-08,4.82125014e-08,-6.45854111e-06,7.75024933e-06
4.82130226e-08,4.82130226e-08,-6.33335789e-06,7.60002946e-06
4.82135438e-08,4.82135438e-08,-6.21124943e-06,7.45349931e-06
4.82140649e-08,4.82140649e-08,-6.09214043e-06,7.31056852e-06
4.82145861e-08,4.82145861e-08,-5.97595713e-06,7.17114856e-06
4.82151073e-08,4.82151073e-08,-5.86262771e-06,7.03515325e-06
4.82156285e-08,4.82156285e-08,-5.75208179e-06,6.90249815e-06
4.82161497e-08,4.82161497e-08,-5.64425090e-06,6.77310108e-06
4.82166709e-08,4.82166709e-08,-5.53906793e-06,6.64688151e-06
4.82171920e-08,4.82171920e-08,-5.43646759e-06,6.52376110e-06
4.82177132e-08,4.82177132e-08,-5.33638590e-06,6.40366308e-06
4.82182344e-08,4.82182344e-08,-5.23876065e-06,6.28651278e-06
4.82187556e-08,4.82187556e-08,-5.14353084e-06,6.17223701e-06
4.82192768e-08,4.82192768e-08,-5.05063718e-06,6.06076462e-06
4.82197980e-08,4.82197980e-08,-4.96002157e-06,5.95202588e-06
4.82203191e-08,4.82203191e-08,-4.87162750e-06,5.84595300e-06
4.82208403e-08,4.82208403e-08,-4.78539961e-06,5.74247953e-06
4.82213615e-08,4.82213615e-08,-4.70128409e-06,5.64154091e-06
4.82218827e-08,4.82218827e-08,-4.61922820e-06,5.54307384e-06
4.82224039e-08,4.82224039e-08,-4.53918070e-06,5.44701683e-06
4.82229251e-08,4.82229251e-08,-4.46109134e-06,5.35330961e-06
4.82234462e-08,4.82234462e-08,-4.38491135e-06,5.26189362e-06
4.82239674e-08,4.82239674e-08,-4.31059288e-06,5.17271146e-06
4.82244886e-08,4.82244886e-08,-4.23808949e-06,5.08570738e-06
4.82250098e-08,4.82250098e-08,-4.16735562e-06,5.00082675e-06
4.82255310e-08,4.82255310e-08,-4.09834708e-06,4.91801650e-06
4.82260521e-08,4.82260521e-08,-4.03102050e-06,4.83722460e-06
4.82265733e-08,4.82265733e-08,-3.96533381e-06,4.75840057e-06
4.82270945e-08,4.82270945e-08,-3.90124573e-06,4.68149488e-06
4.82276157e-08,4.82276157e-08,-3.83871625e-06,4.60645949e-06
4.82281369e-08,4.82281369e-08,-3.77770606e-06,4.53324728e-06
4.82286581e-08,4.82286581e-08,-3.71817710e-06,4.46181252e-06
4.82291792e-08,4.82291792e-08,-3.66009199e-06,4.39211039e-06
4.82297004e-08,4.82297004e-08,-3.60341448e-06,4.32409738e-06
4.82302216e-08,4.82302216e-08,-3.54810903e-06,4.25773084e-06
4.82307428e-08,4.82307428e-08,-3.49414117e-06,4.19296941e-06
4.82312640e-08,4.82312640e-08,-3.44147707e-06,4.12977248e-06
4.82317852e-08,4.82317852e-08,-3.39008395e-06,4.06810074e-06
4.82323063e-08,4.82323063e-08,-3.33992963e-06,4.00791556e-06
4.82328275e-08,4.82328275e-08,-3.29098295e-06,3.94917954e-06
4.82333487e-08,4.82333487e-08,-3.24321329e-06,3.89185595e-06
4.82338699e-08,4.82338699e-08,-3.19659103e-06,3.83590924e-06
4.82343911e-08,4.82343911e-08,-3.15108705e-06,3.78130446e-06
4.82349123e-08,4.82349123e-08,-3.10667318e-06,3.72800782e-06
4.82354334e-08,4.82354334e-08,-3.06332173e-06,3.67598608e-06
4.82359546e-08,4.82359546e-08,-3.02100593e-06,3.62520712e-06
4.82364758e-08,4.82364758e-08,-2.97969944e-06,3.57563933e-06
4.82369970e-08,4.82369970e-08,-2.93937682e-06,3.52725219e-06
4.82375182e-08,4.82375182e-08,-2.90001303e-06,3.48001563e-06
4.82380394e-08,4.82380394e-08,-2.86158387e-06,3.43390065e-06
4.82385605e-08,4.82385605e-08,-2.82406555e-06,3.38887867e-06
4.82390817e-08,4.82390817e-08,-2.78743509e-06,3.34492210e-06
4.82396029e-08,4.82396029e-08,-2.75166984e-06,3.30200380e-06
4.82401241e-08,4.82401241e-08,-2.71674796e-06,3.26009756e-06
4.82406453e-08,4.82406453e-08,-2.68264795e-06,3.21917754e-06
4.82411665e-08,4.82411665e-08,-2.64934905e-06,3.17921886e-06
4.82416876e-08,4.82416876e-08,-2.61683081e-06,3.14019697e-06
4.82422088e-08,4.82422088e-08,-2.58507350e-06,3.10208820e-06
4.82427300e-08,4.82427300e-08,-2.55405770e-06,3.06486924e-06
4.82432512e-08,4.82432512e-08,-2.52376467e-06,3.02851760e-06
4.82437724e-08,4.82437724e-08,-2.49417592e-06,2.99301111e-06
4.82442936e-08,4.82442936e-08,-2.46527368e-06,2.95832842e-06
4.82448147e-08,4.82448147e-08,-2.43704038e-06,2.92444845e-06
4.82453359e-08,4.82453359e-08,-2.40945911e-06,2.89135093e-06
4.82458571e-08,4.82458571e-08,-2.38251318e-06,2.85901582e-06
4.82463783e-08,4.82463783e-08,-2.35618655e-06,2.82742387e-06
4.82474206e-08,4.82474206e-08,-2.30532086e-06,2.76638503e-06
4.82484630e-08,4.82484630e-08,-2.25674902e-06,2.70809882e-06
4.82495054e-08,4.82495054e-08,-2.21035562e-06,2.65242675e-06
4.82505477e-08,4.82505477e-08,-2.16603128e-06,2.59923753e-06
4.82515901e-08,4.82515901e-08,-2.12367184e-06,2.54840620e-06
4.82526325e-08,4.82526325e-08,-2.08317862e-06,2.49981434e-06
4.82536748e-08,4.82536748e-08,-2.04445764e-06,2.45334917e-06
4.82547172e-08,4.82547172e-08,-2.00741991e-06,2.40890389e-06
4.82557596e-08,4.82557596e-08,-1.97198064e-06,2.36637677e-06
4.82568019e-08,4.82568019e-08,-1.93805957e-06,2.32567149e-06
4.82578443e-08,4.82578443e-08,-1.90558023e-06,2.28669628e-06
4.82588867e-08,4.82588867e-08,-1.87447024e-06,2.24936429e-06
4.82599290e-08,4.82599290e-08,-1.84466063e-06,2.21359276e-06
4.82609714e-08,4.82609714e-08,-1.81608616e-06,2.17930339e-06
4.82620138e-08,4.82620138e-08,-1.78868462e-06,2.14642154e-06
4.82630561e-08,4.82630561e-08,-1.76239720e-06,2.11487663e-06
4.82640985e-08,4.82640985e-08,-1.73716780e-06,2.08460136e-06
4.82651409e-08,4.82651409e-08,-1.71294342e-06,2.05553211e-06
4.82661832e-08,4.82661832e-08,-1.68967349e-06,2.02760818e-06
4.82672256e-08,4.82672256e-08,-1.66731022e-06,2.00077226e-06
4.82682680e-08,4.82682680e-08,-1.64580802e-06,1.97496962e-06
4.82693103e-08,4.82693103e-08,-1.62512383e-06,1.95014860e-06
4.82703527e-08,4.82703527e-08,-1.60521655e-06,1.92625986e-06
4.82713951e-08,4.82713951e-08,-1.58604739e-06,1.90325687e-06
4.82724374e-08,4.82724374e-08,-1.56757928e-06,1.88109513e-06
4.82734798e-08,4.82734798e-08,-1.54977727e-06,1.85973273e-06
4.82745222e-08,4.82745222e-08,-1.53260796e-06,1.83912955e-06
4.82755645e-08,4.82755645e-08,-1.51603986e-06,1.81924783e-06
4.82766069e-08,4.82766069e-08,-1.50004285e-06,1.80005142e-06
4.82776493e-08,4.82776493e-08,-1.48458858e-06,1.78150629e-06
4.82786916e-08,4.82786916e-08,-1.46964988e-06,1.76357985e-06
4.82797340e-08,4.82797340e-08,-1.45520123e-06,1.74624147e-06
4.82807764e-08,4.82807764e-08,-1.44121813e-06,1.72946176e-06
4.82818187e-08,4.82818187e-08,-1.42767760e-06,1.71321313e-06
4.82828611e-08,4.82828611e-08,-1.41455757e-06,1.69746908e-06
4.82839035e-08,4.82839035e-08,-1.40183732e-06,1.68220479e-06
4.82849458e-08,4.82849458e-08,-1.38949696e-06,1.66739636e-06
4.82859882e-08,4.82859882e-08,-1.37751785e-06,1.65302142e-06
4.82870306e-08,4.82870306e-08,-1.36588205e-06,1.63905846e-06
4.82880729e-08,4.82880729e-08,-1.35457277e-06,1.62548732e-06
4.82891153e-08,4.82891153e-08,-1.34357384e-06,1.61228861e-06
4.82901577e-08,4.82901577e-08,-1.33287016e-06,1.59944419e-06
4.82912000e-08,4.82912000e-08,-1.32244714e-06,1.58693656e-06
4.82922424e-08,4.82922424e-08,-1.31229118e-06,1.57474942e-06
4.82932847e-08,4.82932847e-08,-1.30238914e-06,1.56286697e-06
4.82943271e-08,4.82943271e-08,-1.29272878e-06,1.55127454e-06
4.82953695e-08,4.82953695e-08,-1.28329824e-06,1.53995789e-06
4.82964118e-08,4.82964118e-08,-1.27408652e-06,1.52890383e-06
4.82974542e-08,4.82974542e-08,-1.26508292e-06,1.51809951e-06
4.82995389e-08,4.82995389e-08,-1.24765634e-06,1.49718761e-06
4.83016237e-08,4.83016237e-08,-1.23094945e-06,1.47713934e-06
4.83037084e-08,4.83037084e-08,-1.21489533e-06,1.45787440e-06
4.83057931e-08,4.83057931e-08,-1.19943351e-06,1.43932021e-06
4.83078779e-08,4.83078779e-08,-1.18450975e-06,1.42141170e-06
4.83099626e-08,4.83099626e-08,-1.17007496e-06,1.40408995e-06
4.83120473e-08,4.83120473e-08,-1.15608517e-06,1.38730221e-06
4.83141321e-08,4.83141321e-08,-1.14250056e-06,1.37100067e-06
4.83162168e-08,4.83162168e-08,-1.12928549e-06,1.35514258e-06
4.83183015e-08,4.83183015e-08,-1.11640763e-06,1.33968915e-06
4.83203863e-08,4.83203863e-08,-1.10383811e-06,1.32460573e-06
4.83224710e-08,4.83224710e-08,-1.09155070e-06,1.30986084e-06
4.83245557e-08,4.83245557e-08,-1.07952200e-06,1.29542640e-06
4.83266405e-08,4.83266405e-08,-1.06773073e-06,1.28127688e-06
4.83287252e-08,4.83287252e-08,-1.05615795e-06,1.26738954e-06
4.83308099e-08,4.83308099e-08,-1.04478637e-06,1.25374364e-06
4.83328947e-08,4.83328947e-08,-1.03360066e-06,1.24032079e-06
4.83349794e-08,4.83349794e-08,-1.02258678e-06,1.22710413e-06
4.83370641e-08,4.83370641e-08,-1.01173233e-06,1.21407880e-06
4.83391488e-08,4.83391488e-08,-1.00102591e-06,1.20123109e-06
4.83412336e-08,4.83412336e-08,-9.90457498e-07,1.18854900e-06
4.83433183e-08,4.83433183e-08,-9.80017826e-07,1.17602139e-06
4.83454030e-08,4.83454030e-08,-9.69698793e-07,1.16363855e-06
4.83474878e-08,4.83474878e-08,-9.59492870e-07,1.15139144e-06
4.83495725e-08,4.83495725e-08,-9.49393518e-07,1.13927222e-06
4.83516572e-08,4.83516572e-08,-9.39394615e-07,1.12727354e-06
4.83537420e-08,4.83537420e-08,-9.29490887e-07,1.11538906e-06
4.83558267e-08,4.83558267e-08,-9.19677351e-07,1.10361282e-06
4.83579114e-08,4.83579114e-08,-9.09949762e-07,1.09193971e-06
4.83599962e-08,4.83599962e-08,-9.00304062e-07,1.08036487e-06
4.83620809e-08,4.83620809e-08,-8.90736837e-07,1.06888420e-06
4.83641656e-08,4.83641656e-08,-8.81244781e-07,1.05749374e-06
4.83662504e-08,4.83662504e-08,-8.71825154e-07,1.04619018e-06
4.83683351e-08,4.83683351e-08,-8.62475258e-07,1.03497031e-06
4.83704198e-08,4.83704198e-08,-8.53192902e-07,1.02383148e-06
4.83725046e-08,4.83725046e-08,-8.43975880e-07,1.01277106e-06
4.83745893e-08,4.83745893e-08,-8.34822444e-07,1.00178693e-06
4.83766740e-08,4.83766740e-08,-8.25730790e-07,9.90876948e-07
4.83787588e-08,4.83787588e-08,-8.16699530e-07,9.80039435e-07
4.83808435e-08,4.83808435e-08,-8.07727181e-07,9.69272617e-07
4.83829282e-08,4.83829282e-08,-7.98812650e-07,9.58575180e-07
4.83850129e-08,4.83850129e-08,-7.89954717e-07,9.47945660e-07
4.83870977e-08,4.83870977e-08,-7.81152524e-07,9.37383028e-07
4.83912671e-08,4.83912671e-08,-7.63711298e-07,9.16453558e-07
4.83954366e-08,4.83954366e-08,-7.46483523e-07,8.95780227e-07
4.83996061e-08,4.83996061e-08,-7.29464210e-07,8.75357052e-07
4.84037755e-08,4.84037755e-08,-7.12649592e-07,8.55179510e-07
4.84079450e-08,4.84079450e-08,-6.96036434e-07,8.35243721e-07
4.84121145e-08,4.84121145e-08,-6.79622392e-07,8.15546871e-07
4.84162839e-08,4.84162839e-08,-6.63405387e-07,7.96086465e-07
4.84204534e-08,4.84204534e-08,-6.47384009e-07,7.76860811e-07
4.84246229e-08,4.84246229e-08,-6.31556938e-07,7.57868325e-07
4.84287923e-08,4.84287923e-08,-6.15923378e-07,7.39108053e-07
4.84329618e-08,4.84329618e-08,-6.00482507e-07,7.20579008e-07
4.84371312e-08,4.84371312e-08,-5.85233934e-07,7.02280720e-07
4.84413007e-08,4.84413007e-08,-5.70177163e-07,6.84212595e-07
4.84454702e-08,4.84454702e-08,-5.55312068e-07,6.66374481e-07
4.84496396e-08,4.84496396e-08,-5.40638369e-07,6.48766043e-07
4.84538091e-08,4.84538091e-08,-5.26156114e-07,6.31387337e-07
4.84579786e-08,4.84579786e-08,-5.11865166e-07,6.14238199e-07
4.84621480e-08,4.84621480e-08,-4.97765686e-07,5.97318824e-07
4.84663175e-08,4.84663175e-08,-4.83857631e-07,5.80629157e-07
4.84704870e-08,4.84704870e-08,-4.70141237e-07,5.64169485e-07
4.84746564e-08,4.84746564e-08,-4.56616523e-07,5.47939828e-07
4.84788259e-08,4.84788259e-08,-4.43283777e-07,5.31940532e-07
4.84829953e-08,4.84829953e-08,-4.30143056e-07,5.16171667e-07
4.84871648e-08,4.84871648e-08,-4.17194681e-07,5.00633618e-07
4.84913343e-08,4.84913343e-08,-4.04438739e-07,4.85326486e-07
4.84955037e-08,4.84955037e-08,-3.91875571e-07,4.70250686e-07
4.84996732e-08,4.84996732e-08,-3.79505283e-07,4.55406339e-07
4.85038427e-08,4.85038427e-08,-3.67328232e-07,4.40793878e-07
4.85080121e-08,4.85080121e-08,-3.55344533e-07,4.26413439e-07
4.85121816e-08,4.85121816e-08,-3.43554556e-07,4.12265467e-07
4.85163511e-08,4.85163511e-08,-3.31958424e-07,3.98350109e-07
4.85205205e-08,4.85205205e-08,-3.20556514e-07,3.84667817e-07
4.85246900e-08,4.85246900e-08,-3.09348955e-07,3.71218746e-07
4.85288594e-08,4.85288594e-08,-2.98336129e-07,3.58003355e-07
4.85330289e-08,4.85330289e-08,-2.87518169e-07,3.45021803e-07
4.85371984e-08,4.85371984e-08,-2.76895461e-07,3.32274553e-07
4.85413678e-08,4.85413678e-08,-2.66468141e-07,3.19761769e-07
4.85455373e-08,4.85455373e-08,-2.56236598e-07,3.07483917e-07
4.85497068e-08,4.85497068e-08,-2.46200971e-07,2.95441165e-07
4.85538762e-08,4.85538762e-08,-2.36361650e-07,2.83633980e-07
4.85622152e-08,4.85622152e-08,-2.17272776e-07,2.60727331e-07
4.85705541e-08,4.85705541e-08,-1.98972085e-07,2.38766501e-07
4.85788930e-08,4.85788930e-08,-1.81461676e-07,2.17754011e-07
4.85872319e-08,4.85872319e-08,-1.64743838e-07,1.97692606e-07
4.85955709e-08,4.85955709e-08,-1.48820625e-07,1.78584750e-07
4.86039098e-08,4.86039098e-08,-1.33694351e-07,1.60433222e-07
4.86122487e-08,4.86122487e-08,-1.19367091e-07,1.43240510e-07
4.86205876e-08,4.86205876e-08,-1.05841181e-07,1.27009417e-07
4.86289266e-08,4.86289266e-08,-9.31187158e-08,1.11742459e-07
4.86372655e-08,4.86372655e-08,-8.12020518e-08,9.74424621e-08
4.86456044e-08,4.86456044e-08,-7.00933050e-08,8.41119660e-08
4.86539433e-08,4.86539433e-08,-5.97948526e-08,7.17538231e-08
4.86622823e-08,4.86622823e-08,-5.03088308e-08,6.03705969e-08
4.86706212e-08,4.86706212e-08,-4.16376378e-08,4.99651653e-08
4.86789601e-08,4.86789601e-08,-3.37834308e-08,4.05401170e-08
4.86872991e-08,4.86872991e-08,-2.67486291e-08,3.20983549e-08
4.86956380e-08,4.86956380e-08,-2.05354111e-08,2.46424933e-08
4.87039769e-08,4.87039769e-08,-1.51462174e-08,1.81754609e-08
4.87123158e-08,4.87123158e-08,-1.05832480e-08,1.26998976e-08
4.87206548e-08,4.87206548e-08,-6.84896523e-09,8.21875828e-09
4.87289937e-08,4.87289937e-08,-3.94559091e-09,4.73470909e-09
4.87373326e-08,4.87373326e-08,-1.87560936e-09,2.25073123e-09
4.87456715e-08,4.87456715e-08,-6.41264594e-10,7.69517513e-10
4.87540105e-08,4.87540105e-08,-1.94017255e-10,2.32820706e-10
4.87623494e-08,4.87623494e-08,-1.56517292e-10,1.87820750e-10
4.87706883e-08,4.87706883e-08,-1.58276300e-10,1.89931560e-10
4.87790273e-08,4.87790273e-08,-1.58048544e-10,1.89658253e-10
4.87873662e-08,4.87873662e-08,-1.57978256e-10,1.89573907e-10
4.87957051e-08,4.87957051e-08,-1.57840520e-10,1.89408624e-10
4.88040440e-08,4.88040440e-08,-1.57766045e-10,1.89319254e-10
4.88123830e-08,4.88123830e-08,-1.57628747e-10,1.89154496e-10
4.88207219e-08,4.88207219e-08,-1.57554483e-10,1.89065379e-10
4.88290608e-08,4.88290608e-08,-1.57417405e-10,1.88900886e-10
4.88373997e-08,4.88373997e-08,-1.57343362e-10,1.88812035e-10
4.88540776e-08,4.88540776e-08,-1.57101224e-10,1.88521469e-10
4.88707555e-08,4.88707555e-08,-1.56922455e-10,1.88306946e-10
4.88874333e-08,4.88874333e-08,-1.56681210e-10,1.88017452e-10
4.89041112e-08,4.89041112e-08,-1.56503338e-10,1.87804005e-10
4.89207890e-08,4.89207890e-08,-1.56262993e-10,1.87515591e-10
4.89374669e-08,4.89374669e-08,-1.56086024e-10,1.87303228e-10
4.89541447e-08,4.89541447e-08,-1.55846584e-10,1.87015901e-10
4.89708226e-08,4.89708226e-08,-1.55670523e-10,1.86804627e-10
4.89875004e-08,4.89875004e-08,-1.55431993e-10,1.86518391e-10
4.90041783e-08,4.90041783e-08,-1.55256842e-10,1.86308211e-10
