Index       TIME              V(A)              V(B)             V(CIN)             V(D)              V(S)              V(C)             V(_04_)           V(_05_)           V(_01_)           V(_02_)           V(_03_)           V(_00_)     
110      9.77306889e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.17276827e+00    1.19999912e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19610538e-05    1.19999999e+00    4.72761359e-07
111      9.97306889e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.19676827e+00    1.19999942e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.04726979e-05    1.19999999e+00    4.54327704e-07
112      1.00000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999930e+00    1.28878297e-08    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.05910038e-05    1.19999999e+00    4.51929745e-07
113      1.00200000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999932e+00    1.28878297e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.04207306e-05    1.19999999e+00    4.50163388e-07
114      1.00600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999934e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.02193551e-05    1.19999999e+00    4.46672742e-07
115      1.01400000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999937e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    9.84160759e-06    1.19999999e+00    4.39782161e-07
116      1.03000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999941e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    9.14996868e-06    1.19999999e+00    4.26477138e-07
117      1.05000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999946e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    8.38115725e-06    1.19999999e+00    4.10684009e-07
118      1.07000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999950e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    7.70704709e-06    1.19999999e+00    3.95762794e-07
119      1.09000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999954e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    7.10984268e-06    1.19999999e+00    3.81647788e-07
120      1.11000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999958e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.58076543e-06    1.19999999e+00    3.68284371e-07
121      1.13000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999961e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.10763370e-06    1.19999999e+00    3.55617881e-07
122      1.15000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999963e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    5.68479118e-06    1.19999999e+00    3.43602728e-07
123      1.17000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999966e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    5.30358888e-06    1.19999999e+00    3.32193124e-07
124      1.19000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999968e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.96033755e-06    1.19999999e+00    3.21350776e-07
125      1.20000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999969e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.80062491e-06    1.19999999e+00    3.16130352e-07
126      1.20200000e-08    0.00000000e+00    0.00000000e+00    2.40000000e-03    1.20000000e+00    1.19999969e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.76994394e-06    1.19999999e+00    3.15103829e-07
127      1.20400000e-08    0.00000000e+00    0.00000000e+00    4.80000000e-03    1.20000000e+00    1.19999970e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.73941897e-06    1.19999999e+00    3.14082141e-07
128      1.20800000e-08    0.00000000e+00    0.00000000e+00    9.60000000e-03    1.20000000e+00    1.19999970e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.67898212e-06    1.19999999e+00    3.12050110e-07
129      1.21600000e-08    0.00000000e+00    0.00000000e+00    1.92000000e-02    1.20000000e+00    1.19999971e+00    1.28878297e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.56157475e-06    1.19999999e+00    3.08046295e-07
130      1.23200000e-08    0.00000000e+00    0.00000000e+00    3.84000000e-02    1.20000000e+00    1.19999972e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.33959180e-06    1.19999999e+00    3.00268703e-07
131      1.25200000e-08    0.00000000e+00    0.00000000e+00    6.24000000e-02    1.20000000e+00    1.19999974e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.08419677e-06    1.19999999e+00    2.90960023e-07
132      1.27200000e-08    0.00000000e+00    0.00000000e+00    8.64000000e-02    1.20000000e+00    1.19999975e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.85073956e-06    1.19999999e+00    2.82083775e-07
133      1.29200000e-08    0.00000000e+00    0.00000000e+00    1.10400000e-01    1.20000000e+00    1.19999977e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.63679392e-06    1.19999999e+00    2.73614167e-07
134      1.31200000e-08    0.00000000e+00    0.00000000e+00    1.34400000e-01    1.20000000e+00    1.19999978e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.44022688e-06    1.19999999e+00    2.65526168e-07
135      1.33200000e-08    0.00000000e+00    0.00000000e+00    1.58400000e-01    1.20000000e+00    1.19999979e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.25921945e-06    1.19999999e+00    2.57797714e-07
136      1.35200000e-08    0.00000000e+00    0.00000000e+00    1.82400000e-01    1.20000000e+00    1.19999980e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.09216056e-06    1.19999999e+00    2.50407324e-07
137      1.37200000e-08    0.00000000e+00    0.00000000e+00    2.06400000e-01    1.20000000e+00    1.19999981e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.93766099e-06    1.19999999e+00    2.43336003e-07
138      1.39200000e-08    0.00000000e+00    0.00000000e+00    2.30400000e-01    1.20000000e+00    1.19999982e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.79448605e-06    1.19999999e+00    2.36565241e-07
139      1.41200000e-08    0.00000000e+00    0.00000000e+00    2.54400000e-01    1.20000000e+00    1.19999983e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.66155994e-06    1.19999999e+00    2.30078612e-07
140      1.43200000e-08    0.00000000e+00    0.00000000e+00    2.78400000e-01    1.20000000e+00    1.19999984e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.53792363e-06    1.19999999e+00    2.23860097e-07
141      1.45200000e-08    0.00000000e+00    0.00000000e+00    3.02400000e-01    1.20000000e+00    1.19999984e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.42273355e-06    1.19999999e+00    2.17895433e-07
142      1.47200000e-08    0.00000000e+00    0.00000000e+00    3.26400000e-01    1.20000000e+00    1.19999985e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.31523568e-06    1.19999999e+00    2.12170701e-07
143      1.49200000e-08    0.00000000e+00    0.00000000e+00    3.50400000e-01    1.20000000e+00    1.19999986e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.21476103e-06    1.19999999e+00    2.06673465e-07
144      1.51200000e-08    0.00000000e+00    0.00000000e+00    3.74400000e-01    1.20000000e+00    1.19999986e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.12071015e-06    1.19999999e+00    2.01391587e-07
145      1.53200000e-08    0.00000000e+00    0.00000000e+00    3.98400000e-01    1.20000000e+00    1.19999987e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.03254704e-06    1.19999999e+00    1.96314185e-07
146      1.55200000e-08    0.00000000e+00    0.00000000e+00    4.22400000e-01    1.20000000e+00    1.19999987e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.94979029e-06    1.19999999e+00    1.91430635e-07
147      1.57200000e-08    0.00000000e+00    0.00000000e+00    4.46400000e-01    1.20000000e+00    1.19999988e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.87200638e-06    1.19999999e+00    1.86731379e-07
148      1.59200000e-08    0.00000000e+00    0.00000000e+00    4.70400000e-01    1.20000000e+00    1.19999988e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.79880514e-06    1.19999999e+00    1.82207088e-07
149      1.61200000e-08    0.00000000e+00    0.00000000e+00    4.94400000e-01    1.20000000e+00    1.19999989e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.72983287e-06    1.19999999e+00    1.77849339e-07
150      1.63200000e-08    0.00000000e+00    0.00000000e+00    5.18400000e-01    1.20000000e+00    1.19999994e+00    1.28910161e-08    1.19930167e+00    1.20000000e+00    1.19915883e+00    1.66569402e-06    1.19999999e+00    1.73649917e-07
151      1.65200000e-08    0.00000000e+00    0.00000000e+00    5.42400000e-01    1.20000000e+00    1.19999995e+00    1.29092143e-08    1.19569550e+00    1.20000000e+00    1.19487062e+00    1.60892264e-06    1.19999999e+00    1.69601366e-07
152      1.67200000e-08    0.00000000e+00    0.00000000e+00    5.66400000e-01    1.20000000e+00    1.19999994e+00    1.29565284e-08    1.18721648e+00    1.20000000e+00    1.18494435e+00    1.56160877e-06    1.19999999e+00    1.65696435e-07
153      1.69200000e-08    0.00000000e+00    0.00000000e+00    5.90400000e-01    1.20000000e+00    1.19999995e+00    1.30585804e-08    1.16957116e+00    1.20000000e+00    1.16460963e+00    1.52862264e-06    1.19999999e+00    1.61928511e-07
154      1.69497055e-08    0.00000000e+00    0.00000000e+00    5.93964658e-01    1.20000000e+00    1.19999995e+00    1.30825058e-08    1.16545394e+00    1.20000000e+00    1.15985730e+00    1.52592282e-06    1.19999999e+00    1.61381206e-07
155      1.70091165e-08    0.00000000e+00    0.00000000e+00    6.01093974e-01    1.20000000e+00    1.19999995e+00    1.31399333e-08    1.15543769e+00    1.20000000e+00    1.14821037e+00    1.52306206e-06    1.19999999e+00    1.60293013e-07
156      1.70300868e-08    0.00000000e+00    0.00000000e+00    6.03610412e-01    1.20000000e+00    1.19999995e+00    1.31670234e-08    1.15075229e+00    1.20000000e+00    1.14266930e+00    1.52382295e-06    1.19999999e+00    1.59912201e-07
157      1.70720274e-08    0.00000000e+00    0.00000000e+00    6.08643287e-01    1.20000000e+00    1.19999995e+00    1.32308247e-08    1.13959676e+00    1.20000000e+00    1.12923123e+00    1.52818761e-06    1.19999999e+00    1.59153618e-07
158      1.71559086e-08    0.00000000e+00    0.00000000e+00    6.18709038e-01    1.20000000e+00    1.19999995e+00    1.34871656e-08    1.09469451e+00    1.20000000e+00    1.07600205e+00    1.57237146e-06    1.19999999e+00    1.57653150e-07
159      1.72266667e-08    0.00000000e+00    0.00000000e+00    6.27200004e-01    1.20000000e+00    1.19999995e+00    1.39777633e-08    1.02226480e+00    1.20000000e+00    9.95627750e-01    1.67839363e-06    1.19999999e+00    1.56404294e-07
160      1.72888136e-08    0.00000000e+00    0.00000000e+00    6.34657638e-01    1.20000000e+00    1.19999995e+00    1.48339219e-08    9.28459794e-01    1.20000000e+00    8.96739761e-01    1.87696355e-06    1.19999999e+00    1.55320031e-07
161      1.73509606e-08    0.00000000e+00    0.00000000e+00    6.42115272e-01    1.20000000e+00    1.19999995e+00    1.65174696e-08    8.07063640e-01    1.20000000e+00    7.71665522e-01    2.31673763e-06    1.19999999e+00    1.54247300e-07
162      1.74131075e-08    0.00000000e+00    0.00000000e+00    6.49572906e-01    1.20000000e+00    1.19999995e+00    2.65385297e-03    6.58695524e-01    1.20000000e+00    6.20759412e-01    9.54596977e-04    1.19999999e+00    1.53186006e-07
163      1.74184946e-08    0.00000000e+00    0.00000000e+00    6.50219356e-01    1.20000000e+00    1.19999995e+00    3.61566295e-03    6.44481456e-01    1.20000000e+00    6.06374449e-01    1.26267512e-03    1.19999999e+00    1.53094573e-07
164      1.74292688e-08    0.00000000e+00    0.00000000e+00    6.51512258e-01    1.20000000e+00    1.19999995e+00    6.94336937e-03    6.15659161e-01    1.20000000e+00    5.77223140e-01    2.43607798e-03    1.19999999e+00    1.52911887e-07
165      1.74400430e-08    0.00000000e+00    0.00000000e+00    6.52805159e-01    1.20000000e+00    1.19999995e+00    1.36153525e-02    5.86050273e-01    1.20000000e+00    5.47309923e-01    5.57956383e-03    1.19999999e+00    1.52729548e-07
166      1.74508172e-08    0.00000000e+00    0.00000000e+00    6.54098061e-01    1.20000000e+00    1.19999995e+00    2.49147836e-02    5.55658212e-01    1.20000000e+00    5.16636715e-01    1.35313296e-02    1.19999999e+00    1.52547544e-07
167      1.74615914e-08    0.00000000e+00    0.00000000e+00    6.55390962e-01    1.20000000e+00    1.19999995e+00    4.26082399e-02    5.24486375e-01    1.20000000e+00    4.85205697e-01    3.10546916e-02    1.19999999e+00    1.52365876e-07
168      1.74723655e-08    0.00000000e+00    0.00000000e+00    6.56683863e-01    1.20000000e+00    1.19999995e+00    6.85794003e-02    4.92538179e-01    1.20000000e+00    4.53019134e-01    6.45159715e-02    1.19999999e+00    1.52184541e-07
169      1.74831397e-08    0.00000000e+00    0.00000000e+00    6.57976765e-01    1.20000000e+00    1.19999994e+00    1.04353361e-01    4.59817057e-01    1.20000000e+00    4.20079335e-01    1.22060616e-01    1.19999999e+00    1.52003540e-07
170      1.74939139e-08    0.00000000e+00    0.00000000e+00    6.59269666e-01    1.20000000e+00    1.19999994e+00    1.51514612e-01    4.26326453e-01    1.20000000e+00    3.86388654e-01    2.12968509e-01    1.19999999e+00    1.51822872e-07
171      1.75046881e-08    0.00000000e+00    0.00000000e+00    6.60562568e-01    1.20000000e+00    1.19999992e+00    2.12095064e-01    3.92069828e-01    1.20000000e+00    3.51949488e-01    3.46310713e-01    1.19999999e+00    1.51642535e-07
172      1.75143848e-08    0.00000000e+00    0.00000000e+00    6.61726179e-01    1.20000000e+00    1.19999989e+00    2.80041525e-01    3.60586740e-01    1.20000000e+00    3.20316263e-01    5.09170528e-01    1.19999999e+00    1.51480515e-07
173      1.75231119e-08    0.00000000e+00    0.00000000e+00    6.62773429e-01    1.20000000e+00    1.19982592e+00    3.53898893e-01    3.31725924e-01    1.20000000e+00    2.91331154e-01    6.74656349e-01    1.19999999e+00    1.51334926e-07
174      1.75244235e-08    0.00000000e+00    0.00000000e+00    6.62930818e-01    1.20000000e+00    1.19972447e+00    3.66298631e-01    3.27339918e-01    1.20000000e+00    2.86927435e-01    6.98696157e-01    1.19999999e+00    1.51313067e-07
175      1.75257351e-08    0.00000000e+00    0.00000000e+00    6.63088207e-01    1.20000000e+00    1.19958692e+00    3.78865812e-01    3.22948311e-01    1.20000000e+00    2.82518224e-01    7.22299796e-01    1.19999999e+00    1.51291210e-07
176      1.75283582e-08    0.00000000e+00    0.00000000e+00    6.63402985e-01    1.20000000e+00    1.19895419e+00    4.05031267e-01    3.14131509e-01    1.20000000e+00    2.73666858e-01    7.66851975e-01    1.19999999e+00    1.51247511e-07
177      1.75309814e-08    0.00000000e+00    0.00000000e+00    6.63717762e-01    1.20000000e+00    1.19744800e+00    4.32631125e-01    3.05269962e-01    1.20000000e+00    2.64771595e-01    8.07942885e-01    1.19999999e+00    1.51203832e-07
178      1.75336045e-08    0.00000000e+00    0.00000000e+00    6.64032540e-01    1.20000000e+00    1.19431280e+00    4.61757628e-01    2.96363720e-01    1.20000000e+00    2.55832474e-01    8.45862060e-01    1.19999999e+00    1.51160172e-07
179      1.75362276e-08    0.00000000e+00    0.00000000e+00    6.64347318e-01    1.20000000e+00    1.18851712e+00    4.92521586e-01    2.87412834e-01    1.20000000e+00    2.46849530e-01    8.80974944e-01    1.19999999e+00    1.51116532e-07
180      1.75388508e-08    0.00000000e+00    0.00000000e+00    6.64662095e-01    1.20000000e+00    1.17884618e+00    5.25057486e-01    2.78417356e-01    1.20000000e+00    2.37822801e-01    9.13594500e-01    1.19999999e+00    1.51072911e-07
181      1.75414739e-08    0.00000000e+00    0.00000000e+00    6.64976873e-01    1.20000000e+00    1.16407291e+00    5.59531328e-01    2.69377335e-01    1.20000000e+00    2.28752325e-01    9.43930930e-01    1.19999999e+00    1.51029310e-07
182      1.75440971e-08    0.00000000e+00    0.00000000e+00    6.65291651e-01    1.20000000e+00    1.14327851e+00    5.96151220e-01    2.60292823e-01    1.20000000e+00    2.19638139e-01    9.72098437e-01    1.19999999e+00    1.50985728e-07
183      1.75467202e-08    0.00000000e+00    0.00000000e+00    6.65606429e-01    1.20000000e+00    1.11625576e+00    6.35182226e-01    2.51163870e-01    1.20000000e+00    2.10480281e-01    9.98147250e-01    1.19999999e+00    1.50942166e-07
184      1.75493434e-08    0.00000000e+00    0.00000000e+00    6.65921206e-01    1.20000000e+00    1.08358542e+00    6.76967960e-01    2.41990529e-01    1.20000000e+00    2.01278789e-01    1.02209916e+00    1.19999999e+00    1.50898623e-07
185      1.75519665e-08    0.00000000e+00    0.00000000e+00    6.66235984e-01    1.20000000e+00    1.04629703e+00    7.21911465e-01    2.32772849e-01    1.20000000e+00    1.92033700e-01    1.04397588e+00    1.19999999e+00    1.50855100e-07
186      1.75545897e-08    0.00000000e+00    0.00000000e+00    6.66550762e-01    1.20000000e+00    1.00547383e+00    7.69894813e-01    2.23510882e-01    1.20000000e+00    1.82745054e-01    1.06381584e+00    1.19999999e+00    1.50811596e-07
