TIME,TIME,I(VDD),{V(VDD)*I(VDD)},{-V(VDD)*I(VDD)}
2.53500000e-08,2.53500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.55500000e-08,2.55500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.57500000e-08,2.57500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.59500000e-08,2.59500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.61500000e-08,2.61500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.63500000e-08,2.63500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.65500000e-08,2.65500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.67500000e-08,2.67500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.69500000e-08,2.69500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.71500000e-08,2.71500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.73500000e-08,2.73500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.75500000e-08,2.75500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.77500000e-08,2.77500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.79500000e-08,2.79500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.81500000e-08,2.81500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.83500000e-08,2.83500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.85500000e-08,2.85500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.87500000e-08,2.87500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.89500000e-08,2.89500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.91500000e-08,2.91500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.93500000e-08,2.93500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.95500000e-08,2.95500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.97500000e-08,2.97500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.99500000e-08,2.99500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.01500000e-08,3.01500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.03500000e-08,3.03500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.05500000e-08,3.05500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.07500000e-08,3.07500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.09500000e-08,3.09500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.11500000e-08,3.11500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.13500000e-08,3.13500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.15500000e-08,3.15500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.17500000e-08,3.17500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.19500000e-08,3.19500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.21500000e-08,3.21500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.23500000e-08,3.23500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.25500000e-08,3.25500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.27500000e-08,3.27500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.29500000e-08,3.29500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.31500000e-08,3.31500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.33500000e-08,3.33500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.35500000e-08,3.35500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.37500000e-08,3.37500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.39500000e-08,3.39500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.41500000e-08,3.41500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.43500000e-08,3.43500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.45500000e-08,3.45500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.47500000e-08,3.47500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.49500000e-08,3.49500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.51500000e-08,3.51500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.53500000e-08,3.53500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.55500000e-08,3.55500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.57500000e-08,3.57500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.59500000e-08,3.59500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.61500000e-08,3.61500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.63500000e-08,3.63500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.65500000e-08,3.65500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.67500000e-08,3.67500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.69500000e-08,3.69500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.71500000e-08,3.71500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.73500000e-08,3.73500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.75500000e-08,3.75500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.77500000e-08,3.77500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.79500000e-08,3.79500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.81500000e-08,3.81500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.83500000e-08,3.83500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.85500000e-08,3.85500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.87500000e-08,3.87500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.89500000e-08,3.89500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.91500000e-08,3.91500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.93500000e-08,3.93500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.95500000e-08,3.95500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.97500000e-08,3.97500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
3.99500000e-08,3.99500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.01500000e-08,4.01500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.03500000e-08,4.03500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.05500000e-08,4.05500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.07500000e-08,4.07500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.09500000e-08,4.09500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.11500000e-08,4.11500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.13500000e-08,4.13500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.15500000e-08,4.15500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.17500000e-08,4.17500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.19500000e-08,4.19500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.21500000e-08,4.21500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.23500000e-08,4.23500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.25500000e-08,4.25500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.27500000e-08,4.27500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.29500000e-08,4.29500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.31500000e-08,4.31500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
