TIME,TIME,I(VDD),{-V(VDD)*I(VDD)}
9.96193171e-08,9.96193171e-08,-1.15015595e-04,1.38018714e-04
9.96196464e-08,9.96196464e-08,-1.14355586e-04,1.37226703e-04
9.96199757e-08,9.96199757e-08,-1.13684116e-04,1.36420939e-04
9.96203050e-08,9.96203050e-08,-1.13001523e-04,1.35601828e-04
9.96206343e-08,9.96206343e-08,-1.12308149e-04,1.34769779e-04
9.96209636e-08,9.96209636e-08,-1.11604333e-04,1.33925199e-04
9.96212929e-08,9.96212929e-08,-1.10890417e-04,1.33068500e-04
9.96216222e-08,9.96216222e-08,-1.10166742e-04,1.32200090e-04
9.96219515e-08,9.96219515e-08,-1.09433651e-04,1.31320381e-04
9.96222809e-08,9.96222809e-08,-1.08691483e-04,1.30429780e-04
9.96226102e-08,9.96226102e-08,-1.07940581e-04,1.29528697e-04
9.96229395e-08,9.96229395e-08,-1.07181283e-04,1.28617540e-04
9.96232688e-08,9.96232688e-08,-1.06413931e-04,1.27696717e-04
9.96235981e-08,9.96235981e-08,-1.05638859e-04,1.26766631e-04
9.96239274e-08,9.96239274e-08,-1.04856407e-04,1.25827689e-04
9.96242567e-08,9.96242567e-08,-1.04066908e-04,1.24880290e-04
9.96245860e-08,9.96245860e-08,-1.03270696e-04,1.23924835e-04
9.96249153e-08,9.96249153e-08,-1.02468101e-04,1.22961721e-04
9.96252447e-08,9.96252447e-08,-1.01659454e-04,1.21991344e-04
9.96255740e-08,9.96255740e-08,-1.00845079e-04,1.21014095e-04
9.96259033e-08,9.96259033e-08,-1.00025302e-04,1.20030363e-04
9.96262326e-08,9.96262326e-08,-9.92004438e-05,1.19040533e-04
9.96265619e-08,9.96265619e-08,-9.83708231e-05,1.18044988e-04
9.96268912e-08,9.96268912e-08,-9.75367543e-05,1.17044105e-04
9.96272205e-08,9.96272205e-08,-9.66985511e-05,1.16038261e-04
9.96275498e-08,9.96275498e-08,-9.58565209e-05,1.15027825e-04
9.96278791e-08,9.96278791e-08,-9.50109704e-05,1.14013165e-04
9.96282085e-08,9.96282085e-08,-9.41622001e-05,1.12994640e-04
9.96285378e-08,9.96285378e-08,-9.33105093e-05,1.11972611e-04
9.96288671e-08,9.96288671e-08,-9.24561907e-05,1.10947429e-04
9.96291964e-08,9.96291964e-08,-9.15995358e-05,1.09919443e-04
9.96295257e-08,9.96295257e-08,-9.07408293e-05,1.08888995e-04
9.96298550e-08,9.96298550e-08,-8.98803543e-05,1.07856425e-04
9.96301843e-08,9.96301843e-08,-8.90183869e-05,1.06822064e-04
9.96305136e-08,9.96305136e-08,-8.81552016e-05,1.05786242e-04
9.96308429e-08,9.96308429e-08,-8.72910655e-05,1.04749279e-04
9.96311723e-08,9.96311723e-08,-8.64262441e-05,1.03711493e-04
9.96315016e-08,9.96315016e-08,-8.55609953e-05,1.02673194e-04
9.96318309e-08,9.96318309e-08,-8.46955750e-05,1.01634690e-04
9.96321602e-08,9.96321602e-08,-8.38302318e-05,1.00596278e-04
9.96324895e-08,9.96324895e-08,-8.29652121e-05,9.95582545e-05
9.96328188e-08,9.96328188e-08,-8.21007544e-05,9.85209053e-05
9.96331481e-08,9.96331481e-08,-8.12370954e-05,9.74845145e-05
9.96334774e-08,9.96334774e-08,-8.03744639e-05,9.64493567e-05
9.96338067e-08,9.96338067e-08,-7.95130863e-05,9.54157036e-05
9.96341361e-08,9.96341361e-08,-7.86531815e-05,9.43838178e-05
9.96344654e-08,9.96344654e-08,-7.77949656e-05,9.33539588e-05
9.96347947e-08,9.96347947e-08,-7.69386474e-05,9.23263769e-05
9.96351240e-08,9.96351240e-08,-7.60844330e-05,9.13013196e-05
9.96354533e-08,9.96354533e-08,-7.52325206e-05,9.02790247e-05
9.96357826e-08,9.96357826e-08,-7.43831062e-05,8.92597275e-05
9.96361119e-08,9.96361119e-08,-7.35363779e-05,8.82436534e-05
9.96364412e-08,9.96364412e-08,-7.26925211e-05,8.72310254e-05
9.96367705e-08,9.96367705e-08,-7.18517139e-05,8.62220567e-05
9.96370998e-08,9.96370998e-08,-7.10141315e-05,8.52169578e-05
9.96374292e-08,9.96374292e-08,-7.01799416e-05,8.42159299e-05
9.96377585e-08,9.96377585e-08,-6.93493093e-05,8.32191711e-05
9.96380878e-08,9.96380878e-08,-6.85223921e-05,8.22268706e-05
9.96384171e-08,9.96384171e-08,-6.76993452e-05,8.12392143e-05
9.96387464e-08,9.96387464e-08,-6.68803160e-05,8.02563792e-05
9.96390757e-08,9.96390757e-08,-6.60654497e-05,7.92785396e-05
9.96394050e-08,9.96394050e-08,-6.52548838e-05,7.83058605e-05
9.96397343e-08,9.96397343e-08,-6.44487536e-05,7.73385043e-05
9.96400636e-08,9.96400636e-08,-6.36471871e-05,7.63766245e-05
9.96403930e-08,9.96403930e-08,-6.28503098e-05,7.54203718e-05
9.96407223e-08,9.96407223e-08,-6.20582401e-05,7.44698881e-05
9.96410516e-08,9.96410516e-08,-6.12710942e-05,7.35253131e-05
9.96413809e-08,9.96413809e-08,-6.04889811e-05,7.25867774e-05
9.96417102e-08,9.96417102e-08,-5.97120078e-05,7.16544093e-05
9.96420395e-08,9.96420395e-08,-5.89402740e-05,7.07283288e-05
9.96423688e-08,9.96423688e-08,-5.81738778e-05,6.98086533e-05
9.96426981e-08,9.96426981e-08,-5.74129101e-05,6.88954921e-05
9.96430274e-08,9.96430274e-08,-5.66574600e-05,6.79889520e-05
9.96433568e-08,9.96433568e-08,-5.59076100e-05,6.70891320e-05
9.96436861e-08,9.96436861e-08,-5.51634407e-05,6.61961288e-05
9.96440154e-08,9.96440154e-08,-5.44250260e-05,6.53100312e-05
9.96443447e-08,9.96443447e-08,-5.36924384e-05,6.44309261e-05
9.96446740e-08,9.96446740e-08,-5.29657437e-05,6.35588924e-05
9.96450033e-08,9.96450033e-08,-5.22450064e-05,6.26940077e-05
9.96453326e-08,9.96453326e-08,-5.15302846e-05,6.18363415e-05
9.96456619e-08,9.96456619e-08,-5.08216350e-05,6.09859620e-05
9.96459912e-08,9.96459912e-08,-5.01191082e-05,6.01429299e-05
9.96463206e-08,9.96463206e-08,-4.94227536e-05,5.93073043e-05
9.96466499e-08,9.96466499e-08,-4.87326144e-05,5.84791373e-05
9.96469792e-08,9.96469792e-08,-4.80487330e-05,5.76584796e-05
9.96473085e-08,9.96473085e-08,-4.73711457e-05,5.68453748e-05
9.96476378e-08,9.96476378e-08,-4.66998881e-05,5.60398657e-05
9.96479671e-08,9.96479671e-08,-4.60349898e-05,5.52419878e-05
9.96482964e-08,9.96482964e-08,-4.53764801e-05,5.44517761e-05
9.96486257e-08,9.96486257e-08,-4.47243821e-05,5.36692585e-05
9.96489550e-08,9.96489550e-08,-4.40787188e-05,5.28944625e-05
9.96492844e-08,9.96492844e-08,-4.34395075e-05,5.21274089e-05
9.96496137e-08,9.96496137e-08,-4.28067652e-05,5.13681182e-05
9.96499430e-08,9.96499430e-08,-4.21805035e-05,5.06166042e-05
9.96502723e-08,9.96502723e-08,-4.15607339e-05,4.98728806e-05
9.96506016e-08,9.96506016e-08,-4.09474624e-05,4.91369549e-05
9.96509309e-08,9.96509309e-08,-4.03406952e-05,4.84088343e-05
9.96512602e-08,9.96512602e-08,-3.97404333e-05,4.76885200e-05
9.96515895e-08,9.96515895e-08,-3.91466779e-05,4.69760135e-05
9.96519188e-08,9.96519188e-08,-3.85594250e-05,4.62713100e-05
9.96522482e-08,9.96522482e-08,-3.79786711e-05,4.55744053e-05
9.96525775e-08,9.96525775e-08,-3.74044078e-05,4.48852893e-05
9.96529068e-08,9.96529068e-08,-3.68366270e-05,4.42039523e-05
9.96532361e-08,9.96532361e-08,-3.62753159e-05,4.35303791e-05
9.96535654e-08,9.96535654e-08,-3.57204626e-05,4.28645551e-05
9.96538947e-08,9.96538947e-08,-3.51720500e-05,4.22064600e-05
9.96542240e-08,9.96542240e-08,-3.46300623e-05,4.15560748e-05
9.96545533e-08,9.96545533e-08,-3.40944789e-05,4.09133746e-05
9.96548826e-08,9.96548826e-08,-3.35652800e-05,4.02783360e-05
9.96552120e-08,9.96552120e-08,-3.30424417e-05,3.96509300e-05
9.96555413e-08,9.96555413e-08,-3.25259408e-05,3.90311290e-05
9.96558706e-08,9.96558706e-08,-3.20157502e-05,3.84189002e-05
9.96561999e-08,9.96561999e-08,-3.15118436e-05,3.78142123e-05
9.96565292e-08,9.96565292e-08,-3.10141906e-05,3.72170287e-05
9.96568585e-08,9.96568585e-08,-3.05227623e-05,3.66273147e-05
9.96571878e-08,9.96571878e-08,-3.00375254e-05,3.60450305e-05
9.96575171e-08,9.96575171e-08,-2.95584484e-05,3.54701381e-05
9.96578464e-08,9.96578464e-08,-2.90854955e-05,3.49025945e-05
9.96581758e-08,9.96581758e-08,-2.86186324e-05,3.43423589e-05
9.96585051e-08,9.96585051e-08,-2.81578214e-05,3.37893857e-05
9.96588344e-08,9.96588344e-08,-2.77030258e-05,3.32436310e-05
9.96591637e-08,9.96591637e-08,-2.72542057e-05,3.27050468e-05
9.96594930e-08,9.96594930e-08,-2.68113225e-05,3.21735870e-05
9.96598223e-08,9.96598223e-08,-2.63743342e-05,3.16492010e-05
9.96601516e-08,9.96601516e-08,-2.59432005e-05,3.11318406e-05
9.96604809e-08,9.96604809e-08,-2.55178776e-05,3.06214532e-05
9.96608102e-08,9.96608102e-08,-2.50983236e-05,3.01179884e-05
9.96611396e-08,9.96611396e-08,-2.46844932e-05,2.96213918e-05
9.96614689e-08,9.96614689e-08,-2.42763428e-05,2.91316114e-05
9.96617982e-08,9.96617982e-08,-2.38738259e-05,2.86485911e-05
9.96621275e-08,9.96621275e-08,-2.34768977e-05,2.81722772e-05
9.96624568e-08,9.96624568e-08,-2.30855101e-05,2.77026122e-05
9.96627861e-08,9.96627861e-08,-2.26996173e-05,2.72395408e-05
9.96631154e-08,9.96631154e-08,-2.23191693e-05,2.67830032e-05
9.96634447e-08,9.96634447e-08,-2.19441176e-05,2.63329411e-05
9.96637740e-08,9.96637740e-08,-2.15744108e-05,2.58892929e-05
9.96641034e-08,9.96641034e-08,-2.12099998e-05,2.54519997e-05
9.96644327e-08,9.96644327e-08,-2.08508328e-05,2.50209993e-05
9.96647620e-08,9.96647620e-08,-2.04968603e-05,2.45962324e-05
9.96650913e-08,9.96650913e-08,-2.01480302e-05,2.41776362e-05
9.96654206e-08,9.96654206e-08,-1.98042926e-05,2.37651511e-05
9.96657499e-08,9.96657499e-08,-1.94655951e-05,2.33587141e-05
9.96660792e-08,9.96660792e-08,-1.91318877e-05,2.29582652e-05
9.96664085e-08,9.96664085e-08,-1.88031177e-05,2.25637413e-05
9.96667378e-08,9.96667378e-08,-1.84792351e-05,2.21750821e-05
9.96670672e-08,9.96670672e-08,-1.81601871e-05,2.17922245e-05
9.96673965e-08,9.96673965e-08,-1.78459234e-05,2.14151081e-05
9.96677258e-08,9.96677258e-08,-1.75363924e-05,2.10436709e-05
9.96680551e-08,9.96680551e-08,-1.72315474e-05,2.06778569e-05
9.96683844e-08,9.96683844e-08,-1.69313405e-05,2.03176086e-05
9.96687137e-08,9.96687137e-08,-1.66357255e-05,1.99628707e-05
9.96690430e-08,9.96690430e-08,-1.63446529e-05,1.96135835e-05
9.96693723e-08,9.96693723e-08,-1.60580748e-05,1.92696898e-05
9.96697016e-08,9.96697016e-08,-1.57759406e-05,1.89311287e-05
9.96700310e-08,9.96700310e-08,-1.54982015e-05,1.85978418e-05
9.96703603e-08,9.96703603e-08,-1.52248060e-05,1.82697673e-05
9.96706896e-08,9.96706896e-08,-1.49557050e-05,1.79468459e-05
9.96710189e-08,9.96710189e-08,-1.46908463e-05,1.76290155e-05
9.96713482e-08,9.96713482e-08,-1.44301806e-05,1.73162167e-05
9.96716775e-08,9.96716775e-08,-1.41736557e-05,1.70083869e-05
9.96720068e-08,9.96720068e-08,-1.39212223e-05,1.67054667e-05
9.96723361e-08,9.96723361e-08,-1.36728277e-05,1.64073932e-05
9.96726654e-08,9.96726654e-08,-1.34284195e-05,1.61141034e-05
9.96729948e-08,9.96729948e-08,-1.31879413e-05,1.58255295e-05
9.96733241e-08,9.96733241e-08,-1.29513398e-05,1.55416078e-05
9.96736534e-08,9.96736534e-08,-1.27185607e-05,1.52622729e-05
9.96739827e-08,9.96739827e-08,-1.24895531e-05,1.49874637e-05
9.96743120e-08,9.96743120e-08,-1.22642644e-05,1.47171173e-05
9.96746413e-08,9.96746413e-08,-1.20426455e-05,1.44511746e-05
9.96749706e-08,9.96749706e-08,-1.18246455e-05,1.41895746e-05
9.96752999e-08,9.96752999e-08,-1.16102168e-05,1.39322602e-05
9.96756292e-08,9.96756292e-08,-1.13993098e-05,1.36791718e-05
9.96759586e-08,9.96759586e-08,-1.11918783e-05,1.34302539e-05
9.96762879e-08,9.96762879e-08,-1.09878738e-05,1.31854486e-05
9.96766172e-08,9.96766172e-08,-1.07872512e-05,1.29447014e-05
9.96769465e-08,9.96769465e-08,-1.05899631e-05,1.27079558e-05
9.96772758e-08,9.96772758e-08,-1.03959655e-05,1.24751586e-05
9.96776051e-08,9.96776051e-08,-1.02052119e-05,1.22462543e-05
9.96779344e-08,9.96779344e-08,-1.00176592e-05,1.20211910e-05
9.96782637e-08,9.96782637e-08,-9.83326181e-06,1.17999142e-05
9.96785930e-08,9.96785930e-08,-9.65197747e-06,1.15823730e-05
9.96789224e-08,9.96789224e-08,-9.47376159e-06,1.13685139e-05
9.96792517e-08,9.96792517e-08,-9.29857260e-06,1.11582871e-05
9.96795810e-08,9.96795810e-08,-9.12636677e-06,1.09516401e-05
9.96799103e-08,9.96799103e-08,-8.95710334e-06,1.07485240e-05
9.96802396e-08,9.96802396e-08,-8.79073937e-06,1.05488872e-05
9.96805689e-08,9.96805689e-08,-8.62723491e-06,1.03526819e-05
9.96808982e-08,9.96808982e-08,-8.46654777e-06,1.01598573e-05
9.96812275e-08,9.96812275e-08,-8.30863879e-06,9.97036654e-06
9.96815568e-08,9.96815568e-08,-8.15346655e-06,9.78415986e-06
9.96818862e-08,9.96818862e-08,-8.00099266e-06,9.60119120e-06
9.96822155e-08,9.96822155e-08,-7.85117649e-06,9.42141179e-06
9.96828741e-08,9.96828741e-08,-7.55933757e-06,9.07120508e-06
9.96835327e-08,9.96835327e-08,-7.27767105e-06,8.73320525e-06
9.96841913e-08,9.96841913e-08,-7.00587696e-06,8.40705236e-06
9.96848500e-08,9.96848500e-08,-6.74365964e-06,8.09239157e-06
9.96855086e-08,9.96855086e-08,-6.49073114e-06,7.78887737e-06
9.96861672e-08,9.96861672e-08,-6.24680807e-06,7.49616969e-06
9.96868258e-08,9.96868258e-08,-6.01161473e-06,7.21393768e-06
9.96874844e-08,9.96874844e-08,-5.78487994e-06,6.94185593e-06
9.96881431e-08,9.96881431e-08,-5.56634020e-06,6.67960824e-06
9.96888017e-08,9.96888017e-08,-5.35573650e-06,6.42688380e-06
9.96894603e-08,9.96894603e-08,-5.15281746e-06,6.18338095e-06
9.96901189e-08,9.96901189e-08,-4.95733612e-06,5.94880335e-06
9.96907776e-08,9.96907776e-08,-4.76905310e-06,5.72286372e-06
9.96914362e-08,9.96914362e-08,-4.58773335e-06,5.50528002e-06
9.96920948e-08,9.96920948e-08,-4.41314929e-06,5.29577915e-06
9.96927534e-08,9.96927534e-08,-4.24507759e-06,5.09409311e-06
9.96934120e-08,9.96934120e-08,-4.08330228e-06,4.89996273e-06
9.96940707e-08,9.96940707e-08,-3.92761148e-06,4.71313378e-06
9.96947293e-08,9.96947293e-08,-3.77780056e-06,4.53336068e-06
9.96953879e-08,9.96953879e-08,-3.63366886e-06,4.36040263e-06
9.96960465e-08,9.96960465e-08,-3.49502277e-06,4.19402732e-06
9.96967052e-08,9.96967052e-08,-3.36167251e-06,4.03400701e-06
9.96973638e-08,9.96973638e-08,-3.23343522e-06,3.88012227e-06
9.96980224e-08,9.96980224e-08,-3.11013168e-06,3.73215802e-06
9.96986810e-08,9.96986810e-08,-2.99158940e-06,3.58990728e-06
9.96993396e-08,9.96993396e-08,-2.87763936e-06,3.45316724e-06
9.96999983e-08,9.96999983e-08,-2.76811910e-06,3.32174293e-06
9.97006569e-08,9.97006569e-08,-2.66286945e-06,3.19544334e-06
9.97013155e-08,9.97013155e-08,-2.56173758e-06,3.07408509e-06
9.97019741e-08,9.97019741e-08,-2.46457378e-06,2.95748853e-06
9.97026328e-08,9.97026328e-08,-2.37123449e-06,2.84548138e-06
9.97032914e-08,9.97032914e-08,-2.28157907e-06,2.73789488e-06
9.97039500e-08,9.97039500e-08,-2.19547285e-06,2.63456742e-06
9.97046086e-08,9.97046086e-08,-2.11278385e-06,2.53534063e-06
9.97052672e-08,9.97052672e-08,-2.03338590e-06,2.44006308e-06
9.97059259e-08,9.97059259e-08,-1.95715531e-06,2.34858637e-06
9.97065845e-08,9.97065845e-08,-1.88397399e-06,2.26076879e-06
9.97072431e-08,9.97072431e-08,-1.81372616e-06,2.17647139e-06
9.97079017e-08,9.97079017e-08,-1.74630142e-06,2.09556170e-06
9.97085604e-08,9.97085604e-08,-1.68159151e-06,2.01790982e-06
9.97092190e-08,9.97092190e-08,-1.61949337e-06,1.94339204e-06
9.97098776e-08,9.97098776e-08,-1.55990584e-06,1.87188701e-06
9.97105362e-08,9.97105362e-08,-1.50273281e-06,1.80327938e-06
9.97111948e-08,9.97111948e-08,-1.44787990e-06,1.73745588e-06
9.97118535e-08,9.97118535e-08,-1.39525754e-06,1.67430905e-06
9.97125121e-08,9.97125121e-08,-1.34477775e-06,1.61373330e-06
9.97131707e-08,9.97131707e-08,-1.29635719e-06,1.55562863e-06
9.97138293e-08,9.97138293e-08,-1.24991390e-06,1.49989668e-06
9.97144880e-08,9.97144880e-08,-1.20537040e-06,1.44644448e-06
9.97151466e-08,9.97151466e-08,-1.16265044e-06,1.39518053e-06
9.97158052e-08,9.97158052e-08,-1.12168204e-06,1.34601845e-06
9.97164638e-08,9.97164638e-08,-1.08239432e-06,1.29887318e-06
9.97171224e-08,9.97171224e-08,-1.04472050e-06,1.25366460e-06
9.97177811e-08,9.97177811e-08,-1.00859473e-06,1.21031367e-06
9.97184397e-08,9.97184397e-08,-9.73955116e-07,1.16874614e-06
9.97190983e-08,9.97190983e-08,-9.40740536e-07,1.12888864e-06
9.97197569e-08,9.97197569e-08,-9.08893684e-07,1.09067242e-06
9.97204156e-08,9.97204156e-08,-8.78357862e-07,1.05402943e-06
9.97210742e-08,9.97210742e-08,-8.49080061e-07,1.01889607e-06
9.97217328e-08,9.97217328e-08,-8.21007733e-07,9.85209280e-07
9.97223914e-08,9.97223914e-08,-7.94091884e-07,9.52910261e-07
9.97230500e-08,9.97230500e-08,-7.68283852e-07,9.21940623e-07
9.97237087e-08,9.97237087e-08,-7.43538395e-07,8.92246074e-07
9.97243673e-08,9.97243673e-08,-7.19810476e-07,8.63772571e-07
9.97250259e-08,9.97250259e-08,-6.97058358e-07,8.36470029e-07
9.97256845e-08,9.97256845e-08,-6.75240388e-07,8.10288465e-07
9.97263432e-08,9.97263432e-08,-6.54318095e-07,7.85181713e-07
9.97270018e-08,9.97270018e-08,-6.34252979e-07,7.61103575e-07
9.97276604e-08,9.97276604e-08,-6.15009612e-07,7.38011534e-07
9.97283190e-08,9.97283190e-08,-5.96552430e-07,7.15862916e-07
9.97289776e-08,9.97289776e-08,-5.78848834e-07,6.94618601e-07
9.97296363e-08,9.97296363e-08,-5.61865991e-07,6.74239189e-07
9.97302949e-08,9.97302949e-08,-5.45573932e-07,6.54688718e-07
9.97309535e-08,9.97309535e-08,-5.29942359e-07,6.35930831e-07
9.97316121e-08,9.97316121e-08,-5.14943748e-07,6.17932497e-07
9.97322708e-08,9.97322708e-08,-5.00550151e-07,6.00660182e-07
9.97329294e-08,9.97329294e-08,-4.86736312e-07,5.84083574e-07
9.97335880e-08,9.97335880e-08,-4.73476464e-07,5.68171757e-07
9.97342466e-08,9.97342466e-08,-4.60747450e-07,5.52896940e-07
9.97349052e-08,9.97349052e-08,-4.48525524e-07,5.38230629e-07
9.97355639e-08,9.97355639e-08,-4.36789473e-07,5.24147368e-07
9.97362225e-08,9.97362225e-08,-4.25517423e-07,5.10620907e-07
9.97368811e-08,9.97368811e-08,-4.14689956e-07,4.97627948e-07
9.97375397e-08,9.97375397e-08,-4.04286929e-07,4.85144315e-07
9.97381984e-08,9.97381984e-08,-3.94290586e-07,4.73148703e-07
9.97388570e-08,9.97388570e-08,-3.84682381e-07,4.61618857e-07
9.97395156e-08,9.97395156e-08,-3.75446094e-07,4.50535312e-07
9.97401742e-08,9.97401742e-08,-3.66564652e-07,4.39877582e-07
9.97408328e-08,9.97408328e-08,-3.58023252e-07,4.29627902e-07
9.97414915e-08,9.97414915e-08,-3.49806182e-07,4.19767418e-07
9.97421501e-08,9.97421501e-08,-3.41899945e-07,4.10279933e-07
9.97428087e-08,9.97428087e-08,-3.34290081e-07,4.01148097e-07
9.97434673e-08,9.97434673e-08,-3.26964298e-07,3.92357157e-07
9.97441260e-08,9.97441260e-08,-3.19909291e-07,3.83891149e-07
9.97447846e-08,9.97447846e-08,-3.13113874e-07,3.75736648e-07
9.97454432e-08,9.97454432e-08,-3.06565805e-07,3.67878966e-07
9.97461018e-08,9.97461018e-08,-3.00254919e-07,3.60305903e-07
9.97467604e-08,9.97467604e-08,-2.94169951e-07,3.53003941e-07
9.97474191e-08,9.97474191e-08,-2.88301671e-07,3.45962005e-07
9.97480777e-08,9.97480777e-08,-2.82639715e-07,3.39167658e-07
9.97487363e-08,9.97487363e-08,-2.77175713e-07,3.32610856e-07
9.97493949e-08,9.97493949e-08,-2.71900126e-07,3.26280152e-07
9.97500536e-08,9.97500536e-08,-2.66805376e-07,3.20166451e-07
9.97507122e-08,9.97507122e-08,-2.61882680e-07,3.14259216e-07
9.97513708e-08,9.97513708e-08,-2.57125186e-07,3.08550223e-07
9.97520294e-08,9.97520294e-08,-2.52524806e-07,3.03029767e-07
9.97526880e-08,9.97526880e-08,-2.48075354e-07,2.97690425e-07
9.97533467e-08,9.97533467e-08,-2.43769379e-07,2.92523255e-07
9.97540053e-08,9.97540053e-08,-2.39601305e-07,2.87521566e-07
9.97546639e-08,9.97546639e-08,-2.35564265e-07,2.82677118e-07
9.97553225e-08,9.97553225e-08,-2.31653242e-07,2.77983890e-07
9.97559812e-08,9.97559812e-08,-2.27861904e-07,2.73434284e-07
9.97566398e-08,9.97566398e-08,-2.24185744e-07,2.69022893e-07
9.97572984e-08,9.97572984e-08,-2.20618922e-07,2.64742707e-07
9.97579570e-08,9.97579570e-08,-2.17157399e-07,2.60588879e-07
9.97586156e-08,9.97586156e-08,-2.13795782e-07,2.56554938e-07
9.97592743e-08,9.97592743e-08,-2.10530461e-07,2.52636553e-07
9.97599329e-08,9.97599329e-08,-2.07356451e-07,2.48827742e-07
9.97605915e-08,9.97605915e-08,-2.04270537e-07,2.45124644e-07
9.97612501e-08,9.97612501e-08,-2.01268106e-07,2.41521728e-07
9.97619088e-08,9.97619088e-08,-1.98346301e-07,2.38015561e-07
9.97625674e-08,9.97625674e-08,-1.95500853e-07,2.34601024e-07
9.97632260e-08,9.97632260e-08,-1.92729230e-07,2.31275076e-07
9.97638846e-08,9.97638846e-08,-1.90027477e-07,2.28032972e-07
9.97645432e-08,9.97645432e-08,-1.87393360e-07,2.24872032e-07
9.97652019e-08,9.97652019e-08,-1.84823208e-07,2.21787850e-07
9.97658605e-08,9.97658605e-08,-1.82315061e-07,2.18778073e-07
9.97665191e-08,9.97665191e-08,-1.79865509e-07,2.15838610e-07
9.97671777e-08,9.97671777e-08,-1.77472838e-07,2.12967406e-07
9.97684950e-08,9.97684950e-08,-1.72845851e-07,2.07415021e-07
9.97698122e-08,9.97698122e-08,-1.68418215e-07,2.02101858e-07
9.97711295e-08,9.97711295e-08,-1.64172949e-07,1.97007539e-07
9.97724467e-08,9.97724467e-08,-1.60096137e-07,1.92115365e-07
9.97737640e-08,9.97737640e-08,-1.56173618e-07,1.87408341e-07
9.97750812e-08,9.97750812e-08,-1.52394048e-07,1.82872858e-07
9.97763984e-08,9.97763984e-08,-1.48745607e-07,1.78494728e-07
9.97777157e-08,9.97777157e-08,-1.45219082e-07,1.74262898e-07
9.97790329e-08,9.97790329e-08,-1.41804589e-07,1.70165507e-07
9.97803502e-08,9.97803502e-08,-1.38494681e-07,1.66193618e-07
9.97816674e-08,9.97816674e-08,-1.35281078e-07,1.62337294e-07
9.97829847e-08,9.97829847e-08,-1.32157789e-07,1.58589347e-07
9.97843019e-08,9.97843019e-08,-1.29117859e-07,1.54941431e-07
9.97856192e-08,9.97856192e-08,-1.26156501e-07,1.51387802e-07
9.97869364e-08,9.97869364e-08,-1.23267856e-07,1.47921427e-07
9.97882536e-08,9.97882536e-08,-1.20448129e-07,1.44537754e-07
9.97895709e-08,9.97895709e-08,-1.17692362e-07,1.41230834e-07
9.97908881e-08,9.97908881e-08,-1.14997580e-07,1.37997096e-07
9.97922054e-08,9.97922054e-08,-1.12359570e-07,1.34831484e-07
9.97935226e-08,9.97935226e-08,-1.09776030e-07,1.31731236e-07
9.97948399e-08,9.97948399e-08,-1.07243359e-07,1.28692031e-07
9.97961571e-08,9.97961571e-08,-1.04759812e-07,1.25711774e-07
9.97974744e-08,9.97974744e-08,-1.02322289e-07,1.22786747e-07
9.97987916e-08,9.97987916e-08,-9.99295040e-08,1.19915405e-07
9.98001088e-08,9.98001088e-08,-9.75787707e-08,1.17094525e-07
9.98014261e-08,9.98014261e-08,-9.52691773e-08,1.14323013e-07
9.98027433e-08,9.98027433e-08,-9.29983791e-08,1.11598055e-07
9.98040606e-08,9.98040606e-08,-9.07657723e-08,1.08918927e-07
9.98053778e-08,9.98053778e-08,-8.85692917e-08,1.06283150e-07
9.98066951e-08,9.98066951e-08,-8.64085866e-08,1.03690304e-07
9.98080123e-08,9.98080123e-08,-8.42818213e-08,1.01138186e-07
9.98093296e-08,9.98093296e-08,-8.21888529e-08,9.86266235e-08
9.98106468e-08,9.98106468e-08,-8.01280338e-08,9.61536405e-08
9.98119640e-08,9.98119640e-08,-7.80993915e-08,9.37192698e-08
9.98132813e-08,9.98132813e-08,-7.61014328e-08,9.13217193e-08
9.98145985e-08,9.98145985e-08,-7.41343248e-08,8.89611898e-08
9.98159158e-08,9.98159158e-08,-7.21967009e-08,8.66360410e-08
9.98172330e-08,9.98172330e-08,-7.02888426e-08,8.43466112e-08
9.98185503e-08,9.98185503e-08,-6.84094870e-08,8.20913844e-08
9.98211848e-08,9.98211848e-08,-6.47362653e-08,7.76835184e-08
9.98238192e-08,9.98238192e-08,-6.11737535e-08,7.34085042e-08
9.98264537e-08,9.98264537e-08,-5.77203509e-08,6.92644211e-08
9.98290882e-08,9.98290882e-08,-5.43733026e-08,6.52479631e-08
9.98317227e-08,9.98317227e-08,-5.11318049e-08,6.13581658e-08
9.98343572e-08,9.98343572e-08,-4.79937545e-08,5.75925054e-08
9.98369917e-08,9.98369917e-08,-4.49588807e-08,5.39506569e-08
9.98396262e-08,9.98396262e-08,-4.20255157e-08,5.04306188e-08
9.98422607e-08,9.98422607e-08,-3.91937445e-08,4.70324934e-08
9.98448952e-08,9.98448952e-08,-3.64621900e-08,4.37546280e-08
9.98475296e-08,9.98475296e-08,-3.38311747e-08,4.05974096e-08
9.98501641e-08,9.98501641e-08,-3.12995153e-08,3.75594184e-08
9.98527986e-08,9.98527986e-08,-2.88676927e-08,3.46412312e-08
9.98554331e-08,9.98554331e-08,-2.65346528e-08,3.18415833e-08
9.98580676e-08,9.98580676e-08,-2.43009820e-08,2.91611785e-08
9.98607021e-08,9.98607021e-08,-2.21657125e-08,2.65988550e-08
9.98633366e-08,9.98633366e-08,-2.01295009e-08,2.41554011e-08
