Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)            V(_2_)      
298      1.38493844e-07    6.79507535e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00   -4.30671627e-04    1.20000000e+00    4.07049588e-09    1.19999999e+00    1.19852582e+00
299      1.38522062e-07    6.81764987e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.78813833e-05    1.20000000e+00    4.05871570e-09    1.19999999e+00    1.19899681e+00
300      1.38550280e-07    6.84022440e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00   -5.23251472e-06    1.20000000e+00    4.04706310e-09    1.19999999e+00    1.19928219e+00
301      1.38578499e-07    6.86279892e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.10587930e-07    1.20000000e+00    4.03553641e-09    1.19999999e+00    1.19946289e+00
302      1.38606717e-07    6.88537345e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.27878342e-08    1.20000000e+00    4.02413351e-09    1.19999999e+00    1.19959050e+00
303      1.38634935e-07    6.90794798e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00   -4.52946024e-08    1.20000000e+00    4.01285225e-09    1.19999999e+00    1.19968253e+00
304      1.38691371e-07    6.95309703e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.45866779e-08    1.20000000e+00    3.99064725e-09    1.19999999e+00    1.19980464e+00
305      1.38747808e-07    6.99824608e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00   -3.92250299e-08    1.20000000e+00    3.96890695e-09    1.19999999e+00    1.19986678e+00
306      1.38860680e-07    7.08854419e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.85182364e-08    1.20000000e+00    3.92676070e-09    1.19999999e+00    1.19991942e+00
307      1.38973553e-07    7.17884230e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00   -3.48913451e-08    1.20000000e+00    3.88630781e-09    1.19999999e+00    1.19994503e+00
308      1.39199298e-07    7.35943851e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.52753390e-08    1.20000000e+00    3.81008040e-09    1.19999999e+00    1.19997105e+00
309      1.39650789e-07    7.72063093e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00   -3.32883683e-08    1.20000000e+00    3.67400830e-09    1.19999999e+00    1.19998775e+00
310      1.40553770e-07    8.44301578e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.44802196e-08    1.20000000e+00    3.45301039e-09    1.19999999e+00    1.19999644e+00
311      1.41456751e-07    9.16540062e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00   -3.27606093e-08    1.20000000e+00    3.28124929e-09    1.19999999e+00    1.19999771e+00
312      1.43262713e-07    1.06101703e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.40851048e-08    1.20000000e+00    3.03149376e-09    1.19999999e+00    1.19999953e+00
313      1.45000000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00   -3.24927522e-08    1.20000000e+00    2.86432944e-09    1.19999999e+00    1.19999893e+00
314      1.45361192e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.56447957e-09    1.20000000e+00    2.86396858e-09    1.19999999e+00    1.19999936e+00
315      1.46083577e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.72770432e-09    1.20000000e+00    2.86396221e-09    1.19999999e+00    1.19999952e+00
316      1.47528347e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.72815105e-09    1.20000000e+00    2.86396190e-09    1.19999999e+00    1.19999972e+00
317      1.50417886e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.72769755e-09    1.20000000e+00    2.86396234e-09    1.19999999e+00    1.19999987e+00
318      1.56196965e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.72815275e-09    1.20000000e+00    2.86396189e-09    1.19999999e+00    1.19999995e+00
319      1.65000000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.72769550e-09    1.20000000e+00    2.86396234e-09    1.19999999e+00    1.19999998e+00
320      1.65305679e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.17554565e+00    5.72792812e-09    1.20000000e+00    2.88893157e-09    1.20000000e+00    1.19999998e+00
321      1.65548722e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.15610225e+00    5.72792465e-09    1.20000000e+00    2.91030006e-09    1.20000000e+00    1.19999998e+00
322      1.66034807e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.11721545e+00    5.72792424e-09    1.20000000e+00    2.95596982e-09    1.20000000e+00    1.19999998e+00
323      1.67006977e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.03944184e+00    5.72792443e-09    1.20000000e+00    3.06118515e-09    1.20000000e+00    1.19999998e+00
324      1.68951317e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.83894638e-01    5.72792442e-09    1.20000000e+00    3.35084651e-09    1.20000000e+00    1.19999998e+00
325      1.69923487e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.06121035e-01    5.72792438e-09    1.20000000e+00    3.55837624e-09    1.20000000e+00    1.19999998e+00
326      1.70409572e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.67234234e-01    5.72792438e-09    1.20000000e+00    3.68590995e-09    1.20000000e+00    1.19999998e+00
327      1.71381742e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.89460630e-01    5.72792440e-09    1.20000000e+00    4.01078325e-09    1.20000000e+00    1.19999998e+00
328      1.71624785e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.70017230e-01    5.72792438e-09    1.20000000e+00    4.11199863e-09    1.20000000e+00    1.19999998e+00
329      1.71717848e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.62572169e-01    5.72792437e-09    1.20000000e+00    4.15306117e-09    1.20000000e+00    1.19999998e+00
330      1.71810911e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.55127108e-01    5.72792439e-09    1.20000000e+00    4.19559578e-09    1.20000000e+00    1.19999998e+00
331      1.71997038e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.40236987e-01    5.72792439e-09    1.20000000e+00    4.28633315e-09    1.20000000e+00    1.19999998e+00
332      1.72164552e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.26835878e-01    5.72792439e-09    1.20000000e+00    4.37410141e-09    1.20000000e+00    1.19999998e+00
333      1.72315314e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.14774880e-01    5.72792439e-09    1.20000000e+00    4.45899709e-09    1.20000000e+00    1.19999998e+00
334      1.72451000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.03919982e-01    5.72792439e-09    1.20000000e+00    4.54041831e-09    1.20000000e+00    1.19999998e+00
335      1.72573118e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.94150573e-01    5.72792439e-09    1.20000000e+00    4.61834103e-09    1.20000000e+00    1.19999998e+00
336      1.72695235e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.84381165e-01    5.72792439e-09    1.20000000e+00    4.70095338e-09    1.20000000e+00    1.19999998e+00
337      1.72708893e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.83288527e-01    5.72792438e-09    1.20000000e+00    4.71052711e-09    1.20000000e+00    1.19999998e+00
338      1.72736209e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.81103251e-01    5.72792439e-09    1.20000000e+00    4.72981681e-09    1.20000000e+00    1.19999998e+00
339      1.72763525e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.78917974e-01    5.72792439e-09    1.20000000e+00    4.74938801e-09    1.20000000e+00    1.19999998e+00
340      1.72790841e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.76732698e-01    5.72792439e-09    1.20000000e+00    4.76923389e-09    1.19999999e+00    1.19999998e+00
341      1.72818157e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.74547422e-01    5.72792439e-09    1.20000000e+00    4.78935771e-09    1.19999999e+00    1.19999998e+00
342      1.72872789e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.70176870e-01    5.72792439e-09    1.20000000e+00    4.83046561e-09    1.19999999e+00    1.19999998e+00
343      1.72927421e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.65806318e-01    5.72792440e-09    1.20000000e+00    4.87275727e-09    1.19999999e+00    1.19999998e+00
344      1.72982053e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.61435766e-01    5.72792440e-09    1.20000000e+00    4.91628695e-09    1.19999999e+00    1.19999998e+00
345      1.73036685e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.57065213e-01    5.72792440e-09    1.20000000e+00    4.96110876e-09    1.19999999e+00    1.19999998e+00
346      1.73091317e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.52694661e-01    5.72792441e-09    1.20000000e+00    5.00728128e-09    1.19999999e+00    1.19999998e+00
347      1.73145949e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.48324109e-01    5.72792442e-09    1.20000000e+00    5.05486569e-09    1.19999999e+00    1.19999998e+00
348      1.73200581e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.43953557e-01    5.72792443e-09    1.20000000e+00    5.10392810e-09    1.19999999e+00    1.19999998e+00
349      1.73255212e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.39583005e-01    5.72805230e-09    1.20000000e+00    5.15453743e-09    1.19995956e+00    1.19999998e+00
350      1.73264859e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.38811308e-01    5.72819518e-09    1.20000000e+00    5.16365714e-09    1.19990616e+00    1.19999998e+00
351      1.73284151e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.37267915e-01    5.72922579e-09    1.20000000e+00    5.18200217e-09    1.19951234e+00    1.19999998e+00
352      1.73322736e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.34181129e-01    5.76144331e-09    1.20000000e+00    5.21933659e-09    1.18890874e+00    1.19999998e+00
353      1.73328136e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.33749096e-01    5.77334521e-09    1.20000000e+00    5.22463759e-09    1.18495392e+00    1.19999998e+00
354      1.73333537e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.33317062e-01    5.78740445e-09    1.20000000e+00    5.22994682e-09    1.18023841e+00    1.19999998e+00
355      1.73344338e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.32452996e-01    5.83424302e-09    1.20000000e+00    5.24061679e-09    1.16480932e+00    1.19999998e+00
356      1.73355138e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.31588929e-01    5.91995369e-09    1.20000000e+00    5.25135652e-09    1.13848170e+00    1.19999998e+00
357      1.73365939e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.30724862e-01    6.06621224e-09    1.20000000e+00    5.26216596e-09    1.09880139e+00    1.19999998e+00
358      1.73376740e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.29860795e-01    6.30130724e-09    1.20000000e+00    5.27304570e-09    1.04445608e+00    1.19999998e+00
359      1.73387541e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.28996728e-01    6.67481548e-09    1.20000000e+00    5.28399604e-09    9.73266739e-01    1.19999998e+00
360      1.73398342e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.28132662e-01    7.28969199e-09    1.20000000e+00    5.29501772e-09    8.82378416e-01    1.19999998e+00
361      1.73409143e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.27268595e-01    8.38754999e-09    1.20000000e+00    5.30611127e-09    7.68716426e-01    1.19999998e+00
362      1.73419943e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.26404528e-01    3.92510346e-03    1.20000000e+00    5.31727741e-09    6.31766732e-01    1.19999998e+00
363      1.73421639e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.26268878e-01    6.26426542e-03    1.20000000e+00    5.31903788e-09    6.08553054e-01    1.19999998e+00
364      1.73425030e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.25997578e-01    1.42325940e-02    1.20000000e+00    5.32256242e-09    5.62633792e-01    1.19999998e+00
365      1.73428422e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.25726277e-01    3.04073743e-02    1.20000000e+00    5.32609421e-09    5.17884814e-01    1.19999998e+00
366      1.73431813e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.25454977e-01    5.72699909e-02    1.20000000e+00    5.32963331e-09    4.74355894e-01    1.19999998e+00
367      1.73435204e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.25183676e-01    9.66468125e-02    1.20000000e+00    5.33317969e-09    4.31754931e-01    1.19999998e+00
368      1.73438595e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.24912376e-01    1.50537723e-01    1.20000000e+00    5.33673342e-09    3.89831094e-01    1.19999998e+00
369      1.73441987e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.24641075e-01    2.20930229e-01    1.20000000e+00    5.34029452e-09    3.48650197e-01    1.19999998e+00
370      1.73445378e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.24369775e-01    3.09585772e-01    1.20000000e+00    5.34386304e-09    3.08602014e-01    1.19999999e+00
371      1.73448769e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.24098474e-01    4.17865765e-01    1.20000000e+00    5.34743894e-09    2.70253044e-01    1.19999999e+00
372      1.73452160e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.23827174e-01    5.46589023e-01    1.20000000e+00    5.35102223e-09    2.34185487e-01    1.19999999e+00
373      1.73455552e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.23555873e-01    6.95962738e-01    1.20000000e+00    5.35461300e-09    2.00881038e-01    1.19999999e+00
374      1.73458943e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.23284573e-01    8.54736182e-01    1.20000000e+00    5.35821120e-09    1.70664188e-01    1.19999999e+00
375      1.73459579e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.23233653e-01    8.83399454e-01    1.20000000e+00    5.35888751e-09    1.65408040e-01    1.19999999e+00
376      1.73460852e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.23131813e-01    9.38142067e-01    1.20000000e+00    5.36024063e-09    1.55127201e-01    1.19999999e+00
377      1.73463398e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.22928133e-01    1.02956987e+00    1.20000000e+00    5.36295009e-09    1.35950628e-01    1.19999999e+00
378      1.73465944e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.22724454e-01    1.09545709e+00    1.20000000e+00    5.36566377e-09    1.18597711e-01    1.19999999e+00
379      1.73468490e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.22520774e-01    1.13876405e+00    1.20000000e+00    5.36838169e-09    1.03011478e-01    1.19999999e+00
380      1.73471036e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.22317094e-01    1.16534973e+00    1.20000000e+00    5.37110389e-09    8.91079510e-02    1.19999999e+00
381      1.73473582e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.22113415e-01    1.18088964e+00    1.20000000e+00    5.37383034e-09    7.67838750e-02    1.19999999e+00
382      1.73476128e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.21909735e-01    1.18966144e+00    1.20000000e+00    5.37656105e-09    6.59235559e-02    1.19999999e+00
383      1.73481220e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.21502376e-01    1.19749042e+00    1.20000000e+00    5.38203539e-09    4.80486057e-02    1.19999999e+00
384      1.73486312e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.21095016e-01    1.19942807e+00    1.20000000e+00    5.38752698e-09    3.45767661e-02    1.19999999e+00
385      1.73491404e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.20687657e-01    1.19987525e+00    1.20000000e+00    5.39303583e-09    2.45929622e-02    1.19999999e+00
386      1.73501588e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.19872939e-01    1.20001609e+00    1.20000000e+00    5.40410583e-09    1.18159094e-02    1.19999999e+00
387      1.73511772e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.19058220e-01    1.19999776e+00    1.20000000e+00    5.41524610e-09    5.42653373e-03    1.19999999e+00
388      1.73521956e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.18243501e-01    1.20000032e+00    1.20000000e+00    5.42645708e-09    2.40094977e-03    1.19999999e+00
389      1.73542324e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.16614064e-01    1.19999985e+00    1.20000000e+00    5.44909473e-09    2.64455798e-04    1.19999999e+00
390      1.73562692e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.14984627e-01    1.20000007e+00    1.20000000e+00    5.47202381e-09    2.20938282e-05    1.19999999e+00
391      1.73583060e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.13355190e-01    1.19999997e+00    1.20000000e+00    5.49524995e-09    1.57340212e-06    1.19999999e+00
392      1.73603428e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.11725752e-01    1.20000001e+00    1.20000000e+00    5.51877932e-09    5.25920962e-08    1.19999999e+00
393      1.73644164e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.08466878e-01    1.19999999e+00    1.20000000e+00    5.56677228e-09    1.68613923e-08    1.19999999e+00
394      1.73684900e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.05208003e-01    1.20000001e+00    1.20000000e+00    5.61604945e-09   -1.77832245e-08    1.19999999e+00
395      1.73766372e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.98690254e-01    1.19999999e+00    1.20000000e+00    5.70534967e-09    3.02695049e-08    1.19999999e+00
396      1.73847844e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.92172505e-01    1.20000000e+00    1.20000000e+00    5.73468966e-09   -1.80954959e-08    1.19999999e+00
397      1.74010787e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.79137007e-01    1.19999999e+00    1.20000000e+00    5.72406567e-09    2.90163518e-08    1.19999999e+00
398      1.74336675e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.53066011e-01    1.20000000e+00    1.20000000e+00    5.73084381e-09   -1.72583518e-08    1.19999999e+00
399      1.74988450e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.00924019e-01    1.19999999e+00    1.20000000e+00    5.72538582e-09    2.85596053e-08    1.19999999e+00
400      1.75640225e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.48782027e-01    1.20000000e+00    1.20000000e+00    5.73012953e-09   -1.68935890e-08    1.19999999e+00
401      1.76943774e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.44498043e-01    1.19999999e+00    1.20000000e+00    5.72586943e-09    2.82673723e-08    1.19999999e+00
402      1.78247324e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.40214059e-01    1.20000000e+00    1.20000000e+00    5.72983852e-09   -1.67287063e-08    1.19999999e+00
403      1.80000000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72610854e-09    2.81117259e-08    1.19999999e+00
404      1.80260710e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72777513e-09    5.83436339e-09    1.19999999e+00
405      1.80782130e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72791824e-09    5.72731154e-09    1.19999999e+00
406      1.81824970e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72792966e-09    5.72756001e-09    1.19999999e+00
407      1.83910649e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72791904e-09    5.72829410e-09    1.19999999e+00
408      1.88082009e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72792937e-09    5.72756004e-09    1.19999999e+00
409      1.96424727e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72791931e-09    5.72829005e-09    1.19999999e+00
410      2.13110165e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72792900e-09    5.72755943e-09    1.19999999e+00
411      2.38110165e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72791950e-09    5.72828932e-09    1.19999999e+00
412      2.50000000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.72792899e-09    5.72755973e-09    1.19999999e+00
End of Xyce(TM) Simulation
