Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)      
3432     1.68175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3433     1.68225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3434     1.68275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3435     1.68325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3436     1.68375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3437     1.68425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3438     1.68475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3439     1.68525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3440     1.68575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3441     1.68625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3442     1.68675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3443     1.68725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3444     1.68775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3445     1.68825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3446     1.68875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3447     1.68925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3448     1.68975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3449     1.69025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3450     1.69075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3451     1.69125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3452     1.69175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3453     1.69225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3454     1.69275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3455     1.69325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3456     1.69375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3457     1.69425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3458     1.69475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3459     1.69525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3460     1.69575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3461     1.69625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3462     1.69675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3463     1.69725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3464     1.69775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3465     1.69825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3466     1.69875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3467     1.69925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3468     1.69975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3469     1.70025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3470     1.70075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3471     1.70125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3472     1.70175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3473     1.70225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3474     1.70275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3475     1.70325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3476     1.70375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3477     1.70425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3478     1.70475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3479     1.70525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3480     1.70575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3481     1.70625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3482     1.70675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3483     1.70725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3484     1.70775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3485     1.70825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3486     1.70875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3487     1.70925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3488     1.70975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3489     1.71025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3490     1.71075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3491     1.71125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3492     1.71175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3493     1.71225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3494     1.71275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3495     1.71325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3496     1.71375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3497     1.71425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3498     1.71475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3499     1.71525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3500     1.71575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3501     1.71625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3502     1.71675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3503     1.71725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3504     1.71775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3505     1.71825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3506     1.71875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3507     1.71925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3508     1.71975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3509     1.72025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3510     1.72075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3511     1.72125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3512     1.72175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3513     1.72225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3514     1.72275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3515     1.72325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3516     1.72375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3517     1.72425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3518     1.72475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3519     1.72525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3520     1.72575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3521     1.72625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3522     1.72675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3523     1.72725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3524     1.72775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3525     1.72825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3526     1.72875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3527     1.72925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3528     1.72975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3529     1.73025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3530     1.73075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3531     1.73125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3532     1.73175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3533     1.73225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3534     1.73275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3535     1.73325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3536     1.73375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3537     1.73425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3538     1.73475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3539     1.73525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3540     1.73575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3541     1.73625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3542     1.73675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3543     1.73725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3544     1.73775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3545     1.73825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3546     1.73875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3547     1.73925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3548     1.73975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3549     1.74025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3550     1.74075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3551     1.74125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3552     1.74175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3553     1.74225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3554     1.74275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3555     1.74325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3556     1.74375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3557     1.74425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3558     1.74475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3559     1.74525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3560     1.74575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3561     1.74625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3562     1.74675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3563     1.74725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3564     1.74775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3565     1.74825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3566     1.74875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3567     1.74925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3568     1.74975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3569     1.75025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3570     1.75075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3571     1.75125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3572     1.75175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3573     1.75225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3574     1.75275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3575     1.75325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3576     1.75375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3577     1.75425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3578     1.75475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3579     1.75525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3580     1.75575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3581     1.75625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3582     1.75675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3583     1.75725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3584     1.75775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3585     1.75825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3586     1.75875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3587     1.75925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3588     1.75975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3589     1.76025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3590     1.76075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3591     1.76125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3592     1.76175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3593     1.76225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3594     1.76275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3595     1.76325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3596     1.76375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
3597     1.76425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
