Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)            V(_2_)      
1366     2.53489004e-07    6.47472173e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.42161601e-02    3.79834477e-09    1.20000000e+00
1367     2.53493939e-07    6.47709062e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.44331539e-02    3.79767821e-09    1.20000000e+00
1368     2.53498874e-07    6.47945950e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.57259630e-02    3.79701526e-09    1.20000000e+00
1369     2.53508744e-07    6.48419726e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.04996588e-01    3.79569440e-09    1.20000000e+00
1370     2.53518615e-07    6.48893502e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.43419003e-01    3.79437408e-09    1.20000000e+00
1371     2.53528485e-07    6.49367278e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.91164370e-01    3.79305588e-09    1.20000000e+00
1372     2.53538355e-07    6.49841055e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.48406047e-01    3.79173881e-09    1.20000000e+00
1373     2.53548226e-07    6.50314831e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.15319612e-01    3.79042338e-09    1.20000000e+00
1374     2.53558096e-07    6.50788607e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.92156889e-01    3.78910925e-09    1.20000000e+00
1375     2.53567966e-07    6.51262383e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.79454862e-01    3.78779679e-09    1.20000000e+00
1376     2.53577837e-07    6.51736159e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.77982252e-01    3.78648569e-09    1.20000000e+00
1377     2.53587707e-07    6.52209936e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.88539509e-01    3.78517611e-09    1.20000000e+00
1378     2.53597577e-07    6.52683712e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.11947187e-01    3.78386785e-09    1.20000000e+00
1379     2.53607448e-07    6.53157488e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.48396908e-01    3.78256110e-09    1.20000000e+00
1380     2.53617318e-07    6.53631264e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.07374947e+00    3.78125584e-09    1.20000000e+00
1381     2.53619002e-07    6.53712116e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.09046841e+00    3.78103325e-09    1.20000000e+00
1382     2.53620687e-07    6.53792968e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.10628821e+00    3.78081067e-09    1.20000000e+00
1383     2.53624056e-07    6.53954672e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.13269851e+00    3.78036566e-09    1.20000000e+00
1384     2.53627424e-07    6.54116375e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.15270944e+00    3.77992085e-09    1.20000000e+00
1385     2.53630793e-07    6.54278079e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.16736508e+00    3.77947620e-09    1.20000000e+00
1386     2.53637531e-07    6.54601486e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.18545220e+00    3.77858740e-09    1.20000000e+00
1387     2.53651006e-07    6.55248301e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19844086e+00    3.77681172e-09    1.20000000e+00
1388     2.53677957e-07    6.56541931e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20038878e+00    3.77326850e-09    1.20000000e+00
1389     2.53701180e-07    6.57656655e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19990721e+00    3.77022389e-09    1.20000000e+00
1390     2.53724404e-07    6.58771379e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20002577e+00    3.76718718e-09    1.20000000e+00
1391     2.53770851e-07    6.61000828e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19998637e+00    3.76113754e-09    1.20000000e+00
1392     2.53785304e-07    6.61694579e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999660e+00    3.75926169e-09    1.20000000e+00
1393     2.53814210e-07    6.63082082e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000160e+00    3.75551786e-09    1.20000000e+00
1394     2.53843116e-07    6.64469585e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999918e+00    3.75178688e-09    1.20000000e+00
1395     2.53872023e-07    6.65857088e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000043e+00    3.74806736e-09    1.20000000e+00
1396     2.53900929e-07    6.67244590e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999976e+00    3.74436005e-09    1.20000000e+00
1397     2.53929835e-07    6.68632093e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000014e+00    3.74066450e-09    1.20000000e+00
1398     2.53987648e-07    6.71407098e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    3.73330890e-09    1.20000000e+00
1399     2.54045460e-07    6.74182104e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000008e+00    3.72599977e-09    1.20000000e+00
1400     2.54161086e-07    6.79732115e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999993e+00    3.71152044e-09    1.20000000e+00
1401     2.54276711e-07    6.85282125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000006e+00    3.69722240e-09    1.20000000e+00
1402     2.54476711e-07    6.94882125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999994e+00    3.67290998e-09    1.20000000e+00
1403     2.54676711e-07    7.04482125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000005e+00    3.64911412e-09    1.20000000e+00
1404     2.54876711e-07    7.14082125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999995e+00    3.62581819e-09    1.20000000e+00
1405     2.55076711e-07    7.23682125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000004e+00    3.60300689e-09    1.20000000e+00
1406     2.55276711e-07    7.33282125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999996e+00    3.58066519e-09    1.20000000e+00
1407     2.55476711e-07    7.42882125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000004e+00    3.55877886e-09    1.20000000e+00
1408     2.55676711e-07    7.52482125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999996e+00    3.53733363e-09    1.20000000e+00
1409     2.55876711e-07    7.62082125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000003e+00    3.51631701e-09    1.20000000e+00
1410     2.56076711e-07    7.71682125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999997e+00    3.49571543e-09    1.20000000e+00
1411     2.56276711e-07    7.81282125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000003e+00    3.47551783e-09    1.20000000e+00
1412     2.56476711e-07    7.90882125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999997e+00    3.45571097e-09    1.20000000e+00
1413     2.56676711e-07    8.00482125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000002e+00    3.43628541e-09    1.20000000e+00
1414     2.56876711e-07    8.10082125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999998e+00    3.41722828e-09    1.20000000e+00
1415     2.57076711e-07    8.19682125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000002e+00    3.39853094e-09    1.20000000e+00
1416     2.57276711e-07    8.29282125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999998e+00    3.38018198e-09    1.20000000e+00
1417     2.57476711e-07    8.38882125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000002e+00    3.36217298e-09    1.20000000e+00
1418     2.57676711e-07    8.48482125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999998e+00    3.34449314e-09    1.20000000e+00
1419     2.57876711e-07    8.58082125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000001e+00    3.32713505e-09    1.20000000e+00
1420     2.58076711e-07    8.67682125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999998e+00    3.31008858e-09    1.20000000e+00
1421     2.58276711e-07    8.77282125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000001e+00    3.29334656e-09    1.20000000e+00
1422     2.58476711e-07    8.86882125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.27690021e-09    1.20000000e+00
1423     2.58676711e-07    8.96482125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000001e+00    3.26074188e-09    1.20000000e+00
1424     2.58876711e-07    9.06082125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.24486448e-09    1.20000000e+00
1425     2.59076711e-07    9.15682125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000001e+00    3.22926020e-09    1.20000000e+00
1426     2.59276711e-07    9.25282125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.21392230e-09    1.20000000e+00
1427     2.59476711e-07    9.34882125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000001e+00    3.19884411e-09    1.20000000e+00
1428     2.59676711e-07    9.44482125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.18401881e-09    1.20000000e+00
1429     2.59876711e-07    9.54082125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000001e+00    3.16944036e-09    1.20000000e+00
1430     2.60076711e-07    9.63682125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.15510246e-09    1.20000000e+00
1431     2.60276711e-07    9.73282125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.14099960e-09    1.20000000e+00
1432     2.60476711e-07    9.82882125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.12712516e-09    1.20000000e+00
1433     2.60676711e-07    9.92482125e-01    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.11347503e-09    1.20000000e+00
1434     2.60876711e-07    1.00208213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.10004194e-09    1.20000000e+00
1435     2.61076711e-07    1.01168213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.08682287e-09    1.20000000e+00
1436     2.61276711e-07    1.02128213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.07381089e-09    1.20000000e+00
1437     2.61476711e-07    1.03088213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.06100237e-09    1.20000000e+00
1438     2.61676711e-07    1.04048213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.04839209e-09    1.20000000e+00
1439     2.61876711e-07    1.05008213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.03597536e-09    1.20000000e+00
1440     2.62076711e-07    1.05968213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.02374851e-09    1.20000000e+00
1441     2.62276711e-07    1.06928213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.01170577e-09    1.20000000e+00
1442     2.62476711e-07    1.07888213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.99984496e-09    1.20000000e+00
1443     2.62676711e-07    1.08848213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.98816005e-09    1.20000000e+00
1444     2.62876711e-07    1.09808213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.97664869e-09    1.20000000e+00
1445     2.63076711e-07    1.10768213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.96530570e-09    1.20000000e+00
1446     2.63276711e-07    1.11728213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.95412881e-09    1.20000000e+00
1447     2.63476711e-07    1.12688213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.94311325e-09    1.20000000e+00
1448     2.63676711e-07    1.13648213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.93225634e-09    1.20000000e+00
1449     2.63876711e-07    1.14608213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.92155367e-09    1.20000000e+00
1450     2.64076711e-07    1.15568213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.91100360e-09    1.20000000e+00
1451     2.64276711e-07    1.16528213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.90060088e-09    1.20000000e+00
1452     2.64476711e-07    1.17488213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.89034460e-09    1.20000000e+00
1453     2.64676711e-07    1.18448213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.88022944e-09    1.20000000e+00
1454     2.64876711e-07    1.19408213e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.87025482e-09    1.20000000e+00
1455     2.65000000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86417332e-09    1.20000000e+00
1456     2.65020000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86400657e-09    1.20000000e+00
1457     2.65060000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396759e-09    1.20000000e+00
1458     2.65140000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86395811e-09    1.20000000e+00
1459     2.65300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396559e-09    1.20000000e+00
1460     2.65500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86395914e-09    1.20000000e+00
1461     2.65700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396469e-09    1.20000000e+00
1462     2.65900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86395994e-09    1.20000000e+00
1463     2.66100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396411e-09    1.20000000e+00
1464     2.66300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396053e-09    1.20000000e+00
1465     2.66500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396372e-09    1.20000000e+00
1466     2.66700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396072e-09    1.20000000e+00
1467     2.66900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396352e-09    1.20000000e+00
1468     2.67100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396092e-09    1.20000000e+00
1469     2.67300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1470     2.67500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1471     2.67700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1472     2.67900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1473     2.68100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1474     2.68300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1475     2.68500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1476     2.68700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1477     2.68900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1478     2.69100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1479     2.69300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1480     2.69500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1481     2.69700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1482     2.69900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1483     2.70100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1484     2.70300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1485     2.70500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1486     2.70700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1487     2.70900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1488     2.71100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1489     2.71300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1490     2.71500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1491     2.71700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1492     2.71900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1493     2.72100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1494     2.72300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1495     2.72500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1496     2.72700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1497     2.72900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1498     2.73100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1499     2.73300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1500     2.73500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1501     2.73700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1502     2.73900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1503     2.74100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1504     2.74300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1505     2.74500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1506     2.74700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1507     2.74900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1508     2.75100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1509     2.75300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1510     2.75500000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1511     2.75700000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1512     2.75900000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
1513     2.76100000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396332e-09    1.20000000e+00
1514     2.76300000e-07    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.86396091e-09    1.20000000e+00
