Index       TIME              V(A)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)      
3913     1.87975000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.60124610e-09
3914     1.88025000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.60124610e-09
3915     1.88075000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.60124610e-09
3916     1.88125000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.60124610e-09
3917     1.88175000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.60124610e-09
3918     1.88225000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.60124610e-09
3919     1.88275000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.60124610e-09
3920     1.88325000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999990e+00    1.20000000e+00    1.60124610e-09
3921     1.88375000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3922     1.88425000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3923     1.88475000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3924     1.88525000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3925     1.88575000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3926     1.88625000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3927     1.88675000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3928     1.88725000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3929     1.88775000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3930     1.88825000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3931     1.88875000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3932     1.88925000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3933     1.88975000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3934     1.89025000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3935     1.89075000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3936     1.89125000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3937     1.89175000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3938     1.89225000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999991e+00    1.20000000e+00    1.60124610e-09
3939     1.89275000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3940     1.89325000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3941     1.89375000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3942     1.89425000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3943     1.89475000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3944     1.89525000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3945     1.89575000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3946     1.89625000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3947     1.89675000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3948     1.89725000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3949     1.89775000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3950     1.89825000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3951     1.89875000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3952     1.89925000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3953     1.89975000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3954     1.90000000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60124610e-09
3955     1.90005000e-07    0.00000000e+00    1.20000000e+00    1.19880000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60183692e-09
3956     1.90015000e-07    0.00000000e+00    1.20000000e+00    1.19640000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60383639e-09
3957     1.90035000e-07    0.00000000e+00    1.20000000e+00    1.19160000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.60860334e-09
3958     1.90075000e-07    0.00000000e+00    1.20000000e+00    1.18200000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.61986774e-09
3959     1.90125000e-07    0.00000000e+00    1.20000000e+00    1.17000000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.63448616e-09
3960     1.90175000e-07    0.00000000e+00    1.20000000e+00    1.15800000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.64961799e-09
3961     1.90225000e-07    0.00000000e+00    1.20000000e+00    1.14600000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.66530907e-09
3962     1.90275000e-07    0.00000000e+00    1.20000000e+00    1.13400000e+00    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.68159463e-09
3963     1.90325000e-07    0.00000000e+00    1.20000000e+00    1.12200000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.69849821e-09
3964     1.90375000e-07    0.00000000e+00    1.20000000e+00    1.11000000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.71606795e-09
3965     1.90425000e-07    0.00000000e+00    1.20000000e+00    1.09800000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.73433219e-09
3966     1.90475000e-07    0.00000000e+00    1.20000000e+00    1.08600000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.75334337e-09
3967     1.90525000e-07    0.00000000e+00    1.20000000e+00    1.07400000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.77313887e-09
3968     1.90575000e-07    0.00000000e+00    1.20000000e+00    1.06200000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.79377637e-09
3969     1.90625000e-07    0.00000000e+00    1.20000000e+00    1.05000000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.81530343e-09
3970     1.90675000e-07    0.00000000e+00    1.20000000e+00    1.03800000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.83778498e-09
3971     1.90725000e-07    0.00000000e+00    1.20000000e+00    1.02600000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.86128022e-09
3972     1.90775000e-07    0.00000000e+00    1.20000000e+00    1.01400000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.88586399e-09
3973     1.90825000e-07    0.00000000e+00    1.20000000e+00    1.00200000e+00    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.91160935e-09
3974     1.90875000e-07    0.00000000e+00    1.20000000e+00    9.90000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.93860387e-09
3975     1.90925000e-07    0.00000000e+00    1.20000000e+00    9.78000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.96693735e-09
3976     1.90975000e-07    0.00000000e+00    1.20000000e+00    9.66000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.99671465e-09
3977     1.91025000e-07    0.00000000e+00    1.20000000e+00    9.54000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.02804575e-09
3978     1.91075000e-07    0.00000000e+00    1.20000000e+00    9.42000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.06105755e-09
3979     1.91125000e-07    0.00000000e+00    1.20000000e+00    9.30000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.09588672e-09
3980     1.91175000e-07    0.00000000e+00    1.20000000e+00    9.18000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.13268821e-09
3981     1.91225000e-07    0.00000000e+00    1.20000000e+00    9.06000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.17163289e-09
3982     1.91275000e-07    0.00000000e+00    1.20000000e+00    8.94000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.21291346e-09
3983     1.91325000e-07    0.00000000e+00    1.20000000e+00    8.82000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.25674469e-09
3984     1.91375000e-07    0.00000000e+00    1.20000000e+00    8.70000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.30337047e-09
3985     1.91425000e-07    0.00000000e+00    1.20000000e+00    8.58000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.35306454e-09
3986     1.91475000e-07    0.00000000e+00    1.20000000e+00    8.46000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.40613882e-09
3987     1.91525000e-07    0.00000000e+00    1.20000000e+00    8.34000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.46294798e-09
3988     1.91575000e-07    0.00000000e+00    1.20000000e+00    8.22000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.52389843e-09
3989     1.91625000e-07    0.00000000e+00    1.20000000e+00    8.10000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    2.58945676e-09
3990     1.91675000e-07    0.00000000e+00    1.20000000e+00    7.98000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    2.66016216e-09
3991     1.91725000e-07    0.00000000e+00    1.20000000e+00    7.86000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    2.73664057e-09
3992     1.91775000e-07    0.00000000e+00    1.20000000e+00    7.74000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    2.81962335e-09
3993     1.91825000e-07    0.00000000e+00    1.20000000e+00    7.62000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    2.90996882e-09
3994     1.91875000e-07    0.00000000e+00    1.20000000e+00    7.50000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    3.00869263e-09
3995     1.91925000e-07    0.00000000e+00    1.20000000e+00    7.38000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    3.11700361e-09
3996     1.91975000e-07    0.00000000e+00    1.20000000e+00    7.26000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    3.23635243e-09
3997     1.92025000e-07    0.00000000e+00    1.20000000e+00    7.14000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    3.36849420e-09
3998     1.92075000e-07    0.00000000e+00    1.20000000e+00    7.02000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    3.51557131e-09
3999     1.92125000e-07    0.00000000e+00    1.20000000e+00    6.90000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    2.05015366e-04
4000     1.92175000e-07    0.00000000e+00    1.20000000e+00    6.78000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.19999148e-03
4001     1.92225000e-07    0.00000000e+00    1.20000000e+00    6.66000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    3.41387548e-03
4002     1.92275000e-07    0.00000000e+00    1.20000000e+00    6.54000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    7.01951263e-03
4003     1.92325000e-07    0.00000000e+00    1.20000000e+00    6.42000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.23286022e-02
4004     1.92375000e-07    0.00000000e+00    1.20000000e+00    6.30000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    1.98518071e-02
4005     1.92425000e-07    0.00000000e+00    1.20000000e+00    6.18000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    3.05022891e-02
4006     1.92475000e-07    0.00000000e+00    1.20000000e+00    6.06000000e-01    1.20000000e+00    1.19999994e+00    1.20000000e+00    4.61268000e-02
4007     1.92525000e-07    0.00000000e+00    1.20000000e+00    5.94000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    7.14014961e-02
4008     1.92575000e-07    0.00000000e+00    1.20000000e+00    5.82000000e-01    1.20000000e+00    1.19999993e+00    1.20000000e+00    1.19128761e-01
4009     1.92620000e-07    0.00000000e+00    1.20000000e+00    5.71200000e-01    1.20000000e+00    1.19999992e+00    1.20000000e+00    1.90690575e-01
4010     1.92660500e-07    0.00000000e+00    1.20000000e+00    5.61480000e-01    1.20000000e+00    1.19999991e+00    1.20000000e+00    2.79545466e-01
4011     1.92701000e-07    0.00000000e+00    1.20000000e+00    5.51760000e-01    1.20000000e+00    1.19999988e+00    1.20000000e+00    3.91490629e-01
4012     1.92741500e-07    0.00000000e+00    1.20000000e+00    5.42040000e-01    1.20000000e+00    1.19999319e+00    1.20000000e+00    5.26351086e-01
4013     1.92745812e-07    0.00000000e+00    1.20000000e+00    5.41005029e-01    1.20000000e+00    1.19998919e+00    1.20000000e+00    5.42183848e-01
4014     1.92754437e-07    0.00000000e+00    1.20000000e+00    5.38935088e-01    1.20000000e+00    1.19996003e+00    1.20000000e+00    5.74362763e-01
4015     1.92763062e-07    0.00000000e+00    1.20000000e+00    5.36865147e-01    1.20000000e+00    1.19979386e+00    1.20000000e+00    6.07567399e-01
4016     1.92771687e-07    0.00000000e+00    1.20000000e+00    5.34795206e-01    1.20000000e+00    1.19906515e+00    1.20000000e+00    6.41795276e-01
4017     1.92780311e-07    0.00000000e+00    1.20000000e+00    5.32725264e-01    1.20000000e+00    1.19659279e+00    1.20000000e+00    6.77043491e-01
4018     1.92788936e-07    0.00000000e+00    1.20000000e+00    5.30655323e-01    1.20000000e+00    1.18995004e+00    1.20000000e+00    7.13309019e-01
4019     1.92797561e-07    0.00000000e+00    1.20000000e+00    5.28585382e-01    1.20000000e+00    1.17556026e+00    1.20000000e+00    7.50588697e-01
4020     1.92806186e-07    0.00000000e+00    1.20000000e+00    5.26515440e-01    1.20000000e+00    1.14922084e+00    1.20000000e+00    7.88879225e-01
4021     1.92814810e-07    0.00000000e+00    1.20000000e+00    5.24445499e-01    1.20000000e+00    1.10679713e+00    1.20000000e+00    8.28177162e-01
4022     1.92823435e-07    0.00000000e+00    1.20000000e+00    5.22375558e-01    1.20000000e+00    1.04480555e+00    1.20000000e+00    8.68478924e-01
4023     1.92832060e-07    0.00000000e+00    1.20000000e+00    5.20305617e-01    1.20000000e+00    9.61032190e-01    1.20000000e+00    9.09780790e-01
4024     1.92840685e-07    0.00000000e+00    1.20000000e+00    5.18235675e-01    1.20000000e+00    8.56141717e-01    1.20000000e+00    9.52078892e-01
4025     1.92849309e-07    0.00000000e+00    1.20000000e+00    5.16165734e-01    1.20000000e+00    7.33797830e-01    1.20000000e+00    9.95369221e-01
4026     1.92857934e-07    0.00000000e+00    1.20000000e+00    5.14095793e-01    1.20000000e+00    6.00378247e-01    1.20000000e+00    1.03917607e+00
4027     1.92866559e-07    0.00000000e+00    1.20000000e+00    5.12025852e-01    1.20000000e+00    4.68318831e-01    1.20000000e+00    1.08050429e+00
4028     1.92875184e-07    0.00000000e+00    1.20000000e+00    5.09955910e-01    1.20000000e+00    3.50049373e-01    1.20000000e+00    1.11535741e+00
4029     1.92883808e-07    0.00000000e+00    1.20000000e+00    5.07885969e-01    1.20000000e+00    2.51601077e-01    1.20000000e+00    1.14215472e+00
4030     1.92892433e-07    0.00000000e+00    1.20000000e+00    5.05816028e-01    1.20000000e+00    1.74951596e-01    1.20000000e+00    1.16144623e+00
4031     1.92901058e-07    0.00000000e+00    1.20000000e+00    5.03746086e-01    1.20000000e+00    1.18568654e-01    1.20000000e+00    1.17473994e+00
4032     1.92909683e-07    0.00000000e+00    1.20000000e+00    5.01676145e-01    1.20000000e+00    7.88625994e-02    1.20000000e+00    1.18364588e+00
4033     1.92918307e-07    0.00000000e+00    1.20000000e+00    4.99606204e-01    1.20000000e+00    5.17688341e-02    1.20000000e+00    1.18950160e+00
4034     1.92926932e-07    0.00000000e+00    1.20000000e+00    4.97536263e-01    1.20000000e+00    3.36816033e-02    1.20000000e+00    1.19330214e+00
4035     1.92935557e-07    0.00000000e+00    1.20000000e+00    4.95466321e-01    1.20000000e+00    2.17842432e-02    1.20000000e+00    1.19574717e+00
4036     1.92944182e-07    0.00000000e+00    1.20000000e+00    4.93396380e-01    1.20000000e+00    1.40347487e-02    1.20000000e+00    1.19731036e+00
4037     1.92961431e-07    0.00000000e+00    1.20000000e+00    4.89256498e-01    1.20000000e+00    5.52264398e-03    1.20000000e+00    1.19898957e+00
4038     1.92978681e-07    0.00000000e+00    1.20000000e+00    4.85116615e-01    1.20000000e+00    2.15965439e-03    1.20000000e+00    1.19962549e+00
4039     1.93013180e-07    0.00000000e+00    1.20000000e+00    4.76836850e-01    1.20000000e+00    1.41027235e-04    1.20000000e+00    1.19998561e+00
4040     1.93047679e-07    0.00000000e+00    1.20000000e+00    4.68557085e-01    1.20000000e+00    9.15733366e-06    1.20000000e+00    1.19999945e+00
4041     1.93097679e-07    0.00000000e+00    1.20000000e+00    4.56557085e-01    1.20000000e+00   -1.13661571e-06    1.20000000e+00    1.20000015e+00
4042     1.93147679e-07    0.00000000e+00    1.20000000e+00    4.44557085e-01    1.20000000e+00    1.69692267e-07    1.20000000e+00    1.19999993e+00
4043     1.93197679e-07    0.00000000e+00    1.20000000e+00    4.32557085e-01    1.20000000e+00   -4.53511691e-08    1.20000000e+00    1.20000004e+00
4044     1.93247679e-07    0.00000000e+00    1.20000000e+00    4.20557085e-01    1.20000000e+00    3.02222553e-08    1.20000000e+00    1.19999997e+00
4045     1.93297679e-07    0.00000000e+00    1.20000000e+00    4.08557085e-01    1.20000000e+00   -2.15896508e-08    1.20000000e+00    1.20000002e+00
4046     1.93347679e-07    0.00000000e+00    1.20000000e+00    3.96557085e-01    1.20000000e+00    2.13675288e-08    1.20000000e+00    1.19999998e+00
4047     1.93397679e-07    0.00000000e+00    1.20000000e+00    3.84557085e-01    1.20000000e+00   -1.53705436e-08    1.20000000e+00    1.20000001e+00
4048     1.93447679e-07    0.00000000e+00    1.20000000e+00    3.72557085e-01    1.20000000e+00    1.61888150e-08    1.20000000e+00    1.19999999e+00
4049     1.93497679e-07    0.00000000e+00    1.20000000e+00    3.60557085e-01    1.20000000e+00   -1.09388186e-08    1.20000000e+00    1.20000000e+00
4050     1.93547679e-07    0.00000000e+00    1.20000000e+00    3.48557085e-01    1.20000000e+00    1.23814380e-08    1.20000000e+00    1.19999999e+00
4051     1.93597679e-07    0.00000000e+00    1.20000000e+00    3.36557085e-01    1.20000000e+00   -7.66606550e-09    1.20000000e+00    1.20000000e+00
4052     1.93647679e-07    0.00000000e+00    1.20000000e+00    3.24557085e-01    1.20000000e+00    9.56800463e-09    1.20000000e+00    1.20000000e+00
4053     1.93697679e-07    0.00000000e+00    1.20000000e+00    3.12557085e-01    1.20000000e+00   -5.24747213e-09    1.20000000e+00    1.20000000e+00
4054     1.93747679e-07    0.00000000e+00    1.20000000e+00    3.00557085e-01    1.20000000e+00    7.48883002e-09    1.20000000e+00    1.20000000e+00
4055     1.93797679e-07    0.00000000e+00    1.20000000e+00    2.88557085e-01    1.20000000e+00   -3.46008575e-09    1.20000000e+00    1.20000000e+00
4056     1.93847679e-07    0.00000000e+00    1.20000000e+00    2.76557085e-01    1.20000000e+00    5.95228116e-09    1.20000000e+00    1.20000000e+00
4057     1.93897679e-07    0.00000000e+00    1.20000000e+00    2.64557085e-01    1.20000000e+00   -2.13917340e-09    1.20000000e+00    1.20000000e+00
4058     1.93947679e-07    0.00000000e+00    1.20000000e+00    2.52557085e-01    1.20000000e+00    4.81674286e-09    1.20000000e+00    1.20000000e+00
4059     1.93997679e-07    0.00000000e+00    1.20000000e+00    2.40557085e-01    1.20000000e+00   -1.16299426e-09    1.20000000e+00    1.20000000e+00
4060     1.94047679e-07    0.00000000e+00    1.20000000e+00    2.28557085e-01    1.20000000e+00    3.97755871e-09    1.20000000e+00    1.20000000e+00
4061     1.94097679e-07    0.00000000e+00    1.20000000e+00    2.16557085e-01    1.20000000e+00   -4.41579536e-10    1.20000000e+00    1.20000000e+00
4062     1.94147679e-07    0.00000000e+00    1.20000000e+00    2.04557085e-01    1.20000000e+00    3.35738573e-09    1.20000000e+00    1.20000000e+00
4063     1.94197679e-07    0.00000000e+00    1.20000000e+00    1.92557085e-01    1.20000000e+00    9.15594703e-11    1.20000000e+00    1.20000000e+00
4064     1.94247679e-07    0.00000000e+00    1.20000000e+00    1.80557085e-01    1.20000000e+00    2.89906642e-09    1.20000000e+00    1.20000000e+00
4065     1.94297679e-07    0.00000000e+00    1.20000000e+00    1.68557085e-01    1.20000000e+00    4.85559430e-10    1.20000000e+00    1.20000000e+00
4066     1.94347679e-07    0.00000000e+00    1.20000000e+00    1.56557085e-01    1.20000000e+00    2.56035975e-09    1.20000000e+00    1.20000000e+00
4067     1.94397679e-07    0.00000000e+00    1.20000000e+00    1.44557085e-01    1.20000000e+00    7.76732683e-10    1.20000000e+00    1.20000000e+00
4068     1.94447679e-07    0.00000000e+00    1.20000000e+00    1.32557085e-01    1.20000000e+00    2.31004911e-09    1.20000000e+00    1.20000000e+00
4069     1.94497679e-07    0.00000000e+00    1.20000000e+00    1.20557085e-01    1.20000000e+00    9.91915114e-10    1.20000000e+00    1.20000000e+00
4070     1.94547679e-07    0.00000000e+00    1.20000000e+00    1.08557085e-01    1.20000000e+00    2.12506482e-09    1.20000000e+00    1.20000000e+00
4071     1.94597679e-07    0.00000000e+00    1.20000000e+00    9.65570849e-02    1.20000000e+00    1.15093915e-09    1.20000000e+00    1.20000000e+00
4072     1.94647679e-07    0.00000000e+00    1.20000000e+00    8.45570849e-02    1.20000000e+00    1.98835805e-09    1.20000000e+00    1.20000000e+00
4073     1.94697679e-07    0.00000000e+00    1.20000000e+00    7.25570849e-02    1.20000000e+00    1.26846075e-09    1.20000000e+00    1.20000000e+00
4074     1.94747679e-07    0.00000000e+00    1.20000000e+00    6.05570849e-02    1.20000000e+00    1.88732918e-09    1.20000000e+00    1.20000000e+00
4075     1.94797679e-07    0.00000000e+00    1.20000000e+00    4.85570849e-02    1.20000000e+00    1.35531150e-09    1.20000000e+00    1.20000000e+00
4076     1.94847679e-07    0.00000000e+00    1.20000000e+00    3.65570849e-02    1.20000000e+00    1.81266679e-09    1.20000000e+00    1.20000000e+00
4077     1.94897679e-07    0.00000000e+00    1.20000000e+00    2.45570849e-02    1.20000000e+00    1.41949590e-09    1.20000000e+00    1.20000000e+00
4078     1.94947679e-07    0.00000000e+00    1.20000000e+00    1.25570849e-02    1.20000000e+00    1.75748994e-09    1.20000000e+00    1.20000000e+00
4079     1.94997679e-07    0.00000000e+00    1.20000000e+00    5.57084893e-04    1.20000000e+00    1.46692927e-09    1.20000000e+00    1.20000000e+00
4080     1.95000000e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.56924442e-09    1.20000000e+00    1.20000000e+00
4081     1.95002321e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.58689788e-09    1.20000000e+00    1.20000000e+00
4082     1.95006964e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.59710011e-09    1.20000000e+00    1.20000000e+00
4083     1.95016248e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60299619e-09    1.20000000e+00    1.20000000e+00
4084     1.95034818e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60008726e-09    1.20000000e+00    1.20000000e+00
4085     1.95071957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60219139e-09    1.20000000e+00    1.20000000e+00
4086     1.95121957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60043370e-09    1.20000000e+00    1.20000000e+00
4087     1.95171957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60194463e-09    1.20000000e+00    1.20000000e+00
4088     1.95221957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60064574e-09    1.20000000e+00    1.20000000e+00
4089     1.95271957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60176244e-09    1.20000000e+00    1.20000000e+00
4090     1.95321957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60080250e-09    1.20000000e+00    1.20000000e+00
4091     1.95371957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60162759e-09    1.20000000e+00    1.20000000e+00
4092     1.95421957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60091816e-09    1.20000000e+00    1.20000000e+00
4093     1.95471957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60152817e-09    1.20000000e+00    1.20000000e+00
4094     1.95521957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60100376e-09    1.20000000e+00    1.20000000e+00
4095     1.95571957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60145452e-09    1.20000000e+00    1.20000000e+00
4096     1.95621957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60106707e-09    1.20000000e+00    1.20000000e+00
4097     1.95671957e-07    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.60140016e-09    1.20000000e+00    1.20000000e+00
