TIME,TIME,I(VDD),{V(VDD)*I(VDD)},{-V(VDD)*I(VDD)}
4.51750000e-08,4.51750000e-08,-2.94707578e-06,-3.53649093e-06,3.53649093e-06
4.52250000e-08,4.52250000e-08,-2.51975899e-06,-3.02371079e-06,3.02371079e-06
4.52750000e-08,4.52750000e-08,-2.11925583e-06,-2.54310699e-06,2.54310699e-06
4.53250000e-08,4.53250000e-08,-1.75997905e-06,-2.11197486e-06,2.11197486e-06
4.53750000e-08,4.53750000e-08,-1.42751591e-06,-1.71301909e-06,1.71301909e-06
4.54250000e-08,4.54250000e-08,-1.13627915e-06,-1.36353497e-06,1.36353497e-06
4.54750000e-08,4.54750000e-08,-8.71856011e-07,-1.04622721e-06,1.04622721e-06
4.55250000e-08,4.55250000e-08,-6.48659264e-07,-7.78391117e-07,7.78391117e-07
4.55750000e-08,4.55750000e-08,-3.56140643e-06,-4.27368772e-06,4.27368772e-06
4.56250000e-08,4.56250000e-08,-2.28086016e-05,-2.73703220e-05,2.73703220e-05
4.56750000e-08,4.56750000e-08,-6.36539299e-05,-7.63847159e-05,7.63847159e-05
4.56818228e-08,4.56818228e-08,-7.11919401e-05,-8.54303282e-05,8.54303282e-05
4.56954684e-08,4.56954684e-08,-8.77022056e-05,-1.05242647e-04,1.05242647e-04
4.57091140e-08,4.57091140e-08,-1.06302728e-04,-1.27563274e-04,1.27563274e-04
4.57227596e-08,4.57227596e-08,-1.24850533e-04,-1.49820639e-04,1.49820639e-04
4.57364052e-08,4.57364052e-08,-6.40185778e-05,-7.68222934e-05,7.68222934e-05
4.57500508e-08,4.57500508e-08,-1.17747199e-05,-1.41296639e-05,1.41296639e-05
4.57617557e-08,4.57617557e-08,-5.73766594e-06,-6.88519913e-06,6.88519913e-06
4.57734606e-08,4.57734606e-08,-4.08700283e-06,-4.90440339e-06,4.90440339e-06
4.57851655e-08,4.57851655e-08,-3.12770645e-06,-3.75324773e-06,3.75324773e-06
4.58085753e-08,4.58085753e-08,-1.97365592e-06,-2.36838711e-06,2.36838711e-06
4.58553949e-08,4.58553949e-08,-9.84471824e-07,-1.18136619e-06,1.18136619e-06
4.59022146e-08,4.59022146e-08,-6.11504099e-07,-7.33804918e-07,7.33804918e-07
4.59490342e-08,4.59490342e-08,-4.06861941e-07,-4.88234329e-07,4.88234329e-07
4.59990342e-08,4.59990342e-08,-2.94058099e-07,-3.52869718e-07,3.52869718e-07
4.60490342e-08,4.60490342e-08,-2.15419218e-07,-2.58503062e-07,2.58503062e-07
4.60990342e-08,4.60990342e-08,-1.70246828e-07,-2.04296194e-07,2.04296194e-07
4.61490342e-08,4.61490342e-08,-1.33587756e-07,-1.60305307e-07,1.60305307e-07
4.61990342e-08,4.61990342e-08,-1.10915238e-07,-1.33098286e-07,1.33098286e-07
4.62490342e-08,4.62490342e-08,-9.10295853e-08,-1.09235502e-07,1.09235502e-07
4.62990342e-08,4.62990342e-08,-7.79432842e-08,-9.35319410e-08,9.35319410e-08
4.63490342e-08,4.63490342e-08,-6.60476492e-08,-7.92571790e-08,7.92571790e-08
4.63990342e-08,4.63990342e-08,-5.77531184e-08,-6.93037420e-08,6.93037420e-08
4.64490342e-08,4.64490342e-08,-5.01185719e-08,-6.01422862e-08,6.01422862e-08
4.64990342e-08,4.64990342e-08,-4.45049855e-08,-5.34059826e-08,5.34059826e-08
4.65490342e-08,4.65490342e-08,-3.93327885e-08,-4.71993462e-08,4.71993462e-08
4.65990342e-08,4.65990342e-08,-3.53479221e-08,-4.24175065e-08,4.24175065e-08
4.66490342e-08,4.66490342e-08,-3.16887364e-08,-3.80264837e-08,3.80264837e-08
4.66990342e-08,4.66990342e-08,-2.87560224e-08,-3.45072268e-08,3.45072268e-08
4.67490342e-08,4.67490342e-08,-2.60735669e-08,-3.12882802e-08,3.12882802e-08
4.67990342e-08,4.67990342e-08,-2.38531643e-08,-2.86237971e-08,2.86237971e-08
4.68490342e-08,4.68490342e-08,-2.18279290e-08,-2.61935148e-08,2.61935148e-08
4.68990342e-08,4.68990342e-08,-2.01074792e-08,-2.41289751e-08,2.41289751e-08
4.69490342e-08,4.69490342e-08,-1.85401387e-08,-2.22481664e-08,2.22481664e-08
4.69990342e-08,4.69990342e-08,-1.71810890e-08,-2.06173068e-08,2.06173068e-08
4.70490342e-08,4.70490342e-08,-1.59424912e-08,-1.91309894e-08,1.91309894e-08
4.70990342e-08,4.70990342e-08,-1.48510540e-08,-1.78212647e-08,1.78212647e-08
4.71490342e-08,4.71490342e-08,-1.38546672e-08,-1.66256007e-08,1.66256007e-08
4.71990342e-08,4.71990342e-08,-1.29654716e-08,-1.55585659e-08,1.55585659e-08
4.72490342e-08,4.72490342e-08,-1.21515886e-08,-1.45819063e-08,1.45819063e-08
4.72990342e-08,4.72990342e-08,-1.14179460e-08,-1.37015352e-08,1.37015352e-08
4.73490342e-08,4.73490342e-08,-1.07442842e-08,-1.28931410e-08,1.28931410e-08
4.73990342e-08,4.73990342e-08,-1.01321495e-08,-1.21585794e-08,1.21585794e-08
4.74490342e-08,4.74490342e-08,-9.56807042e-09,-1.14816845e-08,1.14816845e-08
4.74990342e-08,4.74990342e-08,-9.05216564e-09,-1.08625988e-08,1.08625988e-08
4.75490342e-08,4.75490342e-08,-8.57501264e-09,-1.02900152e-08,1.02900152e-08
4.75990342e-08,4.75990342e-08,-8.13626694e-09,-9.76352033e-09,9.76352033e-09
4.76490342e-08,4.76490342e-08,-7.72898132e-09,-9.27477758e-09,9.27477758e-09
4.76990342e-08,4.76990342e-08,-7.35279936e-09,-8.82335924e-09,8.82335924e-09
4.77490342e-08,4.77490342e-08,-7.00233018e-09,-8.40279622e-09,8.40279622e-09
4.77990342e-08,4.77990342e-08,-6.67739601e-09,-8.01287521e-09,8.01287521e-09
4.78490342e-08,4.78490342e-08,-6.37361519e-09,-7.64833823e-09,7.64833823e-09
4.78990342e-08,4.78990342e-08,-6.09105101e-09,-7.30926122e-09,7.30926122e-09
4.79490342e-08,4.79490342e-08,-5.82599783e-09,-6.99119740e-09,6.99119740e-09
4.79990342e-08,4.79990342e-08,-5.57876278e-09,-6.69451533e-09,6.69451533e-09
4.80490342e-08,4.80490342e-08,-5.34610787e-09,-6.41532945e-09,6.41532945e-09
4.80990342e-08,4.80990342e-08,-5.12856189e-09,-6.15427427e-09,6.15427427e-09
4.81490342e-08,4.81490342e-08,-4.92322051e-09,-5.90786462e-09,5.90786462e-09
4.81990342e-08,4.81990342e-08,-4.73080389e-09,-5.67696466e-09,5.67696466e-09
4.82490342e-08,4.82490342e-08,-4.54865249e-09,-5.45838299e-09,5.45838299e-09
4.82990342e-08,4.82990342e-08,-4.37764734e-09,-5.25317681e-09,5.25317681e-09
4.83490342e-08,4.83490342e-08,-4.21531301e-09,-5.05837561e-09,5.05837561e-09
4.83990342e-08,4.83990342e-08,-4.06266384e-09,-4.87519660e-09,4.87519660e-09
4.84490342e-08,4.84490342e-08,-3.91736579e-09,-4.70083895e-09,4.70083895e-09
4.84990342e-08,4.84990342e-08,-3.78054296e-09,-4.53665155e-09,4.53665155e-09
4.85490342e-08,4.85490342e-08,-3.64997187e-09,-4.37996624e-09,4.37996624e-09
4.85990342e-08,4.85990342e-08,-3.52686677e-09,-4.23224012e-09,4.23224012e-09
4.86490342e-08,4.86490342e-08,-3.40909192e-09,-4.09091030e-09,4.09091030e-09
4.86990342e-08,4.86990342e-08,-3.29793565e-09,-3.95752278e-09,3.95752278e-09
4.87490342e-08,4.87490342e-08,-3.19133273e-09,-3.82959928e-09,3.82959928e-09
4.87990342e-08,4.87990342e-08,-3.09063254e-09,-3.70875905e-09,3.70875905e-09
4.88490342e-08,4.88490342e-08,-2.99382710e-09,-3.59259252e-09,3.59259252e-09
4.88990342e-08,4.88990342e-08,-2.90231623e-09,-3.48277947e-09,3.48277947e-09
4.89490342e-08,4.89490342e-08,-2.81413887e-09,-3.37696664e-09,3.37696664e-09
4.89990342e-08,4.89990342e-08,-2.73073673e-09,-3.27688407e-09,3.27688407e-09
4.90490342e-08,4.90490342e-08,-2.65018749e-09,-3.18022498e-09,3.18022498e-09
4.90990342e-08,4.90990342e-08,-2.57396777e-09,-3.08876132e-09,3.08876132e-09
4.91490342e-08,4.91490342e-08,-2.50018746e-09,-3.00022496e-09,3.00022496e-09
4.91990342e-08,4.91990342e-08,-2.43035244e-09,-2.91642293e-09,2.91642293e-09
4.92490342e-08,4.92490342e-08,-2.36259955e-09,-2.83511947e-09,2.83511947e-09
4.92990342e-08,4.92990342e-08,-2.29845926e-09,-2.75815111e-09,2.75815111e-09
4.93490342e-08,4.93490342e-08,-2.23609109e-09,-2.68330931e-09,2.68330931e-09
4.93990342e-08,4.93990342e-08,-2.17704629e-09,-2.61245555e-09,2.61245555e-09
4.94490342e-08,4.94490342e-08,-2.11950358e-09,-2.54340429e-09,2.54340429e-09
4.94990342e-08,4.94990342e-08,-2.06503184e-09,-2.47803821e-09,2.47803821e-09
4.95490342e-08,4.95490342e-08,-2.01182610e-09,-2.41419132e-09,2.41419132e-09
4.95990342e-08,4.95990342e-08,-1.96147027e-09,-2.35376433e-09,2.35376433e-09
4.96490342e-08,4.96490342e-08,-1.91217329e-09,-2.29460795e-09,2.29460795e-09
4.96990342e-08,4.96990342e-08,-1.86553195e-09,-2.23863834e-09,2.23863834e-09
4.97490342e-08,4.97490342e-08,-1.81976710e-09,-2.18372052e-09,2.18372052e-09
4.97990342e-08,4.97990342e-08,-1.77648658e-09,-2.13178390e-09,2.13178390e-09
4.98490342e-08,4.98490342e-08,-1.73392153e-09,-2.08070583e-09,2.08070583e-09
4.98990342e-08,4.98990342e-08,-1.69368930e-09,-2.03242716e-09,2.03242716e-09
4.99490342e-08,4.99490342e-08,-1.65402989e-09,-1.98483586e-09,1.98483586e-09
4.99990342e-08,4.99990342e-08,-2.76489411e-09,-3.31787294e-09,3.31787294e-09
5.00000000e-08,5.00000000e-08,-2.83180860e-09,-3.39817031e-09,3.39817031e-09
5.00009658e-08,5.00009658e-08,-2.90393645e-09,-3.48472375e-09,3.48472375e-09
5.00028975e-08,5.00028975e-08,-2.99721502e-09,-3.59665803e-09,3.59665803e-09
5.00067607e-08,5.00067607e-08,-3.11687509e-09,-3.74025010e-09,3.74025010e-09
5.00144873e-08,5.00144873e-08,-3.15779923e-09,-3.78935907e-09,3.78935907e-09
5.00299404e-08,5.00299404e-08,-3.11279945e-09,-3.73535933e-09,3.73535933e-09
5.00608467e-08,5.00608467e-08,-3.02775087e-09,-3.63330104e-09,3.63330104e-09
5.01108467e-08,5.01108467e-08,-2.89655617e-09,-3.47586741e-09,3.47586741e-09
5.01608467e-08,5.01608467e-08,-2.77413075e-09,-3.32895690e-09,3.32895690e-09
5.02108467e-08,5.02108467e-08,-2.65902475e-09,-3.19082970e-09,3.19082970e-09
5.02608467e-08,5.02608467e-08,-2.55117378e-09,-3.06140854e-09,3.06140854e-09
5.03108467e-08,5.03108467e-08,-2.44960702e-09,-2.93952843e-09,2.93952843e-09
5.03608467e-08,5.03608467e-08,-2.35412226e-09,-2.82494671e-09,2.82494671e-09
5.04108467e-08,5.04108467e-08,-2.26403935e-09,-2.71684722e-09,2.71684722e-09
5.04608467e-08,5.04608467e-08,-2.17910926e-09,-2.61493111e-09,2.61493111e-09
5.05108467e-08,5.05108467e-08,-2.09883500e-09,-2.51860200e-09,2.51860200e-09
5.05608467e-08,5.05608467e-08,-2.02296464e-09,-2.42755757e-09,2.42755757e-09
5.06108467e-08,5.06108467e-08,-1.95112107e-09,-2.34134529e-09,2.34134529e-09
5.06608467e-08,5.06608467e-08,-1.88306915e-09,-2.25968298e-09,2.25968298e-09
5.07108467e-08,5.07108467e-08,-1.81851352e-09,-2.18221623e-09,2.18221623e-09
5.07608467e-08,5.07608467e-08,-1.75724317e-09,-2.10869180e-09,2.10869180e-09
5.08108467e-08,5.08108467e-08,-1.69902082e-09,-2.03882499e-09,2.03882499e-09
5.08608467e-08,5.08608467e-08,-1.64366092e-09,-1.97239311e-09,1.97239311e-09
5.09108467e-08,5.09108467e-08,-1.59096901e-09,-1.90916281e-09,1.90916281e-09
5.09608467e-08,5.09608467e-08,-1.54078360e-09,-1.84894032e-09,1.84894032e-09
5.10108467e-08,5.10108467e-08,-1.49294283e-09,-1.79153140e-09,1.79153140e-09
5.10608467e-08,5.10608467e-08,-1.44730684e-09,-1.73676821e-09,1.73676821e-09
5.11108467e-08,5.11108467e-08,-1.40373927e-09,-1.68448712e-09,1.68448712e-09
5.11608467e-08,5.11608467e-08,-1.36211912e-09,-1.63454295e-09,1.63454295e-09
5.12108467e-08,5.12108467e-08,-1.32233045e-09,-1.58679654e-09,1.58679654e-09
5.12608467e-08,5.12608467e-08,-1.28426851e-09,-1.54112222e-09,1.54112222e-09
5.13108467e-08,5.13108467e-08,-1.24783395e-09,-1.49740074e-09,1.49740074e-09
5.13608467e-08,5.13608467e-08,-1.21293593e-09,-1.45552312e-09,1.45552312e-09
5.14108467e-08,5.14108467e-08,-1.17948877e-09,-1.41538653e-09,1.41538653e-09
5.14608467e-08,5.14608467e-08,-1.14741349e-09,-1.37689619e-09,1.37689619e-09
5.15108467e-08,5.15108467e-08,-1.11663582e-09,-1.33996298e-09,1.33996298e-09
5.15608467e-08,5.15608467e-08,-1.08708687e-09,-1.30450425e-09,1.30450425e-09
5.16108467e-08,5.16108467e-08,-1.05870197e-09,-1.27044237e-09,1.27044237e-09
5.16608467e-08,5.16608467e-08,-1.03142087e-09,-1.23770504e-09,1.23770504e-09
5.17108467e-08,5.17108467e-08,-1.00518698e-09,-1.20622437e-09,1.20622437e-09
5.17608467e-08,5.17608467e-08,-9.79947433e-10,-1.17593692e-09,1.17593692e-09
5.18108467e-08,5.18108467e-08,-9.55652574e-10,-1.14678309e-09,1.14678309e-09
5.18608467e-08,5.18608467e-08,-9.32255859e-10,-1.11870703e-09,1.11870703e-09
5.19108467e-08,5.19108467e-08,-9.09713538e-10,-1.09165625e-09,1.09165625e-09
5.19608467e-08,5.19608467e-08,-8.87984520e-10,-1.06558142e-09,1.06558142e-09
5.20108467e-08,5.20108467e-08,-8.67030137e-10,-1.04043616e-09,1.04043616e-09
5.20608467e-08,5.20608467e-08,-8.46814003e-10,-1.01617680e-09,1.01617680e-09
5.21108467e-08,5.21108467e-08,-8.27301840e-10,-9.92762208e-10,9.92762208e-10
5.21608467e-08,5.21608467e-08,-8.08461335e-10,-9.70153602e-10,9.70153602e-10
5.22108467e-08,5.22108467e-08,-7.90262013e-10,-9.48314416e-10,9.48314416e-10
5.22608467e-08,5.22608467e-08,-7.72675101e-10,-9.27210122e-10,9.27210122e-10
5.23108467e-08,5.23108467e-08,-7.55673430e-10,-9.06808117e-10,9.06808117e-10
5.23608467e-08,5.23608467e-08,-7.39231314e-10,-8.87077576e-10,8.87077576e-10
5.24108467e-08,5.24108467e-08,-7.23324467e-10,-8.67989361e-10,8.67989361e-10
5.24608467e-08,5.24608467e-08,-7.07929900e-10,-8.49515880e-10,8.49515880e-10
5.25108467e-08,5.25108467e-08,-6.93025853e-10,-8.31631024e-10,8.31631024e-10
5.25608467e-08,5.25608467e-08,-6.78591701e-10,-8.14310041e-10,8.14310041e-10
5.26108467e-08,5.26108467e-08,-6.64607900e-10,-7.97529480e-10,7.97529480e-10
5.26608467e-08,5.26608467e-08,-6.51055903e-10,-7.81267084e-10,7.81267084e-10
5.27108467e-08,5.27108467e-08,-6.37918117e-10,-7.65501740e-10,7.65501740e-10
5.27608467e-08,5.27608467e-08,-6.25177827e-10,-7.50213392e-10,7.50213392e-10
5.28108467e-08,5.28108467e-08,-6.12819162e-10,-7.35382994e-10,7.35382994e-10
5.28608467e-08,5.28608467e-08,-6.00827026e-10,-7.20992431e-10,7.20992431e-10
5.29108467e-08,5.29108467e-08,-5.89187071e-10,-7.07024485e-10,7.07024485e-10
5.29608467e-08,5.29608467e-08,-5.77885635e-10,-6.93462762e-10,6.93462762e-10
5.30108467e-08,5.30108467e-08,-5.66909723e-10,-6.80291668e-10,6.80291668e-10
5.30608467e-08,5.30608467e-08,-5.56246947e-10,-6.67496336e-10,6.67496336e-10
5.31108467e-08,5.31108467e-08,-5.45885511e-10,-6.55062613e-10,6.55062613e-10
5.31608467e-08,5.31608467e-08,-5.35814162e-10,-6.42976994e-10,6.42976994e-10
5.32108467e-08,5.32108467e-08,-5.26022176e-10,-6.31226611e-10,6.31226611e-10
5.32608467e-08,5.32608467e-08,-5.16499310e-10,-6.19799172e-10,6.19799172e-10
5.33108467e-08,5.33108467e-08,-5.07235797e-10,-6.08682956e-10,6.08682956e-10
5.33608467e-08,5.33608467e-08,-4.98222298e-10,-5.97866758e-10,5.97866758e-10
5.34108467e-08,5.34108467e-08,-4.89449903e-10,-5.87339883e-10,5.87339883e-10
5.34608467e-08,5.34608467e-08,-4.80910081e-10,-5.77092097e-10,5.77092097e-10
5.35108467e-08,5.35108467e-08,-4.72594689e-10,-5.67113627e-10,5.67113627e-10
5.35608467e-08,5.35608467e-08,-4.64495926e-10,-5.57395111e-10,5.57395111e-10
5.36108467e-08,5.36108467e-08,-4.56606337e-10,-5.47927604e-10,5.47927604e-10
5.36608467e-08,5.36608467e-08,-4.48918774e-10,-5.38702528e-10,5.38702528e-10
5.37108467e-08,5.37108467e-08,-4.41426404e-10,-5.29711685e-10,5.29711685e-10
5.37608467e-08,5.37608467e-08,-4.34122668e-10,-5.20947202e-10,5.20947202e-10
5.38108467e-08,5.38108467e-08,-4.27001293e-10,-5.12401552e-10,5.12401552e-10
5.38608467e-08,5.38608467e-08,-4.20056251e-10,-5.04067501e-10,5.04067501e-10
5.39108467e-08,5.39108467e-08,-4.13281775e-10,-4.95938130e-10,4.95938130e-10
5.39608467e-08,5.39608467e-08,-4.06672318e-10,-4.88006781e-10,4.88006781e-10
5.40108467e-08,5.40108467e-08,-4.00222571e-10,-4.80267085e-10,4.80267085e-10
5.40608467e-08,5.40608467e-08,-3.93927420e-10,-4.72712905e-10,4.72712905e-10
5.41108467e-08,5.41108467e-08,-3.87781974e-10,-4.65338369e-10,4.65338369e-10
5.41608467e-08,5.41608467e-08,-3.81781514e-10,-4.58137816e-10,4.58137816e-10
5.42108467e-08,5.42108467e-08,-3.75921523e-10,-4.51105827e-10,4.51105827e-10
5.42608467e-08,5.42608467e-08,-3.70197641e-10,-4.44237169e-10,4.44237169e-10
5.43108467e-08,5.43108467e-08,-3.64605696e-10,-4.37526835e-10,4.37526835e-10
5.43608467e-08,5.43608467e-08,-3.59141653e-10,-4.30969983e-10,4.30969983e-10
5.44108467e-08,5.44108467e-08,-3.53801651e-10,-4.24561982e-10,4.24561982e-10
5.44608467e-08,5.44608467e-08,-3.48581954e-10,-4.18298345e-10,4.18298345e-10
5.45108467e-08,5.45108467e-08,-3.43478986e-10,-4.12174783e-10,4.12174783e-10
5.45608467e-08,5.45608467e-08,-3.38489280e-10,-4.06187136e-10,4.06187136e-10
5.46108467e-08,5.46108467e-08,-3.33609520e-10,-4.00331425e-10,4.00331425e-10
5.46608467e-08,5.46608467e-08,-3.28836489e-10,-3.94603787e-10,3.94603787e-10
5.47108467e-08,5.47108467e-08,-3.24167108e-10,-3.89000530e-10,3.89000530e-10
5.47608467e-08,5.47608467e-08,-3.19598386e-10,-3.83518063e-10,3.83518063e-10
5.48108467e-08,5.48108467e-08,-3.15127461e-10,-3.78152954e-10,3.78152954e-10
5.48608467e-08,5.48608467e-08,-3.10751551e-10,-3.72901862e-10,3.72901862e-10
5.49108467e-08,5.49108467e-08,-3.06467995e-10,-3.67761594e-10,3.67761594e-10
5.49608467e-08,5.49608467e-08,-3.02274198e-10,-3.62729038e-10,3.62729038e-10
5.50108467e-08,5.50108467e-08,-2.98167684e-10,-3.57801220e-10,3.57801220e-10
5.50608467e-08,5.50608467e-08,-2.94146034e-10,-3.52975240e-10,3.52975240e-10
5.51108467e-08,5.51108467e-08,-2.90206938e-10,-3.48248325e-10,3.48248325e-10
5.51608467e-08,5.51608467e-08,-2.86348139e-10,-3.43617767e-10,3.43617767e-10
5.52108467e-08,5.52108467e-08,-2.82567484e-10,-3.39080981e-10,3.39080981e-10
5.52608467e-08,5.52608467e-08,-2.78862862e-10,-3.34635435e-10,3.34635435e-10
5.53108467e-08,5.53108467e-08,-2.75232262e-10,-3.30278715e-10,3.30278715e-10
5.53608467e-08,5.53608467e-08,-2.71673712e-10,-3.26008454e-10,3.26008454e-10
5.54108467e-08,5.54108467e-08,-2.68185331e-10,-3.21822397e-10,3.21822397e-10
5.54608467e-08,5.54608467e-08,-2.64765271e-10,-3.17718325e-10,3.17718325e-10
5.55108467e-08,5.55108467e-08,-2.61411776e-10,-3.13694131e-10,3.13694131e-10
5.55608467e-08,5.55608467e-08,-2.58123114e-10,-3.09747737e-10,3.09747737e-10
5.56108467e-08,5.56108467e-08,-2.54897639e-10,-3.05877167e-10,3.05877167e-10
5.56608467e-08,5.56608467e-08,-2.51733729e-10,-3.02080475e-10,3.02080475e-10
5.57108467e-08,5.57108467e-08,-2.48629840e-10,-2.98355809e-10,2.98355809e-10
5.57608467e-08,5.57608467e-08,-2.45584450e-10,-2.94701340e-10,2.94701340e-10
5.58108467e-08,5.58108467e-08,-2.42596113e-10,-2.91115336e-10,2.91115336e-10
5.58608467e-08,5.58608467e-08,-2.39663397e-10,-2.87596076e-10,2.87596076e-10
5.59108467e-08,5.59108467e-08,-2.36784945e-10,-2.84141934e-10,2.84141934e-10
5.59608467e-08,5.59608467e-08,-2.33959413e-10,-2.80751295e-10,2.80751295e-10
5.60108467e-08,5.60108467e-08,-2.31185524e-10,-2.77422629e-10,2.77422629e-10
5.60608467e-08,5.60608467e-08,-2.28462015e-10,-2.74154418e-10,2.74154418e-10
5.61108467e-08,5.61108467e-08,-2.25787686e-10,-2.70945224e-10,2.70945224e-10
5.61608467e-08,5.61608467e-08,-2.23161347e-10,-2.67793616e-10,2.67793616e-10
5.62108467e-08,5.62108467e-08,-2.20581870e-10,-2.64698244e-10,2.64698244e-10
5.62608467e-08,5.62608467e-08,-2.18048132e-10,-2.61657759e-10,2.61657759e-10
5.63108467e-08,5.63108467e-08,-2.15559074e-10,-2.58670889e-10,2.58670889e-10
5.63608467e-08,5.63608467e-08,-2.13113635e-10,-2.55736362e-10,2.55736362e-10
5.64108467e-08,5.64108467e-08,-2.10710818e-10,-2.52852982e-10,2.52852982e-10
5.64608467e-08,5.64608467e-08,-2.08349623e-10,-2.50019547e-10,2.50019547e-10
5.65108467e-08,5.65108467e-08,-2.06029109e-10,-2.47234930e-10,2.47234930e-10
5.65608467e-08,5.65608467e-08,-2.03748331e-10,-2.44497997e-10,2.44497997e-10
5.66108467e-08,5.66108467e-08,-2.01506404e-10,-2.41807684e-10,2.41807684e-10
5.66608467e-08,5.66608467e-08,-1.99302433e-10,-2.39162919e-10,2.39162919e-10
5.67108467e-08,5.67108467e-08,-1.97135583e-10,-2.36562700e-10,2.36562700e-10
5.67608467e-08,5.67608467e-08,-1.95005009e-10,-2.34006010e-10,2.34006010e-10
5.68108467e-08,5.68108467e-08,-1.92909921e-10,-2.31491906e-10,2.31491906e-10
5.68608467e-08,5.68608467e-08,-1.90849520e-10,-2.29019424e-10,2.29019424e-10
5.69108467e-08,5.69108467e-08,-1.88823061e-10,-2.26587674e-10,2.26587674e-10
5.69608467e-08,5.69608467e-08,-1.86829785e-10,-2.24195742e-10,2.24195742e-10
5.70108467e-08,5.70108467e-08,-1.84868990e-10,-2.21842788e-10,2.21842788e-10
5.70608467e-08,5.70608467e-08,-1.82939954e-10,-2.19527945e-10,2.19527945e-10
5.71108467e-08,5.71108467e-08,-1.81042015e-10,-2.17250418e-10,2.17250418e-10
5.71608467e-08,5.71608467e-08,-1.79174489e-10,-2.15009387e-10,2.15009387e-10
5.72108467e-08,5.72108467e-08,-1.77336749e-10,-2.12804099e-10,2.12804099e-10
5.72608467e-08,5.72608467e-08,-1.75528145e-10,-2.10633774e-10,2.10633774e-10
5.73108467e-08,5.73108467e-08,-1.73748084e-10,-2.08497701e-10,2.08497701e-10
5.73608467e-08,5.73608467e-08,-1.71995949e-10,-2.06395139e-10,2.06395139e-10
5.74108467e-08,5.74108467e-08,-1.70271178e-10,-2.04325414e-10,2.04325414e-10
5.74608467e-08,5.74608467e-08,-1.68573186e-10,-2.02287823e-10,2.02287823e-10
5.75108467e-08,5.75108467e-08,-1.66901440e-10,-2.00281728e-10,2.00281728e-10
5.75608467e-08,5.75608467e-08,-1.65255382e-10,-1.98306458e-10,1.98306458e-10
5.76108467e-08,5.76108467e-08,-1.63634508e-10,-1.96361410e-10,1.96361410e-10
5.76608467e-08,5.76608467e-08,-1.62038289e-10,-1.94445946e-10,1.94445946e-10
5.77108467e-08,5.77108467e-08,-1.60466244e-10,-1.92559493e-10,1.92559493e-10
5.77608467e-08,5.77608467e-08,-1.58917871e-10,-1.90701445e-10,1.90701445e-10
5.78108467e-08,5.78108467e-08,-1.57392714e-10,-1.88871257e-10,1.88871257e-10
5.78608467e-08,5.78608467e-08,-1.55890293e-10,-1.87068352e-10,1.87068352e-10
5.79108467e-08,5.79108467e-08,-1.54410178e-10,-1.85292214e-10,1.85292214e-10
5.79608467e-08,5.79608467e-08,-1.52951910e-10,-1.83542292e-10,1.83542292e-10
5.80108467e-08,5.80108467e-08,-1.51515079e-10,-1.81818095e-10,1.81818095e-10
5.80608467e-08,5.80608467e-08,-1.50099250e-10,-1.80119100e-10,1.80119100e-10
5.81108467e-08,5.81108467e-08,-1.48704034e-10,-1.78444840e-10,1.78444840e-10
5.81608467e-08,5.81608467e-08,-1.47329012e-10,-1.76794815e-10,1.76794815e-10
5.82108467e-08,5.82108467e-08,-1.45973818e-10,-1.75168582e-10,1.75168582e-10
5.82608467e-08,5.82608467e-08,-1.44638051e-10,-1.73565662e-10,1.73565662e-10
5.83108467e-08,5.83108467e-08,-1.43321363e-10,-1.71985635e-10,1.71985635e-10
5.83608467e-08,5.83608467e-08,-1.42023371e-10,-1.70428045e-10,1.70428045e-10
5.84108467e-08,5.84108467e-08,-1.40743743e-10,-1.68892492e-10,1.68892492e-10
5.84608467e-08,5.84608467e-08,-1.39482115e-10,-1.67378537e-10,1.67378537e-10
5.85108467e-08,5.85108467e-08,-1.38238170e-10,-1.65885804e-10,1.65885804e-10
5.85608467e-08,5.85608467e-08,-1.37011559e-10,-1.64413871e-10,1.64413871e-10
5.86108467e-08,5.86108467e-08,-1.35801983e-10,-1.62962380e-10,1.62962380e-10
5.86608467e-08,5.86608467e-08,-1.34609106e-10,-1.61530927e-10,1.61530927e-10
5.87108467e-08,5.87108467e-08,-1.33432644e-10,-1.60119173e-10,1.60119173e-10
5.87608467e-08,5.87608467e-08,-1.32272275e-10,-1.58726730e-10,1.58726730e-10
5.88108467e-08,5.88108467e-08,-1.31127729e-10,-1.57353275e-10,1.57353275e-10
5.88608467e-08,5.88608467e-08,-1.29998697e-10,-1.55998437e-10,1.55998437e-10
5.89108467e-08,5.89108467e-08,-1.28884923e-10,-1.54661908e-10,1.54661908e-10
5.89608467e-08,5.89608467e-08,-1.27786111e-10,-1.53343333e-10,1.53343333e-10
5.90108467e-08,5.90108467e-08,-1.26702016e-10,-1.52042419e-10,1.52042419e-10
5.90608467e-08,5.90608467e-08,-1.25632353e-10,-1.50758824e-10,1.50758824e-10
5.91108467e-08,5.91108467e-08,-1.24576892e-10,-1.49492270e-10,1.49492270e-10
5.91608467e-08,5.91608467e-08,-1.23535358e-10,-1.48242429e-10,1.48242429e-10
5.92108467e-08,5.92108467e-08,-1.22507530e-10,-1.47009037e-10,1.47009037e-10
5.92608467e-08,5.92608467e-08,-1.21493147e-10,-1.45791776e-10,1.45791776e-10
